symbol,period,item_code,item_name_tr,item_name_en,value
TEKTU,2020/12,1A,Dönen Varlıklar,CURRENT ASSETS,15717968.0
TEKTU,2020/12,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,223348.0
TEKTU,2020/12,1AB,Finansal Yatırımlar,Short-Term Financial Investments,0.0
TEKTU,2020/12,1AC,Ticari Alacaklar,Short-Term Trade Receivables,3691112.0
TEKTU,2020/12,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
TEKTU,2020/12,1AE,Diğer Alacaklar,Short-Term Other Receivables,10687657.0
TEKTU,2020/12,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
TEKTU,2020/12,1AF,Stoklar,Inventories,25602.0
TEKTU,2020/12,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
TEKTU,2020/12,1AH,Diğer Dönen Varlıklar,Other Current Assets,1090249.0
TEKTU,2020/12,1AI,(Ara Toplam),(Subtotal),15717968.0
TEKTU,2020/12,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,0.0
TEKTU,2020/12,1AK,Duran Varlıklar,LONG TERM ASSETS,160765036.0
TEKTU,2020/12,1B,Ticari Alacaklar,Trade Receivables,0.0
TEKTU,2020/12,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
TEKTU,2020/12,1BB,Diğer Alacaklar,Other Receivables,10201.0
TEKTU,2020/12,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
TEKTU,2020/12,1BC,Finansal Yatırımlar,Financial Investments,0.0
TEKTU,2020/12,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,0.0
TEKTU,2020/12,1BE,Canlı Varlıklar,Long-Term Live Assets,0.0
TEKTU,2020/12,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,46327714.0
