symbol,period,item_code,item_name_tr,item_name_en,value
DOAS,2020/12,1A,Dönen Varlıklar,CURRENT ASSETS,619138940.0
DOAS,2020/12,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,88204690.0
DOAS,2020/12,1AB,Finansal Yatırımlar,Short-Term Financial Investments,0.0
DOAS,2020/12,1AC,Ticari Alacaklar,Short-Term Trade Receivables,140884066.0
DOAS,2020/12,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
DOAS,2020/12,1AE,Diğer Alacaklar,Short-Term Other Receivables,13948094.0
DOAS,2020/12,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
DOAS,2020/12,1AF,Stoklar,Inventories,370234639.0
DOAS,2020/12,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
DOAS,2020/12,1AH,Diğer Dönen Varlıklar,Other Current Assets,5867451.0
DOAS,2020/12,1AI,(Ara Toplam),(Subtotal),619138940.0
DOAS,2020/12,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,0.0
DOAS,2020/12,1AK,Duran Varlıklar,LONG TERM ASSETS,338404617.0
DOAS,2020/12,1B,Ticari Alacaklar,Trade Receivables,0.0
DOAS,2020/12,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
DOAS,2020/12,1BB,Diğer Alacaklar,Other Receivables,1360878.0
DOAS,2020/12,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
DOAS,2020/12,1BC,Finansal Yatırımlar,Financial Investments,75550607.0
DOAS,2020/12,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,106385297.0
DOAS,2020/12,1BE,Canlı Varlıklar,Long-Term Live Assets,0.0
DOAS,2020/12,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,14183137.0
DOAS,2020/12,1BFA,Stoklar,Stoklar,0.0
DOAS,2020/12,1BFAA,Kullanım Hakkı Varlıkları,nan,10205578.0
DOAS,2020/12,1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,121211404.0
