symbol,period,item_code,item_name_tr,item_name_en,value
QUAGR,2022/12,1A,Dönen Varlıklar,CURRENT ASSETS,495397248.0
QUAGR,2022/12,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,11434325.0
QUAGR,2022/12,1AB,Finansal Yatırımlar,Short-Term Financial Investments,164322072.0
QUAGR,2022/12,1AC,Ticari Alacaklar,Short-Term Trade Receivables,203190062.0
QUAGR,2022/12,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
QUAGR,2022/12,1AE,Diğer Alacaklar,Short-Term Other Receivables,2116175.0
QUAGR,2022/12,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
QUAGR,2022/12,1AF,Stoklar,Inventories,97218933.0
QUAGR,2022/12,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
QUAGR,2022/12,1AH,Diğer Dönen Varlıklar,Other Current Assets,17115682.0
QUAGR,2022/12,1AI,(Ara Toplam),(Subtotal),495397248.0
QUAGR,2022/12,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,0.0
QUAGR,2022/12,1AK,Duran Varlıklar,LONG TERM ASSETS,296419198.0
QUAGR,2022/12,1B,Ticari Alacaklar,Trade Receivables,0.0
QUAGR,2022/12,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
QUAGR,2022/12,1BB,Diğer Alacaklar,Other Receivables,0.0
QUAGR,2022/12,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
QUAGR,2022/12,1BC,Finansal Yatırımlar,Financial Investments,8905.0
QUAGR,2022/12,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,0.0
QUAGR,2022/12,1BE,Canlı Varlıklar,Long-Term Live Assets,0.0
QUAGR,2022/12,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,0.0
QUAGR,2022/12,1BFA,Stoklar,Stoklar,0.0
QUAGR,2022/12,1BFAA,Kullanım Hakkı Varlıkları,nan,1979974.0
QUAGR,2022/12,1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,290766193.0
QUAGR,2022/12,1BGA,Şerefiye,Goodwill,0.0
QUAGR,2022/12,1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,751959.0
QUAGR,2022/12,1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,649.0
QUAGR,2022/12,1BK,Diğer Duran Varlıklar,Other Long-Term Assets,2911518.0
QUAGR,2022/12,1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,791816446.0
QUAGR,2022/12,1BM,KAYNAKLAR,LIABILITIES,0.0
QUAGR,2022/12,2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,326582136.0
QUAGR,2022/12,2AA,Finansal Borçlar,Short-Term Financial Loans,204265194.0
QUAGR,2022/12,2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,119018.0
QUAGR,2022/12,2AAGAA,Ticari Borçlar,Short-Term Trade Payables,98758505.0
QUAGR,2022/12,2AAGAB,Diğer Borçlar,Other Short-Term Loans,9377.0
QUAGR,2022/12,2AAGAC,Müşteri Söz. Doğan Yük.,nan,0.0
QUAGR,2022/12,2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,0.0
QUAGR,2022/12,2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,0.0
QUAGR,2022/12,2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),nan,0.0
QUAGR,2022/12,2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),356880.0
QUAGR,2022/12,2AAGE,Borç Karşılıkları,Short-Term Provisions,291245.0
QUAGR,2022/12,2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,22781918.0
QUAGR,2022/12,2AAGG,(Ara Toplam),(Subtotal),326582136.0
QUAGR,2022/12,2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,0.0
QUAGR,2022/12,2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,72424622.0
QUAGR,2022/12,2BA,Finansal Borçlar,Long-Term Financial Loans,31641779.0
QUAGR,2022/12,2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0.0
QUAGR,2022/12,2BBA,Ticari Borçlar,Long-Term Trade Payables,22194712.0
QUAGR,2022/12,2BBB,Diğer Borçlar,Other Long-Term Loans,0.0
QUAGR,2022/12,2BBBA,Müşteri Söz.Doğan Yük.,nan,0.0
QUAGR,2022/12,2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,0.0
QUAGR,2022/12,2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,0.0
QUAGR,2022/12,2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),nan,14445.0
QUAGR,2022/12,2BE,Uzun vadeli karşılıklar,Long-Term Provisions,1604722.0
QUAGR,2022/12,2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,0.0
QUAGR,2022/12,2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,16968964.0
QUAGR,2022/12,2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,0.0
QUAGR,2022/12,2N,Özkaynaklar,SHAREHOLDERS EQUITY,392809689.0
QUAGR,2022/12,2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,392792294.0
QUAGR,2022/12,2OA,Ödenmiş Sermaye,Share Capital,12812300.0
QUAGR,2022/12,2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,0.0
QUAGR,2022/12,2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,58910434.0
QUAGR,2022/12,2OCB,Değer Artış Fonları,Market Value Surpluses,0.0
QUAGR,2022/12,2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,0.0
QUAGR,2022/12,2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,6235105.0
