symbol,period,item_code,item_name_tr,item_name_en,value
SNGYO,2022/12,1A,Dönen Varlıklar,CURRENT ASSETS,309492586.0
SNGYO,2022/12,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,2315768.0
SNGYO,2022/12,1AB,Finansal Yatırımlar,Short-Term Financial Investments,0.0
SNGYO,2022/12,1AC,Ticari Alacaklar,Short-Term Trade Receivables,21004832.0
SNGYO,2022/12,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
SNGYO,2022/12,1AE,Diğer Alacaklar,Short-Term Other Receivables,754348.0
SNGYO,2022/12,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
SNGYO,2022/12,1AF,Stoklar,Inventories,255234511.0
SNGYO,2022/12,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
SNGYO,2022/12,1AH,Diğer Dönen Varlıklar,Other Current Assets,30183127.0
SNGYO,2022/12,1AI,(Ara Toplam),(Subtotal),309492586.0
SNGYO,2022/12,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,0.0
SNGYO,2022/12,1AK,Duran Varlıklar,LONG TERM ASSETS,1308802708.0
SNGYO,2022/12,1B,Ticari Alacaklar,Trade Receivables,10910870.0
SNGYO,2022/12,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
SNGYO,2022/12,1BB,Diğer Alacaklar,Other Receivables,115826.0
SNGYO,2022/12,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
SNGYO,2022/12,1BC,Finansal Yatırımlar,Financial Investments,0.0
SNGYO,2022/12,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,1730235.0
SNGYO,2022/12,1BE,Canlı Varlıklar,Long-Term Live Assets,0.0
SNGYO,2022/12,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,781328776.0
SNGYO,2022/12,1BFA,Stoklar,Stoklar,213447499.0
SNGYO,2022/12,1BFAA,Kullanım Hakkı Varlıkları,nan,1683508.0
SNGYO,2022/12,1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,2187796.0
SNGYO,2022/12,1BGA,Şerefiye,Goodwill,0.0
SNGYO,2022/12,1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,242351.0
SNGYO,2022/12,1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,0.0
SNGYO,2022/12,1BK,Diğer Duran Varlıklar,Other Long-Term Assets,297155848.0
