symbol,period,item_code,item_name_tr,item_name_en,value
ISGYO,2022/12,1A,Dönen Varlıklar,CURRENT ASSETS,177258191.0
ISGYO,2022/12,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,109612860.0
ISGYO,2022/12,1AB,Finansal Yatırımlar,Short-Term Financial Investments,11342286.0
ISGYO,2022/12,1AC,Ticari Alacaklar,Short-Term Trade Receivables,12714693.0
ISGYO,2022/12,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
ISGYO,2022/12,1AE,Diğer Alacaklar,Short-Term Other Receivables,794136.0
ISGYO,2022/12,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
ISGYO,2022/12,1AF,Stoklar,Inventories,17343724.0
ISGYO,2022/12,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
ISGYO,2022/12,1AH,Diğer Dönen Varlıklar,Other Current Assets,25450491.0
ISGYO,2022/12,1AI,(Ara Toplam),(Subtotal),177258191.0
ISGYO,2022/12,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,0.0
ISGYO,2022/12,1AK,Duran Varlıklar,LONG TERM ASSETS,1406247995.0
ISGYO,2022/12,1B,Ticari Alacaklar,Trade Receivables,10332.0
ISGYO,2022/12,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
ISGYO,2022/12,1BB,Diğer Alacaklar,Other Receivables,0.0
ISGYO,2022/12,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
ISGYO,2022/12,1BC,Finansal Yatırımlar,Financial Investments,48849060.0
ISGYO,2022/12,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,852243.0
ISGYO,2022/12,1BE,Canlı Varlıklar,Long-Term Live Assets,0.0
ISGYO,2022/12,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,1215077718.0
ISGYO,2022/12,1BFA,Stoklar,Stoklar,125660136.0
ISGYO,2022/12,1BFAA,Kullanım Hakkı Varlıkları,nan,0.0
ISGYO,2022/12,1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,12798977.0
ISGYO,2022/12,1BGA,Şerefiye,Goodwill,0.0
ISGYO,2022/12,1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,303613.0
ISGYO,2022/12,1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,0.0
ISGYO,2022/12,1BK,Diğer Duran Varlıklar,Other Long-Term Assets,2695917.0
ISGYO,2022/12,1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,1583506186.0
ISGYO,2022/12,1BM,KAYNAKLAR,LIABILITIES,0.0
ISGYO,2022/12,2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,307817137.0
ISGYO,2022/12,2AA,Finansal Borçlar,Short-Term Financial Loans,298942292.0
ISGYO,2022/12,2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0.0
ISGYO,2022/12,2AAGAA,Ticari Borçlar,Short-Term Trade Payables,1621435.0
