symbol,period,item_code,item_name_tr,item_name_en,value
KRDMB,2020/12,1A,Dönen Varlıklar,CURRENT ASSETS,69534508.0
KRDMB,2020/12,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,20306680.0
KRDMB,2020/12,1AB,Finansal Yatırımlar,Short-Term Financial Investments,41.0
KRDMB,2020/12,1AC,Ticari Alacaklar,Short-Term Trade Receivables,18061258.0
KRDMB,2020/12,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
KRDMB,2020/12,1AE,Diğer Alacaklar,Short-Term Other Receivables,272255.0
KRDMB,2020/12,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
KRDMB,2020/12,1AF,Stoklar,Inventories,25661026.0
KRDMB,2020/12,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
KRDMB,2020/12,1AH,Diğer Dönen Varlıklar,Other Current Assets,5233248.0
KRDMB,2020/12,1AI,(Ara Toplam),(Subtotal),69534508.0
KRDMB,2020/12,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,0.0
KRDMB,2020/12,1AK,Duran Varlıklar,LONG TERM ASSETS,83017183.0
KRDMB,2020/12,1B,Ticari Alacaklar,Trade Receivables,0.0
KRDMB,2020/12,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
KRDMB,2020/12,1BB,Diğer Alacaklar,Other Receivables,48365.0
KRDMB,2020/12,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
KRDMB,2020/12,1BC,Finansal Yatırımlar,Financial Investments,6852.0
KRDMB,2020/12,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,243189.0
KRDMB,2020/12,1BE,Canlı Varlıklar,Long-Term Live Assets,0.0
KRDMB,2020/12,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,8270.0
KRDMB,2020/12,1BFA,Stoklar,Stoklar,0.0
KRDMB,2020/12,1BFAA,Kullanım Hakkı Varlıkları,nan,23088.0
KRDMB,2020/12,1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,82049296.0
KRDMB,2020/12,1BGA,Şerefiye,Goodwill,76303.0
KRDMB,2020/12,1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,369909.0
KRDMB,2020/12,1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,0.0
KRDMB,2020/12,1BK,Diğer Duran Varlıklar,Other Long-Term Assets,191911.0
KRDMB,2020/12,1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,152551691.0
KRDMB,2020/12,1BM,KAYNAKLAR,LIABILITIES,0.0
KRDMB,2020/12,2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,67936654.0
KRDMB,2020/12,2AA,Finansal Borçlar,Short-Term Financial Loans,10092230.0
KRDMB,2020/12,2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0.0
KRDMB,2020/12,2AAGAA,Ticari Borçlar,Short-Term Trade Payables,35510101.0
KRDMB,2020/12,2AAGAB,Diğer Borçlar,Other Short-Term Loans,67143.0
KRDMB,2020/12,2AAGAC,Müşteri Söz. Doğan Yük.,nan,0.0
KRDMB,2020/12,2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,0.0
KRDMB,2020/12,2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,0.0
KRDMB,2020/12,2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),nan,19943790.0
KRDMB,2020/12,2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),62571.0
KRDMB,2020/12,2AAGE,Borç Karşılıkları,Short-Term Provisions,209764.0
KRDMB,2020/12,2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,2051057.0
KRDMB,2020/12,2AAGG,(Ara Toplam),(Subtotal),67936654.0
KRDMB,2020/12,2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,0.0
KRDMB,2020/12,2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,29582734.0
