symbol,period,item_code,item_name_tr,item_name_en,value
TUPRS,2020/12,1A,Dönen Varlıklar,CURRENT ASSETS,4208666703.0
TUPRS,2020/12,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,2733748571.0
TUPRS,2020/12,1AB,Finansal Yatırımlar,Short-Term Financial Investments,0.0
TUPRS,2020/12,1AC,Ticari Alacaklar,Short-Term Trade Receivables,247612173.0
TUPRS,2020/12,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
TUPRS,2020/12,1AE,Diğer Alacaklar,Short-Term Other Receivables,2618698.0
TUPRS,2020/12,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
TUPRS,2020/12,1AF,Stoklar,Inventories,1036047466.0
TUPRS,2020/12,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
TUPRS,2020/12,1AH,Diğer Dönen Varlıklar,Other Current Assets,188639794.0
TUPRS,2020/12,1AI,(Ara Toplam),(Subtotal),4208666703.0
TUPRS,2020/12,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,0.0
TUPRS,2020/12,1AK,Duran Varlıklar,LONG TERM ASSETS,4350030541.0
TUPRS,2020/12,1B,Ticari Alacaklar,Trade Receivables,0.0
TUPRS,2020/12,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
TUPRS,2020/12,1BB,Diğer Alacaklar,Other Receivables,0.0
TUPRS,2020/12,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
TUPRS,2020/12,1BC,Finansal Yatırımlar,Financial Investments,538701.0
TUPRS,2020/12,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,178466775.0
TUPRS,2020/12,1BE,Canlı Varlıklar,Long-Term Live Assets,0.0
TUPRS,2020/12,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,0.0
TUPRS,2020/12,1BFA,Stoklar,Stoklar,0.0
TUPRS,2020/12,1BFAA,Kullanım Hakkı Varlıkları,nan,27196981.0
TUPRS,2020/12,1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,3155925572.0
TUPRS,2020/12,1BGA,Şerefiye,Goodwill,0.0
