symbol,period,item_code,item_name_tr,item_name_en,value
BERA,2020/12,1A,Dönen Varlıklar,CURRENT ASSETS,294878403.0
BERA,2020/12,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,48709074.0
BERA,2020/12,1AB,Finansal Yatırımlar,Short-Term Financial Investments,0.0
BERA,2020/12,1AC,Ticari Alacaklar,Short-Term Trade Receivables,95669260.0
BERA,2020/12,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
BERA,2020/12,1AE,Diğer Alacaklar,Short-Term Other Receivables,28326472.0
BERA,2020/12,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
BERA,2020/12,1AF,Stoklar,Inventories,101591318.0
BERA,2020/12,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
BERA,2020/12,1AH,Diğer Dönen Varlıklar,Other Current Assets,19033359.0
BERA,2020/12,1AI,(Ara Toplam),(Subtotal),293329482.0
BERA,2020/12,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,1548921.0
BERA,2020/12,1AK,Duran Varlıklar,LONG TERM ASSETS,309353637.0
BERA,2020/12,1B,Ticari Alacaklar,Trade Receivables,5350047.0
BERA,2020/12,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
BERA,2020/12,1BB,Diğer Alacaklar,Other Receivables,2807.0
BERA,2020/12,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
BERA,2020/12,1BC,Finansal Yatırımlar,Financial Investments,12310394.0
BERA,2020/12,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,0.0
BERA,2020/12,1BE,Canlı Varlıklar,Long-Term Live Assets,2234418.0
BERA,2020/12,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,69937249.0
BERA,2020/12,1BFA,Stoklar,Stoklar,0.0
BERA,2020/12,1BFAA,Kullanım Hakkı Varlıkları,nan,158047.0
BERA,2020/12,1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,208230097.0
BERA,2020/12,1BGA,Şerefiye,Goodwill,0.0
BERA,2020/12,1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,2282184.0
BERA,2020/12,1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,7431725.0
BERA,2020/12,1BK,Diğer Duran Varlıklar,Other Long-Term Assets,1416669.0
BERA,2020/12,1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,604232040.0
BERA,2020/12,1BM,KAYNAKLAR,LIABILITIES,0.0
BERA,2020/12,2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,143180917.0
BERA,2020/12,2AA,Finansal Borçlar,Short-Term Financial Loans,87676466.0
BERA,2020/12,2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,35614.0
BERA,2020/12,2AAGAA,Ticari Borçlar,Short-Term Trade Payables,21975291.0
BERA,2020/12,2AAGAB,Diğer Borçlar,Other Short-Term Loans,124993.0
BERA,2020/12,2AAGAC,Müşteri Söz. Doğan Yük.,nan,0.0
BERA,2020/12,2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,0.0
BERA,2020/12,2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,0.0
BERA,2020/12,2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),nan,47471.0
BERA,2020/12,2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),1646725.0
BERA,2020/12,2AAGE,Borç Karşılıkları,Short-Term Provisions,999673.0
BERA,2020/12,2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,30674684.0
BERA,2020/12,2AAGG,(Ara Toplam),(Subtotal),143180917.0
BERA,2020/12,2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,0.0
BERA,2020/12,2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,107067856.0
BERA,2020/12,2BA,Finansal Borçlar,Long-Term Financial Loans,58103288.0
BERA,2020/12,2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,166152.0
BERA,2020/12,2BBA,Ticari Borçlar,Long-Term Trade Payables,0.0
BERA,2020/12,2BBB,Diğer Borçlar,Other Long-Term Loans,137714.0
BERA,2020/12,2BBBA,Müşteri Söz.Doğan Yük.,nan,0.0
BERA,2020/12,2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,0.0
BERA,2020/12,2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,0.0
BERA,2020/12,2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),nan,402531.0
BERA,2020/12,2BE,Uzun vadeli karşılıklar,Long-Term Provisions,8923773.0
BERA,2020/12,2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,0.0
BERA,2020/12,2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,28520749.0
BERA,2020/12,2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,10813650.0
BERA,2020/12,2N,Özkaynaklar,SHAREHOLDERS EQUITY,353983266.0
BERA,2020/12,2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,312415812.0
BERA,2020/12,2OA,Ödenmiş Sermaye,Share Capital,45959073.0
BERA,2020/12,2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,-5064296.0
BERA,2020/12,2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,0.0
BERA,2020/12,2OCB,Değer Artış Fonları,Market Value Surpluses,0.0
BERA,2020/12,2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,0.0
BERA,2020/12,2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,0.0
BERA,2020/12,2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),46156950.0
BERA,2020/12,2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),47397714.0
BERA,2020/12,2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,177966372.0
BERA,2020/12,2ODA,Azınlık Payları,Minority Interests,41567454.0
BERA,2020/12,2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,604232040.0
BERA,2020/12,3B,Sürdürülen Faaliyetler,Continuing Operations,0.0
BERA,2020/12,3C,Satış Gelirleri,Net Sales,401773728.0
BERA,2020/12,3CA,Satışların Maliyeti (-),Cost Of Sales,-297377902.0
BERA,2020/12,3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,0.0
