symbol,period,item_code,item_name_tr,item_name_en,value
KFEIN,2020/12,1A,Dönen Varlıklar,CURRENT ASSETS,13521983.0
KFEIN,2020/12,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,3776147.0
KFEIN,2020/12,1AB,Finansal Yatırımlar,Short-Term Financial Investments,300598.0
KFEIN,2020/12,1AC,Ticari Alacaklar,Short-Term Trade Receivables,6900857.0
KFEIN,2020/12,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
KFEIN,2020/12,1AE,Diğer Alacaklar,Short-Term Other Receivables,77381.0
KFEIN,2020/12,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,1659011.0
KFEIN,2020/12,1AF,Stoklar,Inventories,54558.0
KFEIN,2020/12,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
KFEIN,2020/12,1AH,Diğer Dönen Varlıklar,Other Current Assets,753431.0
KFEIN,2020/12,1AI,(Ara Toplam),(Subtotal),13521983.0
KFEIN,2020/12,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,0.0
KFEIN,2020/12,1AK,Duran Varlıklar,LONG TERM ASSETS,30500096.0
KFEIN,2020/12,1B,Ticari Alacaklar,Trade Receivables,0.0
KFEIN,2020/12,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
KFEIN,2020/12,1BB,Diğer Alacaklar,Other Receivables,6700.0
KFEIN,2020/12,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
KFEIN,2020/12,1BC,Finansal Yatırımlar,Financial Investments,11578733.0
KFEIN,2020/12,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,0.0
KFEIN,2020/12,1BE,Canlı Varlıklar,Long-Term Live Assets,0.0
KFEIN,2020/12,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,0.0
KFEIN,2020/12,1BFA,Stoklar,Stoklar,0.0
KFEIN,2020/12,1BFAA,Kullanım Hakkı Varlıkları,nan,526912.0
KFEIN,2020/12,1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,716051.0
KFEIN,2020/12,1BGA,Şerefiye,Goodwill,8710232.0
KFEIN,2020/12,1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,8745229.0
KFEIN,2020/12,1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,163920.0
KFEIN,2020/12,1BK,Diğer Duran Varlıklar,Other Long-Term Assets,52318.0
KFEIN,2020/12,1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,44022079.0
KFEIN,2020/12,1BM,KAYNAKLAR,LIABILITIES,0.0
KFEIN,2020/12,2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,11119861.0
KFEIN,2020/12,2AA,Finansal Borçlar,Short-Term Financial Loans,1229753.0
KFEIN,2020/12,2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,11414.0
KFEIN,2020/12,2AAGAA,Ticari Borçlar,Short-Term Trade Payables,2544136.0
KFEIN,2020/12,2AAGAB,Diğer Borçlar,Other Short-Term Loans,4690164.0
KFEIN,2020/12,2AAGAC,Müşteri Söz. Doğan Yük.,nan,1465703.0
KFEIN,2020/12,2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,0.0
KFEIN,2020/12,2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,42181.0
KFEIN,2020/12,2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),nan,39906.0
KFEIN,2020/12,2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),109268.0
KFEIN,2020/12,2AAGE,Borç Karşılıkları,Short-Term Provisions,381739.0
KFEIN,2020/12,2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,605598.0
KFEIN,2020/12,2AAGG,(Ara Toplam),(Subtotal),11119861.0
KFEIN,2020/12,2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,0.0
KFEIN,2020/12,2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,2116457.0
KFEIN,2020/12,2BA,Finansal Borçlar,Long-Term Financial Loans,1209041.0
KFEIN,2020/12,2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0.0
KFEIN,2020/12,2BBA,Ticari Borçlar,Long-Term Trade Payables,0.0
KFEIN,2020/12,2BBB,Diğer Borçlar,Other Long-Term Loans,0.0
KFEIN,2020/12,2BBBA,Müşteri Söz.Doğan Yük.,nan,36838.0
KFEIN,2020/12,2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,0.0
KFEIN,2020/12,2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,99861.0
KFEIN,2020/12,2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),nan,0.0
KFEIN,2020/12,2BE,Uzun vadeli karşılıklar,Long-Term Provisions,770717.0
KFEIN,2020/12,2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,0.0
KFEIN,2020/12,2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,0.0
KFEIN,2020/12,2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,0.0
KFEIN,2020/12,2N,Özkaynaklar,SHAREHOLDERS EQUITY,30785761.0
KFEIN,2020/12,2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,21712245.0
KFEIN,2020/12,2OA,Ödenmiş Sermaye,Share Capital,2657177.0
KFEIN,2020/12,2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,0.0
KFEIN,2020/12,2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,0.0
KFEIN,2020/12,2OCB,Değer Artış Fonları,Market Value Surpluses,0.0
KFEIN,2020/12,2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,0.0
KFEIN,2020/12,2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,433634.0
KFEIN,2020/12,2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),10409051.0
KFEIN,2020/12,2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),4102067.0
KFEIN,2020/12,2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,4110316.0
KFEIN,2020/12,2ODA,Azınlık Payları,Minority Interests,9073516.0
KFEIN,2020/12,2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,44022079.0
KFEIN,2020/12,3B,Sürdürülen Faaliyetler,Continuing Operations,0.0
KFEIN,2020/12,3C,Satış Gelirleri,Net Sales,24471418.0
KFEIN,2020/12,3CA,Satışların Maliyeti (-),Cost Of Sales,-17536492.0
KFEIN,2020/12,3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,0.0
