symbol,period,item_code,item_name_tr,item_name_en,value
JANTS,2020/12,1A,Dönen Varlıklar,CURRENT ASSETS,52054378.0
JANTS,2020/12,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,17758123.0
JANTS,2020/12,1AB,Finansal Yatırımlar,Short-Term Financial Investments,0.0
JANTS,2020/12,1AC,Ticari Alacaklar,Short-Term Trade Receivables,20699304.0
JANTS,2020/12,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
JANTS,2020/12,1AE,Diğer Alacaklar,Short-Term Other Receivables,766057.0
JANTS,2020/12,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
JANTS,2020/12,1AF,Stoklar,Inventories,12577977.0
JANTS,2020/12,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
JANTS,2020/12,1AH,Diğer Dönen Varlıklar,Other Current Assets,252916.0
JANTS,2020/12,1AI,(Ara Toplam),(Subtotal),52054378.0
JANTS,2020/12,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,0.0
JANTS,2020/12,1AK,Duran Varlıklar,LONG TERM ASSETS,23223977.0
JANTS,2020/12,1B,Ticari Alacaklar,Trade Receivables,0.0
JANTS,2020/12,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
JANTS,2020/12,1BB,Diğer Alacaklar,Other Receivables,7182.0
JANTS,2020/12,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
JANTS,2020/12,1BC,Finansal Yatırımlar,Financial Investments,0.0
JANTS,2020/12,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,2541541.0
JANTS,2020/12,1BE,Canlı Varlıklar,Long-Term Live Assets,0.0
JANTS,2020/12,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,739973.0
JANTS,2020/12,1BFA,Stoklar,Stoklar,0.0
JANTS,2020/12,1BFAA,Kullanım Hakkı Varlıkları,nan,75500.0
JANTS,2020/12,1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,18737761.0
JANTS,2020/12,1BGA,Şerefiye,Goodwill,0.0
JANTS,2020/12,1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,102689.0
JANTS,2020/12,1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,0.0
JANTS,2020/12,1BK,Diğer Duran Varlıklar,Other Long-Term Assets,1019331.0
JANTS,2020/12,1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,75278355.0
JANTS,2020/12,1BM,KAYNAKLAR,LIABILITIES,0.0
JANTS,2020/12,2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,22034850.0
JANTS,2020/12,2AA,Finansal Borçlar,Short-Term Financial Loans,5759312.0
JANTS,2020/12,2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0.0
