symbol,period,item_code,item_name_tr,item_name_en,value
TEZOL,2020/12,1A,Dönen Varlıklar,CURRENT ASSETS,61467493.0
TEZOL,2020/12,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,20752277.0
TEZOL,2020/12,1AB,Finansal Yatırımlar,Short-Term Financial Investments,1877034.0
TEZOL,2020/12,1AC,Ticari Alacaklar,Short-Term Trade Receivables,18576483.0
TEZOL,2020/12,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
TEZOL,2020/12,1AE,Diğer Alacaklar,Short-Term Other Receivables,1220350.0
TEZOL,2020/12,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
TEZOL,2020/12,1AF,Stoklar,Inventories,18480764.0
TEZOL,2020/12,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
TEZOL,2020/12,1AH,Diğer Dönen Varlıklar,Other Current Assets,560585.0
TEZOL,2020/12,1AI,(Ara Toplam),(Subtotal),61467493.0
TEZOL,2020/12,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,0.0
TEZOL,2020/12,1AK,Duran Varlıklar,LONG TERM ASSETS,29907750.0
TEZOL,2020/12,1B,Ticari Alacaklar,Trade Receivables,0.0
TEZOL,2020/12,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
TEZOL,2020/12,1BB,Diğer Alacaklar,Other Receivables,194.0
TEZOL,2020/12,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
TEZOL,2020/12,1BC,Finansal Yatırımlar,Financial Investments,1612512.0
TEZOL,2020/12,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,0.0
TEZOL,2020/12,1BE,Canlı Varlıklar,Long-Term Live Assets,0.0
TEZOL,2020/12,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,0.0
TEZOL,2020/12,1BFA,Stoklar,Stoklar,0.0
TEZOL,2020/12,1BFAA,Kullanım Hakkı Varlıkları,nan,448418.0
