symbol,period,item_code,item_name_tr,item_name_en,value
AVTUR,2022/12,1A,Dönen Varlıklar,CURRENT ASSETS,1029048.0
AVTUR,2022/12,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,828986.0
AVTUR,2022/12,1AB,Finansal Yatırımlar,Short-Term Financial Investments,0.0
AVTUR,2022/12,1AC,Ticari Alacaklar,Short-Term Trade Receivables,179793.0
AVTUR,2022/12,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
AVTUR,2022/12,1AE,Diğer Alacaklar,Short-Term Other Receivables,1531.0
AVTUR,2022/12,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
AVTUR,2022/12,1AF,Stoklar,Inventories,0.0
AVTUR,2022/12,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
AVTUR,2022/12,1AH,Diğer Dönen Varlıklar,Other Current Assets,18739.0
AVTUR,2022/12,1AI,(Ara Toplam),(Subtotal),1029048.0
AVTUR,2022/12,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,0.0
AVTUR,2022/12,1AK,Duran Varlıklar,LONG TERM ASSETS,28963376.0
AVTUR,2022/12,1B,Ticari Alacaklar,Trade Receivables,0.0
AVTUR,2022/12,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
AVTUR,2022/12,1BB,Diğer Alacaklar,Other Receivables,2538.0
AVTUR,2022/12,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
AVTUR,2022/12,1BC,Finansal Yatırımlar,Financial Investments,0.0
AVTUR,2022/12,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,0.0
AVTUR,2022/12,1BE,Canlı Varlıklar,Long-Term Live Assets,0.0
AVTUR,2022/12,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,18497672.0
AVTUR,2022/12,1BFA,Stoklar,Stoklar,0.0
AVTUR,2022/12,1BFAA,Kullanım Hakkı Varlıkları,nan,0.0
AVTUR,2022/12,1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,10243751.0
AVTUR,2022/12,1BGA,Şerefiye,Goodwill,0.0
AVTUR,2022/12,1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,219415.0
AVTUR,2022/12,1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,0.0
AVTUR,2022/12,1BK,Diğer Duran Varlıklar,Other Long-Term Assets,0.0
AVTUR,2022/12,1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,29992424.0
AVTUR,2022/12,1BM,KAYNAKLAR,LIABILITIES,0.0
AVTUR,2022/12,2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,178447.0
AVTUR,2022/12,2AA,Finansal Borçlar,Short-Term Financial Loans,0.0
AVTUR,2022/12,2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0.0
AVTUR,2022/12,2AAGAA,Ticari Borçlar,Short-Term Trade Payables,29179.0
AVTUR,2022/12,2AAGAB,Diğer Borçlar,Other Short-Term Loans,101838.0
AVTUR,2022/12,2AAGAC,Müşteri Söz. Doğan Yük.,nan,0.0
