symbol,period,item_code,item_name_tr,item_name_en,value
TAVHL,2022/12,1A,Dönen Varlıklar,CURRENT ASSETS,800010997.0
TAVHL,2022/12,1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,274583814.0
TAVHL,2022/12,1AB,Finansal Yatırımlar,Short-Term Financial Investments,160733878.0
TAVHL,2022/12,1AC,Ticari Alacaklar,Short-Term Trade Receivables,132213965.0
TAVHL,2022/12,1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,0.0
TAVHL,2022/12,1AE,Diğer Alacaklar,Short-Term Other Receivables,15268311.0
TAVHL,2022/12,1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
TAVHL,2022/12,1AF,Stoklar,Inventories,53205798.0
TAVHL,2022/12,1AG,Canlı Varlıklar,Short-Term Live Assets,0.0
TAVHL,2022/12,1AH,Diğer Dönen Varlıklar,Other Current Assets,164005232.0
TAVHL,2022/12,1AI,(Ara Toplam),(Subtotal),800010997.0
TAVHL,2022/12,1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,0.0
TAVHL,2022/12,1AK,Duran Varlıklar,LONG TERM ASSETS,3702200993.0
TAVHL,2022/12,1B,Ticari Alacaklar,Trade Receivables,0.0
TAVHL,2022/12,1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0.0
TAVHL,2022/12,1BB,Diğer Alacaklar,Other Receivables,231784166.0
TAVHL,2022/12,1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,nan,0.0
TAVHL,2022/12,1BC,Finansal Yatırımlar,Financial Investments,0.0
TAVHL,2022/12,1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,778466795.0
TAVHL,2022/12,1BE,Canlı Varlıklar,Long-Term Live Assets,0.0
TAVHL,2022/12,1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,0.0
TAVHL,2022/12,1BFA,Stoklar,Stoklar,0.0
TAVHL,2022/12,1BFAA,Kullanım Hakkı Varlıkları,nan,55978860.0
TAVHL,2022/12,1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,503147608.0
TAVHL,2022/12,1BGA,Şerefiye,Goodwill,233282618.0
TAVHL,2022/12,1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,1778888640.0
TAVHL,2022/12,1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,30429159.0
