ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
TTKOM,2020/3,660700000.0,-3295807000.0,619573000.0,9948048000.0,21.99,286.39,,56.8
TTKOM,2020/6,1641173000.0,-7043588000.0,-1337987000.0,10710266000.0,21.99,286.39,,56.8
TTKOM,2020/9,2073478000.0,-10966525000.0,-1958158000.0,10722903000.0,21.99,286.39,,56.8
TTKOM,2020/12,3177873000.0,-15705138000.0,-4522265000.0,12037376000.0,21.99,286.39,,56.8
TTKOM,2021/3,1355606000.0,-4144497000.0,-1087731000.0,11295488000.0,21.99,286.39,,56.8
TTKOM,2021/6,2628015000.0,-8673155000.0,-2015783000.0,12482253000.0,21.99,286.39,,56.8
TTKOM,2021/9,4677896000.0,-13444119000.0,-2280487000.0,15267129000.0,21.99,286.39,,56.8
TTKOM,2021/12,5761454000.0,-19404441000.0,-3947094000.0,14249904000.0,21.99,286.39,,56.8
TTKOM,2022/3,560716000.0,-5652567000.0,4169098000.0,10433946000.0,21.99,286.39,,56.8
TTKOM,2022/6,1952871000.0,-12241204000.0,4008677000.0,12055519000.0,21.99,286.39,,56.8
TTKOM,2022/9,3124184000.0,-19869867000.0,3345115000.0,19452178000.0,21.99,286.39,,56.8
TTKOM,2022/12,6909568000.0,-70387137000.0,4486148000.0,80789393000.0,21.99,286.39,,56.8
TTKOM,2023/3,645364000.0,-22850991000.0,11907376000.0,20039225000.0,21.99,286.39,,56.8
TTKOM,2023/6,44665000.0,-47550994000.0,10070043000.0,20030222000.0,21.99,286.39,,56.8
TTKOM,2023/9,4548321000.0,-78898775000.0,7453747000.0,32453546000.0,21.99,286.39,,56.8
TTKOM,2023/12,23709235000.0,-113071596000.0,6066059000.0,141910201000.0,21.99,286.39,,56.8
TTKOM,2024/3,1043218000.0,-25124085000.0,2868051000.0,113542527000.0,21.99,286.39,,56.8
TTKOM,2024/6,2549332000.0,-55011842000.0,-9361874000.0,123300093000.0,21.99,286.39,,56.8
TTKOM,2024/9,3921283000.0,-90599429000.0,-9470940000.0,135063972000.0,21.99,286.39,,56.8
TTKOM,2024/12,10606507820.0,-128193966887.0,-11777520960.0,183242057863.0,21.99,286.39,,56.8
TTKOM,2025/3,5134196000.0,-27048050000.0,-10669913000.0,165220752000.0,21.99,286.39,,56.8
