ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
BMSCH,2020/3,0.0,-48400194.0,-1164710.0,0.0,71.67,256.74,,20.48
BMSCH,2020/6,0.0,-112326068.0,7118534.0,0.0,71.67,256.74,,20.48
BMSCH,2020/9,0.0,-192344807.0,8907892.0,0.0,71.67,256.74,,20.48
BMSCH,2020/12,9958486.0,-261834150.0,17937721.0,60732702.0,71.67,256.74,,20.48
BMSCH,2021/3,5148.0,-56447201.0,-386414.0,60829208.0,71.67,256.74,,20.48
BMSCH,2021/6,4370805.0,-125226874.0,-16604502.0,144537961.0,71.67,256.74,,20.48
BMSCH,2021/9,5825147.0,-243950173.0,-17941447.0,145932653.0,71.67,256.74,,20.48
BMSCH,2021/12,24187748.0,-400452953.0,-18476758.0,179500026.0,71.67,256.74,,20.48
BMSCH,2022/3,17680602.0,-165227653.0,11087269.0,197247506.0,71.67,256.74,,20.48
BMSCH,2022/6,33450704.0,-381743660.0,20719265.0,206117938.0,71.67,256.74,,20.48
BMSCH,2022/9,41790835.0,-610149521.0,10352793.0,214458069.0,71.67,256.74,,20.48
BMSCH,2022/12,-31544210.0,-1810094372.0,137304240.0,548718467.0,71.67,256.74,,20.48
BMSCH,2023/3,3684520.0,-637328032.0,177476143.0,335564482.0,71.67,256.74,,20.48
BMSCH,2023/6,2229539.0,-1308108469.0,225092568.0,305768952.0,71.67,256.74,,20.48
BMSCH,2023/9,38698836.0,-2217364295.0,159625987.0,342238250.0,71.67,256.74,,20.48
BMSCH,2023/12,36935995.0,-3003027301.0,160958748.0,1091283995.0,71.67,256.74,,20.48
BMSCH,2024/3,-36866615.0,-748629212.0,64008069.0,833178730.0,71.67,256.74,,20.48
BMSCH,2024/6,-75120054.0,-1401110933.0,194658532.0,871448787.0,71.67,256.74,,20.48
BMSCH,2024/9,-143700230.0,-2210473765.0,293081542.0,886031712.0,71.67,256.74,,20.48
BMSCH,2024/12,-247119144.0,-2913264205.0,395318573.0,1207702760.0,71.67,256.74,,20.48
BMSCH,2025/3,-25710415.0,-403841030.0,56450171.0,1033955511.0,71.67,256.74,,20.48
