ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
AYDEM,2020/3,0.0,-146889597.0,0.0,0.0,-21.19,5.61,,19.26
AYDEM,2020/6,-303649112.0,-284593421.0,-83571068.0,4119707569.0,-21.19,5.61,,19.26
AYDEM,2020/9,0.0,-436720320.0,-83572151.0,0.0,-21.19,5.61,,19.26
AYDEM,2020/12,-567280969.0,-576226250.0,-462627221.0,5892851994.0,-21.19,5.61,,19.26
AYDEM,2021/3,22907275.0,-173615211.0,0.0,5377160321.0,-21.19,5.61,,19.26
AYDEM,2021/6,55975872.0,-341742374.0,-322512763.0,5305739150.0,-21.19,5.61,,19.26
AYDEM,2021/9,8291230.0,-519593729.0,500855738.0,5161433671.0,-21.19,5.61,,19.26
AYDEM,2021/12,-120291640.0,-725768454.0,538398413.0,9803259940.0,-21.19,5.61,,19.26
AYDEM,2022/3,308137673.0,-320470187.0,0.0,9359637320.0,-21.19,5.61,,19.26
AYDEM,2022/6,733067867.0,-706553114.0,-273156538.0,8850447942.0,-21.19,5.61,,19.26
AYDEM,2022/9,905872744.0,-1037778521.0,-656200016.0,8381282389.0,-21.19,5.61,,19.26
AYDEM,2022/12,4973023571.0,-3376715198.0,-1582385190.0,29322249203.0,-21.19,5.61,,19.26
AYDEM,2023/3,-417042135.0,-1146517798.0,-53754813.0,16965084049.0,-21.19,5.61,,19.26
AYDEM,2023/6,-1556096660.0,-2388070389.0,-54744370.0,14063635869.0,-21.19,5.61,,19.26
AYDEM,2023/9,-2254620263.0,-3905674489.0,-746189829.0,13677534130.0,-21.19,5.61,,19.26
AYDEM,2023/12,-1848193431.0,-5213430269.0,-1205063868.0,41322323495.0,-21.19,5.61,,19.26
AYDEM,2024/3,648197170.0,-1424666409.0,0.0,33321534489.0,-21.19,5.61,,19.26
AYDEM,2024/6,2950960057.0,-3005068531.0,0.0,38531503762.0,-21.19,5.61,,19.26
AYDEM,2024/9,3421885678.0,-4771791646.0,0.0,41680278071.0,-21.19,5.61,,19.26
AYDEM,2024/12,-14763411639.0,-6242688863.0,0.0,34323903878.0,-21.19,5.61,,19.26
AYDEM,2025/3,161170715.0,-2901681072.0,-2470114553.0,30502160444.0,-21.19,5.61,,19.26
