ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
TUREX,2020/3,0.0,-98926356.0,-12782730.0,0.0,-30.18,296.88,,7.89
TUREX,2020/6,0.0,-174532953.0,-16264356.0,0.0,-30.18,296.88,,7.89
TUREX,2020/9,0.0,-276132191.0,-27954663.0,0.0,-30.18,296.88,,7.89
TUREX,2020/12,60251635.0,-375305225.0,12786232.0,216533677.0,-30.18,296.88,,7.89
TUREX,2021/3,7558762.0,-123697881.0,-13862239.0,230782215.0,-30.18,296.88,,7.89
TUREX,2021/6,27331873.0,-235994018.0,-34379980.0,338642743.0,-30.18,296.88,,7.89
TUREX,2021/9,39646772.0,-351434102.0,-28852011.0,351618277.0,-30.18,296.88,,7.89
TUREX,2021/12,52341691.0,-488923406.0,-32192791.0,370360205.0,-30.18,296.88,,7.89
TUREX,2022/3,6126206.0,-187565941.0,18542708.0,374828742.0,-30.18,296.88,,7.89
TUREX,2022/6,14219994.0,-428456626.0,41174845.0,383419994.0,-30.18,296.88,,7.89
TUREX,2022/9,19130636.0,-734028110.0,71219391.0,387107964.0,-30.18,296.88,,7.89
TUREX,2022/12,22864000.0,-2034310000.0,23898000.0,1476560000.0,-30.18,296.88,,7.89
TUREX,2023/3,21174458.0,-740754000.0,133480000.0,622349681.0,-30.18,296.88,,7.89
TUREX,2023/6,115281105.0,-1479775000.0,31237000.0,705712430.0,-30.18,296.88,,7.89
TUREX,2023/9,207598214.0,-2570605000.0,-80232000.0,792321565.0,-30.18,296.88,,7.89
TUREX,2023/12,674549000.0,-3735577000.0,242296000.0,5289431000.0,-30.18,296.88,,7.89
TUREX,2024/3,53021000.0,-1299561000.0,-127510000.0,4268206000.0,-30.18,296.88,,7.89
TUREX,2024/6,60806000.0,-2484535000.0,-195983000.0,4627865000.0,-30.18,296.88,,7.89
TUREX,2024/9,146462000.0,-1624571000.0,-349971000.0,5121520000.0,-30.18,296.88,,7.89
TUREX,2024/12,271989044.0,-5616551307.0,160794460.0,6328987603.0,-30.18,296.88,,7.89
TUREX,2025/3,39916000.0,-1201659000.0,-77488000.0,5602015000.0,-30.18,296.88,,7.89
