ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
KFEIN,2020/3,4579275.0,-24017881.0,4566771.0,137698058.0,,,,
KFEIN,2020/6,4863131.0,-53466874.0,11354274.0,202963359.0,,,,
KFEIN,2020/9,11057061.0,-80772293.0,11163859.0,192161676.0,,,,
KFEIN,2020/12,30489433.0,-123238485.0,10208823.0,228821324.0,,,,
KFEIN,2021/3,-5651860.0,-38713154.0,533896.0,227160063.0,,,,
KFEIN,2021/6,-8970710.0,-79879515.0,1142419.0,223578649.0,,,,
KFEIN,2021/9,-10830817.0,-120241361.0,-3973592.0,220374838.0,,,,
KFEIN,2021/12,7394680.0,-184672086.0,-1510610.0,179919317.0,,,,
KFEIN,2022/3,23748738.0,-54468364.0,-684960.0,204026524.0,,,,
KFEIN,2022/6,9113247.0,-117141977.0,7448213.0,188100943.0,,,,
KFEIN,2022/9,28586956.0,-196269432.0,-586084.0,209759232.0,,,,
KFEIN,2022/12,-2947075.0,-562890586.0,3474557.0,562699368.0,,,,
KFEIN,2023/3,152701.0,-218449229.0,-921681.0,259207469.0,,,,
KFEIN,2023/6,28914724.0,-454297807.0,-3981996.0,285511856.0,,,,
KFEIN,2023/9,80124650.0,-820590119.0,-3214408.0,337288473.0,,,,
KFEIN,2023/12,126140247.0,-1140694971.0,-7474343.0,948371460.0,,,,
KFEIN,2024/3,25228250.0,-286893444.0,-506782.0,784038026.0,,,,
KFEIN,2024/6,79198374.0,-674420475.0,10283596.0,904373561.0,,,,
KFEIN,2024/9,10345780.0,-1148286030.0,-441876.0,864885476.0,,,,
KFEIN,2024/12,264423207.0,-1818284608.0,-1150229.0,1259702539.0,,,,
KFEIN,2025/3,-28168526.0,-394389358.0,706678.0,1080843352.0,,,,
