ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
VAKBN,2020/3,1716170000.0,4908397000.0,,33465727000.0,13.31,192.13,,27.08
VAKBN,2020/6,3241387000.0,10375056000.0,,43690140000.0,13.31,192.13,,27.08
VAKBN,2020/9,4341416000.0,15776605000.0,,44186112000.0,13.31,192.13,,27.08
VAKBN,2020/12,5010456000.0,19887403000.0,,46484658000.0,13.31,192.13,,27.08
VAKBN,2021/3,750124000.0,2680324000.0,,47987639000.0,13.31,192.13,,27.08
VAKBN,2021/6,1410463000.0,5858478000.0,,47852833000.0,13.31,192.13,,27.08
VAKBN,2021/9,2177873000.0,10568265000.0,,48502041000.0,13.31,192.13,,27.08
VAKBN,2021/12,4175464000.0,19543381000.0,,51952740000.0,13.31,192.13,,27.08
VAKBN,2022/3,3002181000.0,9205740000.0,,75250828000.0,13.31,192.13,,27.08
VAKBN,2022/6,10018614000.0,23715611000.0,,80517356000.0,13.31,192.13,,27.08
VAKBN,2022/9,15610116000.0,39385558000.0,,90824842000.0,13.31,192.13,,27.08
VAKBN,2022/12,24017232000.0,73715163000.0,,106984889000.0,13.31,192.13,,27.08
VAKBN,2023/3,4502598000.0,6452528000.0,,141108205000.0,13.31,192.13,,27.08
VAKBN,2023/6,5509159000.0,8214416000.0,,137013362000.0,13.31,192.13,,27.08
VAKBN,2023/9,15023268000.0,23362232000.0,,153233983000.0,13.31,192.13,,27.08
VAKBN,2023/12,25045910000.0,51955074000.0,,171427614000.0,13.31,192.13,,27.08
VAKBN,2024/3,12022969000.0,17701893000.0,,184479639000.0,13.31,192.13,,27.08
VAKBN,2024/6,19191709000.0,36327630000.0,,191259204000.0,13.31,192.13,,27.08
VAKBN,2024/9,27214250000.0,56116929000.0,,201165939000.0,13.31,192.13,,27.08
VAKBN,2024/12,40375301000.0,98976466000.0,,219194449000.0,13.31,192.13,,27.08
VAKBN,2025/3,20033654000.0,21017161000.0,,232989885000.0,13.31,192.13,,27.08
