ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
KIMMR,2020/6,0.0,-386086459.0,-2501589.0,0.0,58.43,91.52,,15.13
KIMMR,2020/9,0.0,-562406886.0,-4898525.0,0.0,58.43,91.52,,15.13
KIMMR,2020/12,15177843.0,-758544678.0,-5172000.0,188246631.0,58.43,91.52,,15.13
KIMMR,2021/3,0.0,-191503904.0,-9481181.0,0.0,58.43,91.52,,15.13
KIMMR,2021/6,3597510.0,-456331483.0,-11596133.0,191506289.0,58.43,91.52,,15.13
KIMMR,2021/9,7186443.0,-678794705.0,-13785604.0,422223572.0,58.43,91.52,,15.13
KIMMR,2021/12,20411820.0,-951704704.0,-16223972.0,435380716.0,58.43,91.52,,15.13
KIMMR,2022/3,4224970.0,-332793077.0,-3273525.0,437831778.0,58.43,91.52,,15.13
KIMMR,2022/6,14181659.0,-771613378.0,5050042.0,447816105.0,58.43,91.52,,15.13
KIMMR,2022/9,18813501.0,-1254203202.0,13609405.0,451816278.0,58.43,91.52,,15.13
KIMMR,2022/12,-369795087.0,-3686207564.0,-12519559.0,1240391435.0,58.43,91.52,,15.13
KIMMR,2023/3,10123317.0,-1507367717.0,9717097.0,659450749.0,58.43,91.52,,15.13
KIMMR,2023/9,81003325.0,-4892926558.0,-87020821.0,718312626.0,58.43,91.52,,15.13
KIMMR,2023/12,513793144.0,-6777022031.0,-116139435.0,2542413252.0,58.43,91.52,,15.13
KIMMR,2024/3,29381887.0,-2065443471.0,-60263250.0,2052092300.0,58.43,91.52,,15.13
KIMMR,2024/6,236644996.0,-4092406765.0,-86349155.0,2421189154.0,58.43,91.52,,15.13
KIMMR,2024/9,310125938.0,-6594862735.0,-163822190.0,2682073169.0,58.43,91.52,,15.13
KIMMR,2024/12,440241650.0,-9158067077.0,-192856613.0,3596620655.0,58.43,91.52,,15.13
KIMMR,2025/3,120368995.0,-2200774382.0,-158253735.0,3278397554.0,58.43,91.52,,15.13
