ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
BIMAS,2020/3,430411000.0,-10429978000.0,12592000.0,4678679000.0,18.62,361.52,,540.0
BIMAS,2020/6,1127822000.0,-21884018000.0,-47330000.0,5048715000.0,18.62,361.52,,540.0
BIMAS,2020/9,1781596000.0,-32932838000.0,19820000.0,5375485000.0,18.62,361.52,,540.0
BIMAS,2020/12,2606815000.0,-45375969000.0,84091000.0,7175687000.0,18.62,361.52,,540.0
BIMAS,2021/3,684567000.0,-12648389000.0,-47625000.0,6693315000.0,18.62,361.52,,540.0
BIMAS,2021/6,1409720000.0,-26588682000.0,-32975000.0,5687228000.0,18.62,361.52,,540.0
BIMAS,2021/9,2293740000.0,-40764341000.0,-40554000.0,6857175000.0,18.62,361.52,,540.0
BIMAS,2021/12,2932482000.0,-57238477000.0,-38418000.0,7809072000.0,18.62,361.52,,540.0
BIMAS,2022/3,1341604000.0,-22246287000.0,29891000.0,9097227000.0,18.62,361.52,,540.0
BIMAS,2022/6,3017698000.0,-50228152000.0,53404000.0,9005287000.0,18.62,361.52,,540.0
BIMAS,2022/9,4793018000.0,-84124131000.0,104185000.0,10783488000.0,18.62,361.52,,540.0
BIMAS,2022/12,16596239000.0,-237182345000.0,-273853000.0,58307349000.0,18.62,361.52,,540.0
BIMAS,2023/3,1354118000.0,-81446368000.0,428061000.0,26329979000.0,18.62,361.52,,540.0
BIMAS,2023/6,4199297000.0,-167028867000.0,0.0,26151221000.0,18.62,361.52,,540.0
BIMAS,2023/9,8048672000.0,-275912599000.0,0.0,30043083000.0,18.62,361.52,,540.0
BIMAS,2023/12,22293141000.0,-399581632000.0,0.0,100692259000.0,18.62,361.52,,540.0
BIMAS,2024/3,3877861000.0,-118648407000.0,0.0,84175794000.0,18.62,361.52,,540.0
BIMAS,2024/6,8725199000.0,-248589129000.0,0.0,89372201000.0,18.62,361.52,,540.0
BIMAS,2024/9,13854432000.0,-405365128000.0,467862000.0,101680706000.0,18.62,361.52,,540.0
BIMAS,2024/12,23313276390.0,-537778728150.0,0.0,148682600316.0,18.62,361.52,,540.0
BIMAS,2025/3,2705109000.0,-121863881000.0,0.0,132975994000.0,18.62,361.52,,540.0
