ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
SMART,2020/3,1393794.0,-2345412.0,1571638.0,63371300.0,-20.16,133.73,,23.28
SMART,2020/6,1615906.0,-4518397.0,2551705.0,63578883.0,-20.16,133.73,,23.28
SMART,2020/9,2557507.0,-7001842.0,2367393.0,64372854.0,-20.16,133.73,,23.28
SMART,2020/12,3739410.0,-9279443.0,1883709.0,65214841.0,-20.16,133.73,,23.28
SMART,2021/3,2137626.0,-1975026.0,1421185.0,67788400.0,-20.16,133.73,,23.28
SMART,2021/6,2512926.0,-6665736.0,1171877.0,67925739.0,-20.16,133.73,,23.28
SMART,2021/9,1577317.0,-10413766.0,1355529.0,66965036.0,-20.16,133.73,,23.28
SMART,2021/12,3813732.0,-15718849.0,2682203.0,68904812.0,-20.16,133.73,,23.28
SMART,2022/3,3696765.0,-2443797.0,-2336279.0,73089941.0,-20.16,133.73,,23.28
SMART,2022/6,4249976.0,-5016543.0,2881606.0,73245004.0,-20.16,133.73,,23.28
SMART,2022/9,5801452.0,-7938375.0,6708849.0,74657686.0,-20.16,133.73,,23.28
SMART,2022/12,-45125540.0,-21329294.0,-15974055.0,186275626.0,-20.16,133.73,,23.28
SMART,2023/3,6574537.0,-6829772.0,-10689934.0,96947904.0,-20.16,133.73,,23.28
SMART,2023/6,20181850.0,-21675468.0,-19246905.0,110687538.0,-20.16,133.73,,23.28
SMART,2023/9,45671429.0,-27139032.0,-20390070.0,135715202.0,-20.16,133.73,,23.28
SMART,2023/12,64937446.0,-46880587.0,20425462.0,333005292.0,-20.16,133.73,,23.28
SMART,2024/3,9411893.0,-6990230.0,4647508.0,278524684.0,-20.16,133.73,,23.28
SMART,2024/6,26391108.0,-22566286.0,2889543.0,315803102.0,-20.16,133.73,,23.28
SMART,2024/9,35253632.0,-31730765.0,9937205.0,349375090.0,-20.16,133.73,,23.28
SMART,2024/12,15448343.0,-45956956.0,72050622.0,434274205.0,-20.16,133.73,,23.28
SMART,2025/3,7376730.0,-15508237.0,-3361663.0,385701492.0,-20.16,133.73,,23.28
