ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
EREGL,2020/3,300438000.0,-5501248000.0,481647000.0,34526024000.0,-4.91,16.53,,23.88
EREGL,2020/6,868001000.0,-11716960000.0,1844763000.0,36744992000.0,-4.91,16.53,,23.88
EREGL,2020/9,1449609000.0,-18444861000.0,1626338000.0,41498172000.0,-4.91,16.53,,23.88
EREGL,2020/12,3309093000.0,-26123431000.0,-2702882000.0,41121576000.0,-4.91,16.53,,23.88
EREGL,2021/3,2617679000.0,-6810111000.0,607655000.0,42312928000.0,-4.91,16.53,,23.88
EREGL,2021/6,5801155000.0,-15760536000.0,2717165000.0,47365310000.0,-4.91,16.53,,23.88
EREGL,2021/9,10803781000.0,-26789372000.0,4584851000.0,53822102000.0,-4.91,16.53,,23.88
EREGL,2021/12,15527082000.0,-42710993000.0,3213089000.0,84547604000.0,-4.91,16.53,,23.88
EREGL,2022/3,5626061000.0,-19755417000.0,4202431000.0,83018683000.0,-4.91,16.53,,23.88
EREGL,2022/6,12265481000.0,-43859884000.0,3889142000.0,101227907000.0,-4.91,16.53,,23.88
EREGL,2022/9,14830340000.0,-75556602000.0,4528562000.0,114357567000.0,-4.91,16.53,,23.88
EREGL,2022/12,18005034000.0,-102244085000.0,5473341000.0,118662187000.0,-4.91,16.53,,23.88
EREGL,2023/3,90311000.0,-25148401000.0,5773779000.0,121507612000.0,-4.91,16.53,,23.88
EREGL,2023/6,-3908797000.0,-58866951000.0,8831191000.0,156692696000.0,-4.91,16.53,,23.88
EREGL,2023/9,-3867429000.0,-91436527000.0,14388628000.0,166083088000.0,-4.91,16.53,,23.88
EREGL,2023/12,4033089000.0,-132242934000.0,17669521000.0,191528882000.0,-4.91,16.53,,23.88
EREGL,2024/3,5600923000.0,-42718340000.0,6449087000.0,214112638000.0,-4.91,16.53,,23.88
EREGL,2024/6,9986795000.0,-86952034000.0,14943869000.0,222816141000.0,-4.91,16.53,,23.88
EREGL,2024/9,10787470000.0,-131351920000.0,38547170000.0,232976387000.0,-4.91,16.53,,23.88
EREGL,2024/12,16909599230.0,-230859849318.0,43423141312.0,306580531265.0,-4.91,16.53,,23.88
EREGL,2025/3,426389000.0,-49743369000.0,1808885000.0,260560952000.0,-4.91,16.53,,23.88
