ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
ALARK,2020/3,17502021.0,-158934602.0,-35422487.0,2047955436.0,-0.89,22.23,,94.1
ALARK,2020/6,110725621.0,-308936528.0,-21838538.0,2188534317.0,-0.89,22.23,,94.1
ALARK,2020/9,259731979.0,-480224605.0,-120002278.0,2380916066.0,-0.89,22.23,,94.1
ALARK,2020/12,801953738.0,-642017673.0,-137743976.0,2885806673.0,-0.89,22.23,,94.1
ALARK,2021/3,43055560.0,-191370304.0,-35834044.0,3010139162.0,-0.89,22.23,,94.1
ALARK,2021/6,144603691.0,-562289421.0,-45055123.0,3014494731.0,-0.89,22.23,,94.1
ALARK,2021/9,496752506.0,-1014868885.0,-48757129.0,3420589124.0,-0.89,22.23,,94.1
ALARK,2021/12,1274416737.0,-1986322723.0,6707877.0,4558540881.0,-0.89,22.23,,94.1
ALARK,2022/3,1031090040.0,-737222842.0,337351084.0,5610548796.0,-0.89,22.23,,94.1
ALARK,2022/6,3264901963.0,-2092636568.0,903859425.0,7901080831.0,-0.89,22.23,,94.1
ALARK,2022/9,7484442260.0,-4111787133.0,1236431220.0,12270893677.0,-0.89,22.23,,94.1
ALARK,2022/12,16706224701.0,-10611929198.0,1966973375.0,37688374059.0,-0.89,22.23,,94.1
ALARK,2023/3,1835358733.0,-2160594340.0,-45003137.0,18041512035.0,-0.89,22.23,,94.1
ALARK,2023/6,4924875259.0,-5083828494.0,601160145.0,20975539357.0,-0.89,22.23,,94.1
ALARK,2023/9,8894830518.0,-8461685738.0,2214223627.0,25004145404.0,-0.89,22.23,,94.1
ALARK,2023/12,9565558000.0,-10984459000.0,2473695000.0,63450636000.0,-0.89,22.23,,94.1
ALARK,2024/3,-1275481945.0,-2268279000.0,3719168000.0,49544556618.0,-0.89,22.23,,94.1
ALARK,2024/6,-1181477732.0,-4962533000.0,5271165000.0,53109582692.0,-0.89,22.23,,94.1
ALARK,2024/9,140181226.0,-7343010000.0,5473704000.0,59397773609.0,-0.89,22.23,,94.1
ALARK,2024/12,2204136518.0,-9123650383.0,7600669276.0,81156179407.0,-0.89,22.23,,94.1
ALARK,2025/3,-2318719000.0,-1246036000.0,-187443000.0,68946466000.0,-0.89,22.23,,94.1
