ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
TRALT,2020/3,393938000.0,-249593000.0,0.0,6147963000.0,85.53,216.98,,40.0
TRALT,2020/6,863856000.0,-473545000.0,0.0,6616201000.0,85.53,216.98,,40.0
TRALT,2020/9,1447093000.0,-737906000.0,0.0,7200585000.0,85.53,216.98,,40.0
TRALT,2020/12,1810379000.0,-1177297000.0,0.0,7563632000.0,85.53,216.98,,40.0
TRALT,2021/3,661973000.0,-333859000.0,0.0,8222772000.0,85.53,216.98,,40.0
TRALT,2021/6,1344902000.0,-624349000.0,0.0,8905518000.0,85.53,216.98,,40.0
TRALT,2021/9,1866916000.0,-970688000.0,0.0,9432256000.0,85.53,216.98,,40.0
TRALT,2021/12,3004002000.0,-1504072000.0,0.0,10567685000.0,85.53,216.98,,40.0
TRALT,2022/3,1057996000.0,-475015000.0,0.0,11617564000.0,85.53,216.98,,40.0
TRALT,2022/6,1789760000.0,-993020000.0,0.0,12340576000.0,85.53,216.98,,40.0
TRALT,2022/9,3110258000.0,-1772055000.0,0.0,10978542000.0,85.53,216.98,,40.0
TRALT,2022/12,-3304880000.0,-4738035000.0,0.0,23273367000.0,85.53,216.98,,40.0
TRALT,2023/3,1384030000.0,-2671941000.0,406931000.0,12553820000.0,85.53,216.98,,40.0
TRALT,2023/6,2898349000.0,-4394127000.0,599143000.0,13722834000.0,85.53,216.98,,40.0
TRALT,2023/9,4516362000.0,-6310316000.0,521588000.0,14080719000.0,85.53,216.98,,40.0
TRALT,2023/12,586308000.0,-6748060000.0,504109000.0,29770272000.0,85.53,216.98,,40.0
TRALT,2024/3,-182823000.0,-2729124000.0,-529402000.0,23132595000.0,85.53,216.98,,40.0
TRALT,2024/6,-237598000.0,-4835882000.0,-645738000.0,24890759000.0,85.53,216.98,,40.0
TRALT,2024/9,516812000.0,-6492234000.0,-694197000.0,27828815000.0,85.53,216.98,,40.0
TRALT,2024/12,757582168.0,-7211952949.0,-480816765.0,37091761767.0,85.53,216.98,,40.0
TRALT,2025/3,506146000.0,-3017145000.0,0.0,33018036000.0,85.53,216.98,,40.0
