ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
PENTA,2020/3,0.0,-716686432.0,0.0,0.0,-5.82,-78.32,,13.92
PENTA,2020/6,0.0,-1482699584.0,0.0,0.0,-5.82,-78.32,,13.92
PENTA,2020/9,0.0,-2484889741.0,4488114.0,0.0,-5.82,-78.32,,13.92
PENTA,2020/12,11108547.0,-3891097796.0,4685173.0,210791627.0,-5.82,-78.32,,13.92
PENTA,2021/3,15732351.0,-1177632075.0,-4931430.0,256840574.0,-5.82,-78.32,,13.92
PENTA,2021/6,32093002.0,-2344957883.0,-5257701.0,684021339.0,-5.82,-78.32,,13.92
PENTA,2021/9,57903123.0,-3567936258.0,-5402087.0,727027089.0,-5.82,-78.32,,13.92
PENTA,2021/12,-19178398.0,-5253912721.0,-5951286.0,967100992.0,-5.82,-78.32,,13.92
PENTA,2022/3,1318674.0,-1787144719.0,38032877.0,1063397639.0,-5.82,-78.32,,13.92
PENTA,2022/6,3116487.0,-3746689182.0,39522572.0,1212387715.0,-5.82,-78.32,,13.92
PENTA,2022/9,26357576.0,-5920138000.0,-11892525.0,1374428080.0,-5.82,-78.32,,13.92
PENTA,2022/12,103680477.0,-9022162227.0,-110706294.0,1466638913.0,-5.82,-78.32,,13.92
PENTA,2023/3,82308834.0,-3308985861.0,0.0,1585344496.0,-5.82,-78.32,,13.92
PENTA,2023/6,46576350.0,-6660612886.0,0.0,2086516198.0,-5.82,-78.32,,13.92
PENTA,2023/9,78579191.0,-11143901873.0,50581896.0,2244629291.0,-5.82,-78.32,,13.92
PENTA,2023/12,195742392.0,-16828792880.0,102727290.0,2544127933.0,-5.82,-78.32,,13.92
PENTA,2024/3,62788703.0,-5596188042.0,90978770.0,2855870804.0,-5.82,-78.32,,13.92
PENTA,2024/6,83691071.0,-10044234445.0,56615249.0,2924034568.0,-5.82,-78.32,,13.92
PENTA,2024/9,227369548.0,-15576172520.0,-2617931.0,3189773161.0,-5.82,-78.32,,13.92
PENTA,2024/12,426233521.0,-27844219034.0,-177952801.0,4267671908.0,-5.82,-78.32,,13.92
PENTA,2025/3,35906026.0,-6421571098.0,283005792.0,3679637837.0,-5.82,-78.32,,13.92
