ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
SDTTR,2020/12,71089037.0,-190450080.0,13755542.0,95481729.0,-22.36,,,177.6145
SDTTR,2021/9,0.0,-182829426.0,-5342465.0,0.0,-22.36,,,177.6145
SDTTR,2021/12,114530541.0,-260579521.0,-5416676.0,209942534.0,-22.36,,,177.6145
SDTTR,2022/3,0.0,-23540865.0,-2393641.0,0.0,-22.36,,,177.6145
SDTTR,2022/6,0.0,-107610949.0,-5414841.0,0.0,-22.36,,,177.6145
SDTTR,2022/9,78026348.0,-157697871.0,-8648381.0,287952140.0,-22.36,,,177.6145
SDTTR,2022/12,113232273.0,-542839885.0,-35247266.0,780281827.0,-22.36,,,177.6145
SDTTR,2023/3,21622470.0,-118940446.0,-18781317.0,673598912.0,-22.36,,,177.6145
SDTTR,2023/6,147406180.0,-284407295.0,-11215017.0,731242637.0,-22.36,,,177.6145
SDTTR,2023/9,274633904.0,-596508025.0,-30857787.0,858478064.0,-22.36,,,177.6145
SDTTR,2023/12,465441880.0,-958759238.0,-25109501.0,1986808123.0,-22.36,,,177.6145
SDTTR,2024/3,-99182455.0,-259871564.0,80895702.0,1483588974.0,-22.36,,,177.6145
SDTTR,2024/6,-13559876.0,-788701671.0,176127545.0,1571223486.0,-22.36,,,177.6145
SDTTR,2024/9,51646724.0,-1361478853.0,163823003.0,1777661385.0,-22.36,,,177.6145
SDTTR,2024/12,12442870.0,-1761272138.0,302060573.0,2313175676.0,-22.36,,,177.6145
SDTTR,2025/3,-59497729.0,-103689273.0,6782379.0,1968913632.0,-22.36,,,177.6145
