ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
SASA,2020/3,70082000.0,-841322000.0,256114000.0,2644244000.0,-25.42,-59.81,,3.11
SASA,2020/6,198984000.0,-1538558000.0,186795000.0,2773146000.0,-25.42,-59.81,,3.11
SASA,2020/9,-54405000.0,-2488174000.0,409362000.0,2519757000.0,-25.42,-59.81,,3.11
SASA,2020/12,312188000.0,-3952541000.0,3761000.0,2886350000.0,-25.42,-59.81,,3.11
SASA,2021/3,109742000.0,-1954701000.0,-435091000.0,2996092000.0,-25.42,-59.81,,3.11
SASA,2021/6,641776000.0,-4022394000.0,-205566000.0,3533710000.0,-25.42,-59.81,,3.11
SASA,2021/9,1406943000.0,-7050061000.0,1543964000.0,4035799000.0,-25.42,-59.81,,3.11
SASA,2021/12,697435000.0,-10942436000.0,3730673000.0,4162627000.0,-25.42,-59.81,,3.11
SASA,2022/3,2332518000.0,-4886528000.0,2202181000.0,6455900000.0,-25.42,-59.81,,3.11
SASA,2022/6,5579656000.0,-11247904000.0,5608995000.0,9458091000.0,-25.42,-59.81,,3.11
SASA,2022/9,8008417000.0,-17983849000.0,6807005000.0,13092940000.0,-25.42,-59.81,,3.11
SASA,2022/12,22753905000.0,-48872599000.0,19930476000.0,40525810000.0,-25.42,-59.81,,3.11
SASA,2023/3,2495972000.0,-14594587000.0,11741119000.0,20275132000.0,-25.42,-59.81,,3.11
SASA,2023/6,-704138000.0,-25646380000.0,21190676000.0,17052799000.0,-25.42,-59.81,,3.11
SASA,2023/9,4645330000.0,-42546950000.0,25522531000.0,29054563000.0,-25.42,-59.81,,3.11
SASA,2023/12,26265621000.0,-54302798000.0,40701368000.0,94032627000.0,-25.42,-59.81,,3.11
SASA,2024/3,10726072000.0,-11086114000.0,3539675000.0,86557920000.0,-25.42,-59.81,,3.11
SASA,2024/6,13720549000.0,-24064106000.0,9253633000.0,100291018000.0,-25.42,-59.81,,3.11
SASA,2024/9,17288319000.0,-37773410000.0,24067020000.0,108883761000.0,-25.42,-59.81,,3.11
SASA,2024/12,22927623053.0,-50115838345.0,23528464645.0,151617275129.0,-25.42,-59.81,,3.11
SASA,2025/3,1421189000.0,-8336301000.0,-161350000.0,129960672000.0,-25.42,-59.81,,3.11
