ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
ZOREN,2020/3,33989000.0,-1878780000.0,-412447000.0,2487988000.0,-21.09,-32.85,,3.33
ZOREN,2020/6,39883000.0,-3263588000.0,-35285000.0,2286288000.0,-21.09,-32.85,,3.33
ZOREN,2020/9,73588000.0,-4797891000.0,-217830000.0,1496192000.0,-21.09,-32.85,,3.33
ZOREN,2020/12,73851000.0,-7062390000.0,-469261000.0,2297220000.0,-21.09,-32.85,,3.33
ZOREN,2021/3,-21422000.0,-2028323000.0,-165411000.0,1849054000.0,-21.09,-32.85,,3.33
ZOREN,2021/6,-23718000.0,-3782307000.0,1606949000.0,1704671000.0,-21.09,-32.85,,3.33
ZOREN,2021/9,-55284000.0,-5951622000.0,524228000.0,2164456000.0,-21.09,-32.85,,3.33
ZOREN,2021/12,-86447000.0,-9771696000.0,547849000.0,6181893000.0,-21.09,-32.85,,3.33
ZOREN,2022/3,86390000.0,-5018352000.0,1324973000.0,5840027000.0,-21.09,-32.85,,3.33
ZOREN,2022/6,41057000.0,-10277154000.0,1321556000.0,10084162000.0,-21.09,-32.85,,3.33
ZOREN,2022/9,89314000.0,-16660412000.0,630893000.0,9532884000.0,-21.09,-32.85,,3.33
ZOREN,2022/12,9493495000.0,-33147866000.0,2920434000.0,34520532000.0,-21.09,-32.85,,3.33
ZOREN,2023/3,1577631000.0,-7808139000.0,-6495827000.0,19312056000.0,-21.09,-32.85,,3.33
ZOREN,2023/6,2005865000.0,-15134622000.0,-6956145000.0,20341862000.0,-21.09,-32.85,,3.33
ZOREN,2023/9,2141456000.0,-24918485000.0,-9379687000.0,21179604000.0,-21.09,-32.85,,3.33
ZOREN,2023/12,15768107000.0,-33957316000.0,-10933414000.0,55545588000.0,-21.09,-32.85,,3.33
ZOREN,2024/3,3515632000.0,-6373965000.0,-6630262000.0,48931935000.0,-21.09,-32.85,,3.33
ZOREN,2024/6,2499211000.0,-13075450000.0,-7778154000.0,53973505000.0,-21.09,-32.85,,3.33
ZOREN,2024/9,1716160000.0,-23500647000.0,-10992827000.0,59750117000.0,-21.09,-32.85,,3.33
ZOREN,2024/12,-2964959786.0,-32545906270.0,-2753084126.0,73561396541.0,-21.09,-32.85,,3.33
ZOREN,2025/3,-3327495000.0,-5811702000.0,2827733000.0,62716358000.0,-21.09,-32.85,,3.33
