ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
TCELL,2020/3,872722000.0,-4534266000.0,-2248622000.0,18677593000.0,3.62,223.52,,93.1
TCELL,2020/6,1724396000.0,-9437852000.0,-2557954000.0,19538150000.0,3.62,223.52,,93.1
TCELL,2020/9,2935040000.0,-14644930000.0,-2841734000.0,20288975000.0,3.62,223.52,,93.1
TCELL,2020/12,4237086000.0,-20161096000.0,-3332222000.0,20784938000.0,3.62,223.52,,93.1
TCELL,2021/3,1104889000.0,-5512477000.0,781947000.0,21734263000.0,3.62,223.52,,93.1
TCELL,2021/6,2217416000.0,-11580713000.0,-799711000.0,20253488000.0,3.62,223.52,,93.1
TCELL,2021/9,3646530000.0,-17938375000.0,-610693000.0,21916999000.0,3.62,223.52,,93.1
TCELL,2021/12,5031098000.0,-24940126000.0,587188000.0,22562272000.0,3.62,223.52,,93.1
TCELL,2022/3,802894000.0,-7473327000.0,917190000.0,23379729000.0,3.62,223.52,,93.1
TCELL,2022/6,2661108000.0,-16246325000.0,4369372000.0,23834062000.0,3.62,223.52,,93.1
TCELL,2022/9,5056940000.0,0.0,4931994000.0,25531742000.0,3.62,223.52,,93.1
TCELL,2022/12,6880436000.0,-80360678000.0,9393715000.0,109377939000.0,3.62,223.52,,93.1
TCELL,2023/3,2816569000.0,-23712713000.0,4252233000.0,33852509000.0,3.62,223.52,,93.1
TCELL,2023/6,5977853000.0,-54782110000.0,10355257000.0,37536162000.0,3.62,223.52,,93.1
TCELL,2023/9,11456237000.0,-82294485000.0,14724271000.0,40979384000.0,3.62,223.52,,93.1
TCELL,2023/12,18125305000.0,-118737471000.0,15064663000.0,176481197000.0,3.62,223.52,,93.1
TCELL,2024/3,2634562000.0,-32052316000.0,8893216000.0,143444405000.0,3.62,223.52,,93.1
TCELL,2024/6,5760328000.0,-68307706000.0,10395405000.0,152290595000.0,3.62,223.52,,93.1
TCELL,2024/9,20554538000.0,-110852903000.0,7810194000.0,174478880000.0,3.62,223.52,,93.1
TCELL,2024/12,29505335020.0,-151060109374.0,5009869714.0,234511347953.0,3.62,223.52,,93.1
TCELL,2025/3,3082110000.0,-32726825000.0,35715091000.0,209834864000.0,3.62,223.52,,93.1
