ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
KARSN,2020/3,-8418000.0,-228348000.0,-8529000.0,654458000.0,-25.48,-29.73,,9.62
KARSN,2020/6,-4026000.0,-434327000.0,4468000.0,653027000.0,-25.48,-29.73,,9.62
KARSN,2020/9,6296000.0,-780062000.0,-33382000.0,658838000.0,-25.48,-29.73,,9.62
KARSN,2020/12,20321000.0,-1141915000.0,-179855000.0,728166000.0,-25.48,-29.73,,9.62
KARSN,2021/3,-16790000.0,-151043000.0,44393000.0,711049000.0,-25.48,-29.73,,9.62
KARSN,2021/6,-48044000.0,-468119000.0,165937000.0,679341000.0,-25.48,-29.73,,9.62
KARSN,2021/9,-13341000.0,-885351000.0,-35136000.0,718572000.0,-25.48,-29.73,,9.62
KARSN,2021/12,98893000.0,-1526105000.0,86178000.0,993893000.0,-25.48,-29.73,,9.62
KARSN,2022/3,-55143000.0,-258170000.0,246515000.0,939343000.0,-25.48,-29.73,,9.62
KARSN,2022/6,16708000.0,-768135000.0,661866000.0,1001274000.0,-25.48,-29.73,,9.62
KARSN,2022/9,18853000.0,-1318932000.0,414521000.0,1775714000.0,-25.48,-29.73,,9.62
KARSN,2022/12,-256654000.0,-4634091000.0,1564846000.0,4294448000.0,-25.48,-29.73,,9.62
KARSN,2023/3,36657000.0,-1878158000.0,-123876000.0,1836937000.0,-25.48,-29.73,,9.62
KARSN,2023/6,74488000.0,-3568845000.0,2020935000.0,1837008000.0,-25.48,-29.73,,9.62
KARSN,2023/9,8699000.0,-5484565000.0,1753233000.0,2348772000.0,-25.48,-29.73,,9.62
KARSN,2023/12,556164000.0,-8873309000.0,122407000.0,5231026000.0,-25.48,-29.73,,9.62
KARSN,2024/3,8881000.0,-2126118000.0,374710000.0,6098320000.0,-25.48,-29.73,,9.62
KARSN,2024/6,-280190000.0,-4564228000.0,882676000.0,4432800000.0,-25.48,-29.73,,9.62
KARSN,2024/9,-862783000.0,-6680904000.0,2928764000.0,4681063000.0,-25.48,-29.73,,9.62
KARSN,2024/12,69593353.0,-10895735906.0,1709632877.0,6886426794.0,-25.48,-29.73,,9.62
KARSN,2025/3,-287490000.0,-1324637000.0,-376616000.0,5735281000.0,-25.48,-29.73,,9.62
