ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
AKFGY,2020/3,-129687035.0,-2921902.0,-73655974.0,797974676.0,23.32,19.02,,2.75
AKFGY,2020/6,-200778394.0,-4737405.0,-73655974.0,751967350.0,23.32,19.02,,2.75
AKFGY,2020/9,-448131351.0,-6828850.0,-73655974.0,500961619.0,23.32,19.02,,2.75
AKFGY,2020/12,-240424726.0,-9082754.0,-97498857.0,717955002.0,23.32,19.02,,2.75
AKFGY,2021/3,59143601.0,-3004599.0,-44121738.0,1506293342.0,23.32,19.02,,2.75
AKFGY,2021/6,59675434.0,-6447049.0,-53283521.0,1526170294.0,23.32,19.02,,2.75
AKFGY,2021/9,79815561.0,-9859255.0,-476295514.0,2108932944.0,23.32,19.02,,2.75
AKFGY,2021/12,2083753201.0,-13997292.0,-487486988.0,4353151599.0,23.32,19.02,,2.75
AKFGY,2022/3,-31748890.0,-3836785.0,-15439126.0,4326709474.0,23.32,19.02,,2.75
AKFGY,2022/6,1259696645.0,-8391428.0,-79246282.0,6111208122.0,23.32,19.02,,2.75
AKFGY,2022/9,1370366163.0,-13900322.0,-97554111.0,6212587871.0,23.32,19.02,,2.75
AKFGY,2022/12,1332820424.0,-37723020.0,-229351033.0,13032916226.0,23.32,19.02,,2.75
AKFGY,2023/3,-109954610.0,-12912354.0,-227834453.0,7513692971.0,23.32,19.02,,2.75
AKFGY,2023/6,2516448874.0,-27544461.0,-278054551.0,10237917100.0,23.32,19.02,,2.75
AKFGY,2023/9,2353919203.0,-40965839.0,-374887040.0,10165232340.0,23.32,19.02,,2.75
AKFGY,2023/12,1048787676.0,-54411254.0,-455029237.0,22787221187.0,23.32,19.02,,2.75
AKFGY,2024/3,260375185.0,-12492701.0,-1804129955.0,18298092226.0,23.32,19.02,,2.75
AKFGY,2024/6,1129900116.0,-27774993.0,-2022789718.0,20745208830.0,23.32,19.02,,2.75
AKFGY,2024/9,1354130879.0,-44285660.0,-2221570313.0,22449226298.0,23.32,19.02,,2.75
AKFGY,2024/12,1812480535.0,-60049265.0,-2307946656.0,29306282085.0,23.32,19.02,,2.75
AKFGY,2025/3,727209822.0,-10224928.0,-128365706.0,26194576842.0,23.32,19.02,,2.75
