ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
HEKTS,2020/3,67573534.0,-172179016.0,-10226886.0,570012259.0,-5.48,-75.6,,3.28
HEKTS,2020/6,80442821.0,-310676041.0,165284872.0,580168526.0,-5.48,-75.6,,3.28
HEKTS,2020/9,127176170.0,-449430554.0,289286073.0,627374078.0,-5.48,-75.6,,3.28
HEKTS,2020/12,178656607.0,-662405526.0,385343874.0,803551540.0,-5.48,-75.6,,3.28
HEKTS,2021/3,75051687.0,-295604765.0,366121140.0,775468755.0,-5.48,-75.6,,3.28
HEKTS,2021/6,104162101.0,-618943034.0,499337915.0,1198602389.0,-5.48,-75.6,,3.28
HEKTS,2021/9,187921161.0,-945054327.0,662693853.0,1262765396.0,-5.48,-75.6,,3.28
HEKTS,2021/12,864501241.0,-1312393367.0,1096869186.0,5077639057.0,-5.48,-75.6,,3.28
HEKTS,2022/3,211888706.0,-639934668.0,1366277755.0,1630183415.0,-5.48,-75.6,,3.28
HEKTS,2022/6,425402312.0,-1491777249.0,3055057255.0,1834217678.0,-5.48,-75.6,,3.28
HEKTS,2022/9,615948460.0,-2371814770.0,4469069840.0,2015057198.0,-5.48,-75.6,,3.28
HEKTS,2022/12,1166523784.0,-6973894150.0,6770743586.0,8330870818.0,-5.48,-75.6,,3.28
HEKTS,2023/3,56092792.0,-1698863468.0,1772440678.0,3541318522.0,-5.48,-75.6,,3.28
HEKTS,2023/6,-184188438.0,-4085986789.0,5650485073.0,3361993228.0,-5.48,-75.6,,3.28
HEKTS,2023/9,77351667.0,-5093267697.0,9986621126.0,3615178694.0,-5.48,-75.6,,3.28
HEKTS,2023/12,-1267990744.0,-7541484454.0,8521666917.0,10885835437.0,-5.48,-75.6,,3.28
HEKTS,2024/3,-269472952.0,-1640286353.0,-2632076440.0,8122267904.0,-5.48,-75.6,,3.28
HEKTS,2024/6,-982759657.0,-3346807019.0,-1802235663.0,8072575851.0,-5.48,-75.6,,3.28
HEKTS,2024/9,-1970938627.0,-5422211563.0,-7405816732.0,7845860519.0,-5.48,-75.6,,3.28
HEKTS,2024/12,-3420120597.0,-7371824874.0,-9098471487.0,17226728857.0,-5.48,-75.6,,3.28
HEKTS,2025/3,-573118605.0,-2132434196.0,377921460.0,14489015133.0,-5.48,-75.6,,3.28
