ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
KRDMD,2020/3,-110646000.0,-959822433.0,-23177577.0,2545410193.0,-3.8,100.42,,25.32
KRDMD,2020/6,-183271454.0,-2048941377.0,125746001.0,2457964918.0,-3.8,100.42,,25.32
KRDMD,2020/9,-271366950.0,-3159855493.0,62095271.0,2369851981.0,-3.8,100.42,,25.32
KRDMD,2020/12,41510637.0,-4363434273.0,-151320124.0,2671311695.0,-3.8,100.42,,25.32
KRDMD,2021/3,343069937.0,-1331436959.0,-45491427.0,3014457229.0,-3.8,100.42,,25.32
KRDMD,2021/6,972277184.0,-2982389790.0,-351005968.0,3565528382.0,-3.8,100.42,,25.32
KRDMD,2021/9,1462235111.0,-4789504291.0,-479815464.0,4045807800.0,-3.8,100.42,,25.32
KRDMD,2021/12,2636826635.0,-6832066109.0,-500482146.0,6817784994.0,-3.8,100.42,,25.32
KRDMD,2022/3,801201067.0,-3110317031.0,-165337088.0,7479260795.0,-3.8,100.42,,25.32
KRDMD,2022/6,1567112317.0,-6649843110.0,-540525409.0,7429699068.0,-3.8,100.42,,25.32
KRDMD,2022/9,1637358221.0,-11024098852.0,-737055535.0,7409612319.0,-3.8,100.42,,25.32
KRDMD,2022/12,758329639.0,-34214443494.0,-927926931.0,25053557394.0,-3.8,100.42,,25.32
KRDMD,2023/3,438770648.0,-12308125063.0,-245372189.0,8303135271.0,-3.8,100.42,,25.32
KRDMD,2023/6,820837707.0,-19958891477.0,-901183680.0,7302337852.0,-3.8,100.42,,25.32
KRDMD,2023/9,856017023.0,-33907206588.0,121745394.0,8005895349.0,-3.8,100.42,,25.32
KRDMD,2023/12,1569090160.0,-48845046504.0,-1372502347.0,36406956320.0,-3.8,100.42,,25.32
KRDMD,2024/3,-569409604.0,-10432446398.0,-486110237.0,28815190950.0,-3.8,100.42,,25.32
KRDMD,2024/6,-1251871837.0,-21093432953.0,-593665995.0,30871236699.0,-3.8,100.42,,25.32
KRDMD,2024/9,-2027963764.0,-35480819976.0,1794474783.0,33071345655.0,-3.8,100.42,,25.32
KRDMD,2024/12,-2602307573.0,-45881673337.0,1697224946.0,44155056724.0,-3.8,100.42,,25.32
KRDMD,2025/3,-1013889009.0,-9374162046.0,1804560939.0,37688767676.0,-3.8,100.42,,25.32
