ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
BRISA,2020/3,76231655.0,-719867081.0,66177802.0,994848315.0,-9.46,91.99,,84.85
BRISA,2020/6,96923227.0,-1278185683.0,159828941.0,994900392.0,-9.46,91.99,,84.85
BRISA,2020/9,312697402.0,-2048232286.0,-45959174.0,1252105155.0,-9.46,91.99,,84.85
BRISA,2020/12,539949789.0,-2960444581.0,81120585.0,1438386971.0,-9.46,91.99,,84.85
BRISA,2021/3,281814767.0,-976441845.0,109839892.0,1507896100.0,-9.46,91.99,,84.85
BRISA,2021/6,499680705.0,-2028146589.0,309373868.0,1701072254.0,-9.46,91.99,,84.85
BRISA,2021/9,669940416.0,-3120969931.0,430163334.0,1875492621.0,-9.46,91.99,,84.85
BRISA,2021/12,1004575346.0,-4618321892.0,396121688.0,2309092308.0,-9.46,91.99,,84.85
BRISA,2022/3,612895311.0,-1703201386.0,357120978.0,2220831670.0,-9.46,91.99,,84.85
BRISA,2022/6,917766509.0,-4076145781.0,847018902.0,2531918641.0,-9.46,91.99,,84.85
BRISA,2022/9,1470565783.0,-6650574059.0,1934027359.0,3112532106.0,-9.46,91.99,,84.85
BRISA,2022/12,2509042736.0,-20908956178.0,31351563.0,11616664122.0,-9.46,91.99,,84.85
BRISA,2023/3,532824150.0,-7352952027.0,4102551608.0,2640739874.0,-9.46,91.99,,84.85
BRISA,2023/6,1135987511.0,-13710014742.0,1510064826.0,3277234607.0,-9.46,91.99,,84.85
BRISA,2023/9,2136560291.0,-20305337468.0,3913634464.0,4319785572.0,-9.46,91.99,,84.85
BRISA,2023/12,5754433240.0,-28874697639.0,7083912588.0,19413427548.0,-9.46,91.99,,84.85
BRISA,2024/3,598633944.0,-7416415725.0,-5516751925.0,16301966965.0,-9.46,91.99,,84.85
BRISA,2024/6,758037725.0,-15115756000.0,-6259719000.0,16416703233.0,-9.46,91.99,,84.85
BRISA,2024/9,518493971.0,-24584761000.0,-8211790000.0,17591349804.0,-9.46,91.99,,84.85
BRISA,2024/12,1904993615.0,-33125502415.0,-8872070646.0,24644768057.0,-9.46,91.99,,84.85
BRISA,2025/3,-506125114.0,-6534317242.0,1580983958.0,20471207571.0,-9.46,91.99,,84.85
