ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
ISDMR,2020/3,210882000.0,-3086527000.0,233858000.0,17986781000.0,-5.44,14.33,,35.08
ISDMR,2020/6,673421000.0,-6064377000.0,842662000.0,19330525000.0,-5.44,14.33,,35.08
ISDMR,2020/9,1069390000.0,-9664591000.0,462203000.0,21895184000.0,-5.44,14.33,,35.08
ISDMR,2020/12,2423349000.0,-13716418000.0,-1031923000.0,21980817000.0,-5.44,14.33,,35.08
ISDMR,2021/3,1056482000.0,-3622064000.0,336707000.0,22025838000.0,-5.44,14.33,,35.08
ISDMR,2021/6,3116257000.0,-9226165000.0,912992000.0,25112777000.0,-5.44,14.33,,35.08
ISDMR,2021/9,6120857000.0,-15558012000.0,2224363000.0,28889705000.0,-5.44,14.33,,35.08
ISDMR,2021/12,6468354000.0,-22780744000.0,1982567000.0,39157169000.0,-5.44,14.33,,35.08
ISDMR,2022/3,2661282000.0,-11135167000.0,3640239000.0,37100183000.0,-5.44,14.33,,35.08
ISDMR,2022/6,6321758000.0,-25203626000.0,3791845000.0,46018260000.0,-5.44,14.33,,35.08
ISDMR,2022/9,6969574000.0,-41335861000.0,4232025000.0,51380554000.0,-5.44,14.33,,35.08
ISDMR,2022/12,6726197000.0,-52638815000.0,4340585000.0,51800024000.0,-5.44,14.33,,35.08
ISDMR,2023/3,-845333000.0,-11011221000.0,-170373000.0,52210473000.0,-5.44,14.33,,35.08
ISDMR,2023/6,-2465435000.0,-26791823000.0,-51353000.0,68282221000.0,-5.44,14.33,,35.08
ISDMR,2023/9,-1580353000.0,-47691737000.0,4690363000.0,73779666000.0,-5.44,14.33,,35.08
ISDMR,2023/12,4601547000.0,-82385737000.0,4762064000.0,86002718000.0,-5.44,14.33,,35.08
ISDMR,2024/3,4324058000.0,-22670542000.0,2255187000.0,97413626000.0,-5.44,14.33,,35.08
ISDMR,2024/6,7112702000.0,-48398367000.0,8208909000.0,101668148000.0,-5.44,14.33,,35.08
ISDMR,2024/9,8140755000.0,-72862097000.0,4141858000.0,106591510000.0,-5.44,14.33,,35.08
ISDMR,2024/12,17878743483.0,-126583514949.0,4712886316.0,146246600934.0,-5.44,14.33,,35.08
ISDMR,2025/3,1027021000.0,-25037728000.0,1218412000.0,125158067000.0,-5.44,14.33,,35.08
