ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
VESBE,2020/3,135443000.0,-1365954000.0,-68211000.0,1942058000.0,-50.27,-11.12,,8.31
VESBE,2020/6,350720000.0,-2966898000.0,-30294000.0,2145818000.0,-50.27,-11.12,,8.31
VESBE,2020/9,709933000.0,-4976257000.0,248453000.0,2363993000.0,-50.27,-11.12,,8.31
VESBE,2020/12,1331308000.0,-7602834000.0,545692000.0,3361765000.0,-50.27,-11.12,,8.31
VESBE,2021/3,311067000.0,-2474831000.0,16371000.0,3732823000.0,-50.27,-11.12,,8.31
VESBE,2021/6,827246000.0,-6151200000.0,-209877000.0,3741727000.0,-50.27,-11.12,,8.31
VESBE,2021/9,1105270000.0,-9636220000.0,-182922000.0,3715153000.0,-50.27,-11.12,,8.31
VESBE,2021/12,1518592000.0,-13613315000.0,-301878000.0,4892655000.0,-50.27,-11.12,,8.31
VESBE,2022/3,572751000.0,-4296697000.0,1288595000.0,5477435000.0,-50.27,-11.12,,8.31
VESBE,2022/6,1265744000.0,-10327832000.0,1164794000.0,5466109000.0,-50.27,-11.12,,8.31
VESBE,2022/9,1439236000.0,-17323684000.0,2757352000.0,5489866000.0,-50.27,-11.12,,8.31
VESBE,2022/12,211788000.0,-53782067000.0,8860229000.0,13554439000.0,-50.27,-11.12,,8.31
VESBE,2023/3,414772000.0,-18054113164.0,436167000.0,6828231000.0,-50.27,-11.12,,8.31
VESBE,2023/6,1011532000.0,-36635534000.0,11552000.0,7072451000.0,-50.27,-11.12,,8.31
VESBE,2023/9,3512628000.0,-53360968000.0,-2669898000.0,9678558000.0,-50.27,-11.12,,8.31
VESBE,2023/12,6821109000.0,-73770279000.0,-3417383000.0,31171059000.0,-50.27,-11.12,,8.31
VESBE,2024/3,616613000.0,-16346458000.0,985079000.0,25651480000.0,-50.27,-11.12,,8.31
VESBE,2024/6,669049000.0,-37719745000.0,1973653000.0,26780613000.0,-50.27,-11.12,,8.31
VESBE,2024/9,310719000.0,-64023450000.0,8317745000.0,28499060000.0,-50.27,-11.12,,8.31
VESBE,2024/12,333426965.0,-84563694917.0,8344689997.0,42451189945.0,-50.27,-11.12,,8.31
VESBE,2025/3,-1014009000.0,-14643253000.0,3211559000.0,36010413000.0,-50.27,-11.12,,8.31
