ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
SMRTG,2020/12,54932336.0,-459117786.0,-39581748.0,74026318.0,-32.04,-59.27,,25.96
SMRTG,2021/3,0.0,-82047845.0,37379308.0,0.0,-32.04,-59.27,,25.96
SMRTG,2021/6,0.0,-289331136.0,56072707.0,0.0,-32.04,-59.27,,25.96
SMRTG,2021/9,25543014.0,-446869102.0,42221028.0,138790848.0,-32.04,-59.27,,25.96
SMRTG,2021/12,80008598.0,-711568123.0,33208575.0,200611562.0,-32.04,-59.27,,25.96
SMRTG,2022/3,31409388.0,-159220171.0,75286503.0,572087424.0,-32.04,-59.27,,25.96
SMRTG,2022/6,79420426.0,-520151393.0,90566810.0,608935742.0,-32.04,-59.27,,25.96
SMRTG,2022/9,137501557.0,-987423135.0,217487276.0,655703224.0,-32.04,-59.27,,25.96
SMRTG,2022/12,88716585.0,-3366948871.0,226500803.0,1432148437.0,-32.04,-59.27,,25.96
SMRTG,2023/3,59072869.0,-1215718817.0,2186548372.0,822130904.0,-32.04,-59.27,,25.96
SMRTG,2023/6,421265506.0,-2890182747.0,3023144520.0,986019872.0,-32.04,-59.27,,25.96
SMRTG,2023/9,693735193.0,-5458437835.0,4346662441.0,1280688213.0,-32.04,-59.27,,25.96
SMRTG,2023/12,1476970648.0,-9017857159.0,5484452262.0,3072898555.0,-32.04,-59.27,,25.96
SMRTG,2024/3,292211164.0,-2008136214.0,922359331.0,2721280589.0,-32.04,-59.27,,25.96
SMRTG,2024/6,164589751.0,-4439249536.0,1604833747.0,2856876902.0,-32.04,-59.27,,25.96
SMRTG,2024/9,329163756.0,-8241827218.0,2914855281.0,3228941906.0,-32.04,-59.27,,25.96
SMRTG,2024/12,553305681.0,-11794392667.0,2977122796.0,4407536424.0,-32.04,-59.27,,25.96
SMRTG,2025/3,-278614846.0,-2129026705.0,854461974.0,3577770280.0,-32.04,-59.27,,25.96
