ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
TRGYO,2020/3,-105966000.0,-137112000.0,-242399000.0,8371857000.0,32.93,473.55,,73.05
TRGYO,2020/6,-267807000.0,-204932000.0,-245341000.0,8210016000.0,32.93,473.55,,73.05
TRGYO,2020/9,-442574000.0,-330478000.0,-428957000.0,8035249000.0,32.93,473.55,,73.05
TRGYO,2020/12,293734000.0,-426264000.0,-713791000.0,8771457000.0,32.93,473.55,,73.05
TRGYO,2021/3,-116010000.0,-64365000.0,-61400000.0,8655447000.0,32.93,473.55,,73.05
TRGYO,2021/6,-83833000.0,-139426000.0,458708000.0,8687624000.0,32.93,473.55,,73.05
TRGYO,2021/9,68773000.0,-236974000.0,-411884000.0,8840230000.0,32.93,473.55,,73.05
TRGYO,2021/12,5745537000.0,-286544000.0,-591040000.0,14521558000.0,32.93,473.55,,73.05
TRGYO,2022/3,171276000.0,-99042000.0,72828000.0,14692834000.0,32.93,473.55,,73.05
TRGYO,2022/6,316669000.0,-209185000.0,-373890000.0,14838227000.0,32.93,473.55,,73.05
TRGYO,2022/9,677396000.0,-409328000.0,-824320000.0,15198954000.0,32.93,473.55,,73.05
TRGYO,2022/12,16883038000.0,-1510113000.0,-2254858000.0,59233725000.0,32.93,473.55,,73.05
TRGYO,2023/3,570878000.0,-418626000.0,-928206000.0,34363773000.0,32.93,473.55,,73.05
TRGYO,2023/6,1234690000.0,-715930000.0,-38198000.0,34827829000.0,32.93,473.55,,73.05
TRGYO,2023/9,2024910000.0,-1178204000.0,-919817000.0,35618049000.0,32.93,473.55,,73.05
TRGYO,2023/12,19231660000.0,-1693870000.0,-2255306000.0,104320407000.0,32.93,473.55,,73.05
TRGYO,2024/3,1036714000.0,-483206000.0,-1550807000.0,84175555000.0,32.93,473.55,,73.05
TRGYO,2024/6,-3497017000.0,-949191000.0,-1976079000.0,86629550000.0,32.93,473.55,,73.05
TRGYO,2024/9,-1615021000.0,-1629333000.0,-2265746000.0,93561926000.0,32.93,473.55,,73.05
TRGYO,2024/12,10414919141.0,-6081231555.0,-2371524812.0,122527764278.0,32.93,473.55,,73.05
TRGYO,2025/3,780485000.0,-544133000.0,-285696000.0,108296937000.0,32.93,473.55,,73.05
