ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
NTHOL,2020/3,-121693222.0,-142101442.0,-24730077.0,4458731784.0,5.05,249.93,,49.9
NTHOL,2020/6,-234208420.0,-175903061.0,65171180.0,4353590268.0,5.05,249.93,,49.9
NTHOL,2020/9,-492599608.0,-280816303.0,46251182.0,4170936630.0,5.05,249.93,,49.9
NTHOL,2020/12,-489512668.0,-403391942.0,140330602.0,4142132367.0,5.05,249.93,,49.9
NTHOL,2021/3,-204873948.0,-67648567.0,-21790699.0,3990255143.0,5.05,249.93,,49.9
NTHOL,2021/6,-296978628.0,-163307034.0,234134573.0,3866934762.0,5.05,249.93,,49.9
NTHOL,2021/9,-257147603.0,-374578708.0,196853171.0,3886708559.0,5.05,249.93,,49.9
NTHOL,2021/12,910011000.0,-627155000.0,-297098000.0,10636690000.0,5.05,249.93,,49.9
NTHOL,2022/3,-90739748.0,-322884000.0,-160157000.0,10574678143.0,5.05,249.93,,49.9
NTHOL,2022/6,-210980670.0,-742194000.0,-407793000.0,10547932516.0,5.05,249.93,,49.9
NTHOL,2022/9,-271760748.0,-1402627000.0,-623945000.0,10531676279.0,5.05,249.93,,49.9
NTHOL,2022/12,1529754000.0,-4101707000.0,-1239316000.0,29881365000.0,5.05,249.93,,49.9
NTHOL,2023/3,-26153000.0,-2476608000.0,59817000.0,17315953000.0,5.05,249.93,,49.9
NTHOL,2023/6,-513877000.0,-3567475000.0,2831675000.0,17045525000.0,5.05,249.93,,49.9
NTHOL,2023/9,28267000.0,-6044033000.0,768197000.0,17669251000.0,5.05,249.93,,49.9
NTHOL,2023/12,3220177000.0,-8219169000.0,-1589742000.0,51423877000.0,5.05,249.93,,49.9
NTHOL,2024/3,214728000.0,-3106027000.0,2638205000.0,42103794000.0,5.05,249.93,,49.9
NTHOL,2024/6,638491000.0,-6470300000.0,3415948000.0,45925728000.0,5.05,249.93,,49.9
NTHOL,2024/9,1333155000.0,-11745294000.0,3111928000.0,50597348000.0,5.05,249.93,,49.9
NTHOL,2024/12,3295455461.0,-17206948882.0,401615506.0,69798458735.0,5.05,249.93,,49.9
NTHOL,2025/3,196832000.0,-3169074000.0,663233000.0,61336350000.0,5.05,249.93,,49.9
