ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
MAVI,2020/3,-50088000.0,-211366000.0,624433000.0,474293000.0,7.17,250.69,,38.54
MAVI,2020/6,-54657000.0,-482093000.0,456965000.0,460587000.0,7.17,250.69,,38.54
MAVI,2020/9,23488000.0,-892459000.0,523626000.0,594030000.0,7.17,250.69,,38.54
MAVI,2020/12,4583000.0,-1241704000.0,497146000.0,534009000.0,7.17,250.69,,38.54
MAVI,2021/3,31001000.0,-383691000.0,-95935000.0,617750000.0,7.17,250.69,,38.54
MAVI,2021/6,129882000.0,-894778000.0,-277140000.0,690588000.0,7.17,250.69,,38.54
MAVI,2021/9,283119000.0,-1556949000.0,-385974000.0,893225000.0,7.17,250.69,,38.54
MAVI,2021/12,400441000.0,-2247656000.0,-282983000.0,1193357000.0,7.17,250.69,,38.54
MAVI,2022/3,288870000.0,-821006000.0,-5453000.0,1432539000.0,7.17,250.69,,38.54
MAVI,2022/6,696123000.0,-1814717000.0,114073000.0,2008851000.0,7.17,250.69,,38.54
MAVI,2022/9,1144048000.0,-3349121000.0,162975000.0,2402625000.0,7.17,250.69,,38.54
MAVI,2022/12,1905710000.0,-10680042000.0,864258000.0,5419082000.0,7.17,250.69,,38.54
MAVI,2023/3,512087000.0,-4052564000.0,-263986000.0,2892970000.0,7.17,250.69,,38.54
MAVI,2023/6,1155747000.0,-8115795000.0,-1075598000.0,4025432000.0,7.17,250.69,,38.54
MAVI,2023/9,2176659000.0,-13187585000.0,-204587000.0,4974503000.0,7.17,250.69,,38.54
MAVI,2023/12,2535235000.0,-19356032000.0,-1939370000.0,9476513000.0,7.17,250.69,,38.54
MAVI,2024/3,960220000.0,-5420638000.0,-551754000.0,8228965000.0,7.17,250.69,,38.54
MAVI,2024/6,1552983000.0,-10548854000.0,-1165758000.0,8335969000.0,7.17,250.69,,38.54
MAVI,2024/9,2423530000.0,-13143994000.0,-1905227000.0,9659530000.0,7.17,250.69,,38.54
MAVI,2024/12,3088166404.0,-21708483879.0,-2807531706.0,11813224634.0,7.17,250.69,,38.54
MAVI,2025/3,837459000.0,-4673863000.0,-428403000.0,12068997000.0,7.17,250.69,,38.54
