ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
MIATK,2020/6,0.0,-6940813.0,12801222.0,0.0,-12.98,245.99,,37.42
MIATK,2020/9,0.0,-18226287.0,12204825.0,0.0,-12.98,245.99,,37.42
MIATK,2020/12,22189563.0,-63614841.0,7433396.0,67286795.0,-12.98,245.99,,37.42
MIATK,2021/3,0.0,-10345296.0,5421625.0,0.0,-12.98,245.99,,37.42
MIATK,2021/6,17337467.0,-45591531.0,3934870.0,84941695.0,-12.98,245.99,,37.42
MIATK,2021/9,34382520.0,-66055971.0,5970248.0,101958853.0,-12.98,245.99,,37.42
MIATK,2021/12,54155781.0,-103585575.0,-3738838.0,245494581.0,-12.98,245.99,,37.42
MIATK,2022/3,25653970.0,-36094026.0,10588665.0,271459665.0,-12.98,245.99,,37.42
MIATK,2022/6,107021929.0,-75877524.0,23563475.0,352233507.0,-12.98,245.99,,37.42
MIATK,2022/9,189862476.0,-156454142.0,60346391.0,435105837.0,-12.98,245.99,,37.42
MIATK,2022/12,424545649.0,-518464841.0,70556473.0,1136657273.0,-12.98,245.99,,37.42
MIATK,2023/3,90890565.0,-167320576.0,21394414.0,665277779.0,-12.98,245.99,,37.42
MIATK,2023/6,182963864.0,-413948432.0,29947471.0,758358084.0,-12.98,245.99,,37.42
MIATK,2023/9,390078859.0,-660651124.0,98350129.0,1065371438.0,-12.98,245.99,,37.42
MIATK,2023/12,727651637.0,-993310140.0,169908511.0,2540944065.0,-12.98,245.99,,37.42
MIATK,2024/3,669077657.0,-174120258.0,13796942.0,2699801870.0,-12.98,245.99,,37.42
MIATK,2024/6,696343235.0,-464478782.0,242388585.0,2887514260.0,-12.98,245.99,,37.42
MIATK,2024/9,845562258.0,-679663171.0,315165804.0,3242218497.0,-12.98,245.99,,37.42
MIATK,2024/12,2855378801.0,-1301475079.0,430964587.0,6054586513.0,-12.98,245.99,,37.42
MIATK,2025/3,29917747.0,-272127300.0,167482873.0,5256176278.0,-12.98,245.99,,37.42
