ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
GARAN,2020/3,1631366000.0,5644124000.0,,54873658000.0,17.46,504.79,,128.0
GARAN,2020/6,3231375000.0,11002653000.0,,58096746000.0,17.46,504.79,,128.0
GARAN,2020/9,5127245000.0,17211100000.0,,60441454000.0,17.46,504.79,,128.0
GARAN,2020/12,6238003000.0,23768204000.0,,62081723000.0,17.46,504.79,,128.0
GARAN,2021/3,2681925000.0,6300142000.0,,63736857000.0,17.46,504.79,,128.0
GARAN,2021/6,5736694000.0,13380068000.0,,67305060000.0,17.46,504.79,,128.0
GARAN,2021/9,9541487000.0,22152947000.0,,70861444000.0,17.46,504.79,,128.0
GARAN,2021/12,13601139000.0,33639994000.0,,79981259000.0,17.46,504.79,,128.0
GARAN,2022/3,8209673000.0,13204459000.0,,96711129000.0,17.46,504.79,,128.0
GARAN,2022/6,21095942000.0,28849527000.0,,111726947000.0,17.46,504.79,,128.0
GARAN,2022/9,38606900000.0,54520776000.0,,131298288000.0,17.46,504.79,,128.0
GARAN,2022/12,58509158000.0,83318813000.0,,152685493000.0,17.46,504.79,,128.0
GARAN,2023/3,15735075000.0,16368812000.0,,173817258000.0,17.46,504.79,,128.0
GARAN,2023/6,34204988000.0,31784645000.0,,187623550000.0,17.46,504.79,,128.0
GARAN,2023/9,57577269000.0,50948304000.0,,214265132000.0,17.46,504.79,,128.0
GARAN,2023/12,87331720000.0,74836036000.0,,244797041000.0,17.46,504.79,,128.0
GARAN,2024/3,22316490000.0,19662041000.0,,255334649000.0,17.46,504.79,,128.0
GARAN,2024/6,44838802000.0,45857368000.0,,279319084000.0,17.46,504.79,,128.0
GARAN,2024/9,66933770000.0,70737588000.0,,302647610000.0,17.46,504.79,,128.0
GARAN,2024/12,92174994000.0,100349247000.0,,329926317000.0,17.46,504.79,,128.0
GARAN,2025/3,25284346000.0,30427350000.0,,339526876000.0,17.46,504.79,,128.0
