ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
GSDHO,2020/3,39435000.0,-26124000.0,-30911000.0,1614239000.0,9.16,35.67,,4.29
GSDHO,2020/6,4202000.0,-57252000.0,-54635000.0,1582108000.0,9.16,35.67,,4.29
GSDHO,2020/9,54990000.0,-94449000.0,49635000.0,1760439000.0,9.16,35.67,,4.29
GSDHO,2020/12,48507000.0,-125395000.0,-52407000.0,1780793000.0,9.16,35.67,,4.29
GSDHO,2021/3,90895000.0,-36230000.0,-22268000.0,1938300000.0,9.16,35.67,,4.29
GSDHO,2021/6,178139000.0,-79337000.0,249323000.0,2026054000.0,9.16,35.67,,4.29
GSDHO,2021/9,300899000.0,-132961000.0,273952000.0,2207555000.0,9.16,35.67,,4.29
GSDHO,2021/12,528911000.0,-216946000.0,480086000.0,2958283000.0,9.16,35.67,,4.29
GSDHO,2022/3,215206000.0,-76503000.0,181501000.0,3335647000.0,9.16,35.67,,4.29
GSDHO,2022/6,492789000.0,-167010000.0,263368000.0,3926240000.0,9.16,35.67,,4.29
GSDHO,2022/9,773377000.0,-269163000.0,57854000.0,4428658000.0,9.16,35.67,,4.29
GSDHO,2022/12,-2499198000.0,-634452000.0,-574317000.0,8197272000.0,9.16,35.67,,4.29
GSDHO,2023/3,117857000.0,-190687000.0,-236244000.0,5149679000.0,9.16,35.67,,4.29
GSDHO,2023/6,441859000.0,-441211000.0,-568664000.0,6508047000.0,9.16,35.67,,4.29
GSDHO,2023/9,406732000.0,-657803000.0,-746983000.0,6617762000.0,9.16,35.67,,4.29
GSDHO,2023/12,-2424515000.0,-921804000.0,-896948000.0,10216151000.0,9.16,35.67,,4.29
GSDHO,2024/3,-286064000.0,-290945000.0,246725000.0,7915566000.0,9.16,35.67,,4.29
GSDHO,2024/6,25463000.0,-629386000.0,979852000.0,8625531000.0,9.16,35.67,,4.29
GSDHO,2024/9,110574000.0,-907151000.0,1913211000.0,9388589000.0,9.16,35.67,,4.29
GSDHO,2024/12,547256817.0,-1155745851.0,2159540028.0,12834981440.0,9.16,35.67,,4.29
GSDHO,2025/3,-218283000.0,-244226000.0,-40406000.0,11025771000.0,9.16,35.67,,4.29
