ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
HUNER,2020/9,0.0,-56870972.0,109161554.0,0.0,10.16,-59.78,,3.47
HUNER,2020/12,4448502.0,-73756509.0,92916454.0,376026160.0,10.16,-59.78,,3.47
HUNER,2021/3,0.0,-22070719.0,0.0,0.0,10.16,-59.78,,3.47
HUNER,2021/6,0.0,-52508351.0,-9090621.0,0.0,10.16,-59.78,,3.47
HUNER,2021/9,290675368.0,-91253552.0,300442103.0,670765456.0,10.16,-59.78,,3.47
HUNER,2021/12,366657464.0,-107554193.0,-8320855.0,1055185963.0,10.16,-59.78,,3.47
HUNER,2022/3,327483.0,-57601836.0,-2777621.0,1340006763.0,10.16,-59.78,,3.47
HUNER,2022/6,118075198.0,-136954808.0,-254011617.0,1717685827.0,10.16,-59.78,,3.47
HUNER,2022/9,181293924.0,-222419180.0,-152961866.0,1973861791.0,10.16,-59.78,,3.47
HUNER,2022/12,170585131.0,-319193631.0,-254011618.0,1963238802.0,10.16,-59.78,,3.47
HUNER,2023/3,-9327330.0,-80879915.0,0.0,1924845081.0,10.16,-59.78,,3.47
HUNER,2023/6,79422779.0,-184266188.0,-121027122.0,2654258107.0,10.16,-59.78,,3.47
HUNER,2023/9,83834882.0,-347819927.0,-205194863.0,2806803399.0,10.16,-59.78,,3.47
HUNER,2023/12,63133430.0,-368754508.0,-534813733.0,3007076510.0,10.16,-59.78,,3.47
HUNER,2024/3,-59267963.0,-48743795.0,-129564426.0,3242036889.0,10.16,-59.78,,3.47
HUNER,2024/6,-72177893.0,-202465277.0,-319575887.0,3695054719.0,10.16,-59.78,,3.47
HUNER,2024/9,46012513.0,-294845608.0,-542683468.0,3958493213.0,10.16,-59.78,,3.47
HUNER,2024/12,623144720.0,-587737955.0,-576810616.0,5706870809.0,10.16,-59.78,,3.47
HUNER,2025/3,-11635726.0,-159836382.0,-205903020.0,4676254113.0,10.16,-59.78,,3.47
