ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
FONET,2020/3,3472880.0,-7826013.0,-110326.0,70787838.0,5.06,275.83,,2.83
FONET,2020/6,11197205.0,-13918706.0,-1013928.0,78492743.0,5.06,275.83,,2.83
FONET,2020/9,17621267.0,-21232041.0,432017.0,84646051.0,5.06,275.83,,2.83
FONET,2020/12,27738975.0,-32627749.0,-29036.0,94871675.0,5.06,275.83,,2.83
FONET,2021/3,6458307.0,-9669927.0,278871.0,101335603.0,5.06,275.83,,2.83
FONET,2021/6,14444248.0,-18601422.0,83506.0,109391281.0,5.06,275.83,,2.83
FONET,2021/9,25221958.0,-28567046.0,152280.0,120200635.0,5.06,275.83,,2.83
FONET,2021/12,37543277.0,-44140819.0,1142996.0,132100877.0,5.06,275.83,,2.83
FONET,2022/3,7139254.0,-10793594.0,-920948.0,140666726.0,5.06,275.83,,2.83
FONET,2022/6,12266963.0,-27183519.0,-1023428.0,143355765.0,5.06,275.83,,2.83
FONET,2022/9,29121390.0,-46649084.0,-565256.0,161919791.0,5.06,275.83,,2.83
FONET,2022/12,23960330.0,-148620915.0,-3444906.0,531643250.0,5.06,275.83,,2.83
FONET,2023/3,9763597.0,-59467794.0,-778371.0,193523029.0,5.06,275.83,,2.83
FONET,2023/6,30182181.0,-115120372.0,-1248828.0,215809352.0,5.06,275.83,,2.83
FONET,2023/9,50479929.0,-187450368.0,-8993918.0,236223368.0,5.06,275.83,,2.83
FONET,2023/12,214702447.0,-267215807.0,22147812.0,972366152.0,5.06,275.83,,2.83
FONET,2024/3,6975375.0,-95371639.0,-24400990.0,781971247.0,5.06,275.83,,2.83
FONET,2024/6,70422329.0,-208030202.0,-25876108.0,910428275.0,5.06,275.83,,2.83
FONET,2024/9,87975052.0,-323521667.0,-13196873.0,1003139346.0,5.06,275.83,,2.83
FONET,2024/12,188444461.0,-436352572.0,60807.0,1408745897.0,5.06,275.83,,2.83
FONET,2025/3,2373533.0,-91094143.0,2798285.0,1237991930.0,5.06,275.83,,2.83
