ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
INDES,2020/3,25931464.0,-1899451654.0,172365386.0,554159402.0,10.77,53.79,,7.51
INDES,2020/6,55264020.0,-3860713853.0,226886783.0,566133554.0,10.77,53.79,,7.51
INDES,2020/9,102591520.0,-6789229643.0,351510905.0,630283670.0,10.77,53.79,,7.51
INDES,2020/12,143345753.0,-9869318232.0,219652862.0,666930195.0,10.77,53.79,,7.51
INDES,2021/3,54607652.0,-2757342680.0,-424242777.0,733977988.0,10.77,53.79,,7.51
INDES,2021/6,87086971.0,-5534137383.0,-105561061.0,725601640.0,10.77,53.79,,7.51
INDES,2021/9,136713184.0,-8699051191.0,-133925355.0,775063098.0,10.77,53.79,,7.51
INDES,2021/12,403037567.0,-12525819774.0,215179571.0,1092952485.0,10.77,53.79,,7.51
INDES,2022/3,103277683.0,-4948403350.0,53882494.0,1144589628.0,10.77,53.79,,7.51
INDES,2022/6,239541778.0,-9694157164.0,166549254.0,1172475901.0,10.77,53.79,,7.51
INDES,2022/9,405730229.0,-16102053954.0,284074385.0,1355590338.0,10.77,53.79,,7.51
INDES,2022/12,157470132.0,-43344721762.0,-617698738.0,3274146505.0,10.77,53.79,,7.51
INDES,2023/3,130423577.0,-15086099048.0,-60776645.0,1673637745.0,10.77,53.79,,7.51
INDES,2023/6,339927270.0,-28473682793.0,912319310.0,1686705069.0,10.77,53.79,,7.51
INDES,2023/9,614937192.0,-45858436162.0,1251409791.0,1960793145.0,10.77,53.79,,7.51
INDES,2023/12,733760813.0,-67176677970.0,1195389260.0,4930614440.0,10.77,53.79,,7.51
INDES,2024/3,109260752.0,-19204844416.0,184659538.0,4016155580.0,10.77,53.79,,7.51
INDES,2024/6,210685740.0,-35990054297.0,1483080570.0,4534190954.0,10.77,53.79,,7.51
INDES,2024/9,265076433.0,-56800001697.0,1149976932.0,4683757059.0,10.77,53.79,,7.51
INDES,2024/12,411401398.0,-79589245377.0,1177452732.0,6369701821.0,10.77,53.79,,7.51
INDES,2025/3,91930234.0,-17367495839.0,251193261.0,5689797836.0,10.77,53.79,,7.51
