ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
OZKGY,2020/3,78622847.0,-157751049.0,-42681519.0,2528659002.0,22.15,110.0,,15.33
OZKGY,2020/6,123826942.0,-274414252.0,-48279878.0,2573728121.0,22.15,110.0,,15.33
OZKGY,2020/9,254798771.0,-515043216.0,-58512088.0,2705029007.0,22.15,110.0,,15.33
OZKGY,2020/12,617541014.0,-792311217.0,-167297688.0,3494467270.0,22.15,110.0,,15.33
OZKGY,2021/3,91884068.0,-205098355.0,-70807025.0,3583340279.0,22.15,110.0,,15.33
OZKGY,2021/6,201751149.0,-375173818.0,-100238670.0,3691384267.0,22.15,110.0,,15.33
OZKGY,2021/9,323982972.0,-539310745.0,-158988453.0,3815699876.0,22.15,110.0,,15.33
OZKGY,2021/12,2523894700.0,-778655734.0,27796297.0,6725090268.0,22.15,110.0,,15.33
OZKGY,2022/3,446678799.0,-531389879.0,46878513.0,7176803985.0,22.15,110.0,,15.33
OZKGY,2022/6,928459144.0,-832745928.0,347865367.0,7658222750.0,22.15,110.0,,15.33
OZKGY,2022/9,5175451278.0,-1335161899.0,318595903.0,13303896295.0,22.15,110.0,,15.33
OZKGY,2022/12,8183771486.0,-3383234826.0,1254842904.0,29408717922.0,22.15,110.0,,15.33
OZKGY,2023/3,327508313.0,-310694145.0,-140836787.0,17386392970.0,22.15,110.0,,15.33
OZKGY,2023/6,5530560859.0,-704361422.0,-143429411.0,25049717207.0,22.15,110.0,,15.33
OZKGY,2023/9,5887193992.0,-1391873544.0,-124863385.0,25417113264.0,22.15,110.0,,15.33
OZKGY,2023/12,4247574955.0,-2224775091.0,795948306.0,49181425090.0,22.15,110.0,,15.33
OZKGY,2024/3,1758101335.0,-597152233.0,-599872591.0,40936233370.0,22.15,110.0,,15.33
OZKGY,2024/6,461937045.0,-1618508155.0,-2471716295.0,42937645679.0,22.15,110.0,,15.33
OZKGY,2024/9,1919691179.0,-2905549427.0,-3697104485.0,48193461311.0,22.15,110.0,,15.33
OZKGY,2024/12,2166166023.0,-5301315493.0,-1003563087.0,61692784858.0,22.15,110.0,,15.33
OZKGY,2025/3,-280246530.0,-973620272.0,164538414.0,53861538824.0,22.15,110.0,,15.33
