ticker,period,net_profit,sales,total_debt,total_equity,return_1y,return_3y,return_5y,current_price
HALKB,2020/3,825085000.0,5287653000.0,,32910455000.0,82.25,212.74,,28.96
HALKB,2020/6,1775161000.0,10628400000.0,,41793994000.0,82.25,212.74,,28.96
HALKB,2020/9,2090167000.0,16248636000.0,,41673871000.0,82.25,212.74,,28.96
HALKB,2020/12,2600045000.0,18753184000.0,,42930504000.0,82.25,212.74,,28.96
HALKB,2021/3,59035000.0,-207287000.0,,42058613000.0,82.25,212.74,,28.96
HALKB,2021/6,122977000.0,359729000.0,,42076532000.0,82.25,212.74,,28.96
HALKB,2021/9,215142000.0,4508576000.0,,42226836000.0,82.25,212.74,,28.96
HALKB,2021/12,1507729000.0,19859771000.0,,43500355000.0,82.25,212.74,,28.96
HALKB,2022/3,2025221000.0,9066834000.0,,63369782000.0,82.25,212.74,,28.96
HALKB,2022/6,4600289000.0,21454922000.0,,67125498000.0,82.25,212.74,,28.96
HALKB,2022/9,8904706000.0,44817578000.0,,75121879000.0,82.25,212.74,,28.96
HALKB,2022/12,15265639000.0,68245168000.0,,90652090000.0,82.25,212.74,,28.96
HALKB,2023/3,4255722000.0,15886692000.0,,119935810000.0,82.25,212.74,,28.96
HALKB,2023/6,4954537000.0,20723442000.0,,116755691000.0,82.25,212.74,,28.96
HALKB,2023/9,8050203000.0,30212589000.0,,122791744000.0,82.25,212.74,,28.96
HALKB,2023/12,10111965000.0,41384074000.0,,128406019000.0,82.25,212.74,,28.96
HALKB,2024/3,4817519000.0,13245808000.0,,133093259000.0,82.25,212.74,,28.96
HALKB,2024/6,8257675000.0,22997280000.0,,136080567000.0,82.25,212.74,,28.96
HALKB,2024/9,15056329000.0,29618403000.0,,137956557000.0,82.25,212.74,,28.96
HALKB,2024/12,15105453000.0,38390310000.0,,152564877000.0,82.25,212.74,,28.96
HALKB,2025/3,7050953000.0,16330629000.0,,158201697000.0,82.25,212.74,,28.96
