exit_date,symbol,entry_date,entry_price,exit_price,return,reason,days_held
2025-03-26,CLEBI,2025-03-19,2314.3385430000003,2648.599455,0.14443043046187554,MODEL_TP,5
2025-03-27,BMSCH,2025-03-21,9.53314053,11.79473,0.23723446254494673,MODEL_TP,4
2025-04-04,TUREX,2025-03-10,16.85306301,27.92169,0.6567724207422876,MODEL_TP,17
2025-04-09,BAGFS,2025-03-25,18.46785,23.538715,0.27457798281879064,MODEL_TP,9
2025-04-10,QUAGR,2025-03-27,4.19857,4.7332149999999995,0.12733978473623142,MODEL_TP,8
2025-04-15,TUKAS,2025-04-07,2.01596,2.45168,0.2161352407785868,MODEL_TP,6
2025-04-15,FROTO,2025-03-28,103.05002124,97.6756,-0.05215351899329701,STOP_LOSS,10
2025-04-16,TOASO,2025-04-09,161.84441999999999,152.953,-0.05493806953616309,STOP_LOSS,5
2025-04-17,TOASO,2025-04-17,160.83341000000001,152.7917395,-0.050000000000000044,STOP_LOSS,0
2025-04-17,MAVI,2025-04-11,32.646385540000004,31.014066263000004,-0.050000000000000044,STOP_LOSS,4
2025-04-25,LOGO,2025-04-16,108.82182884999999,124.0321628,0.13977282049694217,MODEL_TP,6
2025-04-25,ASELS,2025-04-14,120.30033745,133.4455394,0.10926986763826396,MODEL_TP,8
2025-04-30,FROTO,2025-04-21,93.298851,88.63390844999999,-0.050000000000000044,STOP_LOSS,6
2025-05-06,AKENR,2025-04-28,9.30715,11.475335,0.23295906910278652,MODEL_TP,5
2025-05-06,KIMMR,2025-04-18,8.6456,10.051490000000001,0.16261335245674124,MODEL_TP,10
2025-05-07,FROTO,2025-05-02,90.88334005,86.3391730475,-0.050000000000000044,STOP_LOSS,3
2025-05-08,TEKTU,2025-05-07,4.3116900000000005,4.0961055,-0.050000000000000044,STOP_LOSS,1
2025-05-20,MAGEN,2025-05-07,11.156056,13.477872,0.20812157988450397,MODEL_TP,8
2025-05-21,MAVI,2025-04-18,31.44789126,33.061462,0.05130934620256644,TIME_EXIT,20
2025-05-22,KIMMR,2025-05-09,10.54541,12.142980000000001,0.15149434682956864,MODEL_TP,8
2025-05-22,TMSN,2025-05-08,84.42287,103.03324500000001,0.22044233985411776,MODEL_TP,9
2025-05-22,TEKTU,2025-05-21,5.403499999999999,5.133324999999999,-0.050000000000000044,STOP_LOSS,1
2025-05-23,TEKTU,2025-05-23,5.55399,5.276290499999999,-0.050000000000000155,STOP_LOSS,0
2025-05-26,TEKTU,2025-05-26,5.45905,5.1860975,-0.050000000000000155,STOP_LOSS,0
2025-05-26,EKGYO,2025-05-22,13.923764049999999,13.227575847499999,-0.050000000000000044,STOP_LOSS,2
2025-05-28,MAGEN,2025-05-23,13.684288,13.0000736,-0.050000000000000044,STOP_LOSS,3
2025-05-29,TEKTU,2025-05-27,5.37724,5.97597,0.11134522543163428,MODEL_TP,2
2025-05-29,KRDMA,2025-05-29,38.97388,37.025186,-0.050000000000000044,STOP_LOSS,0
2025-06-04,EKGYO,2025-05-27,13.43600374,14.919231985,0.110392068482708,MODEL_TP,6
2025-06-12,MAVI,2025-05-30,30.90398,36.081685,0.16754168880513132,MODEL_TP,7
2025-06-16,SDTTR,2025-05-30,172.80960620000002,206.8584105,0.19703073832940632,MODEL_TP,9
2025-06-17,BMSCH,2025-05-23,10.94638,12.199694999999998,0.11449584246116062,MODEL_TP,15
2025-06-27,AKFGY,2025-06-18,2.05636,2.36611,0.15063023984127288,MODEL_TP,7
2025-07-02,AEFES,2025-06-17,13.829324,15.493145,0.12031108678920255,MODEL_TP,11
2025-07-07,ASELS,2025-06-05,138.3896142,149.3591913,0.079265898408726,TIME_EXIT,20
2025-07-14,OTKAR,2025-06-27,385.41903,449.237525,0.16558210683058383,MODEL_TP,11
2025-07-16,HLGYO,2025-07-03,3.15444109,3.5223835799999996,0.11664268867357408,MODEL_TP,8
2025-07-22,SARKY,2025-07-08,10.652874,12.550134000000002,0.17809841738482968,MODEL_TP,9
2025-07-24,OTKAR,2025-07-17,460.35396,500.96956500000005,0.0882269047929991,MODEL_TP,5
2025-07-30,CANTE,2025-07-16,1.60893,2.04572,0.2714785602854073,MODEL_TP,10
2025-07-31,TEKTU,2025-07-31,14.51168,13.786095999999999,-0.050000000000000044,STOP_LOSS,0
2025-08-01,CANTE,2025-08-01,1.9230399999999999,1.8268879999999998,-0.050000000000000044,STOP_LOSS,0
2025-08-04,TEKTU,2025-08-04,14.17939,13.4704205,-0.050000000000000044,STOP_LOSS,0
2025-08-05,TEKTU,2025-08-05,15.48936,14.714891999999999,-0.050000000000000044,STOP_LOSS,0
2025-08-06,TEKTU,2025-08-06,17.03062,16.179088999999998,-0.050000000000000044,STOP_LOSS,0
2025-08-07,TEKTU,2025-08-07,18.67591,17.742114499999996,-0.050000000000000155,STOP_LOSS,0
2025-08-08,SASA,2025-08-08,3.40572,3.235434,-0.04999999999999993,STOP_LOSS,0
2025-08-14,KFEIN,2025-07-17,9.323007505,11.519115,0.2355578383715995,TIME_EXIT,20
2025-08-18,SASA,2025-08-11,3.46228,4.21283,0.21677911665145522,MODEL_TP,5
2025-08-20,VESBE,2025-08-15,10.53632,10.009504,-0.050000000000000044,STOP_LOSS,3
2025-08-22,AGHOL,2025-07-25,27.91064098,29.366429999999998,0.052158924656842354,TIME_EXIT,20
2025-08-28,VESBE,2025-08-21,10.74337,12.846445,0.19575561485827997,MODEL_TP,5
2025-09-02,SARKY,2025-08-29,13.369573010000002,12.7010943595,-0.050000000000000044,STOP_LOSS,2
2025-09-04,MAGEN,2025-08-25,19.824683999999998,21.992286,0.10933853977193286,MODEL_TP,8
2025-09-15,KUTPO,2025-09-05,97.29936,111.606165,0.14703904527224032,MODEL_TP,6
2025-09-16,TOASO,2025-09-08,225.45422000000002,263.63321,0.16934253880898753,MODEL_TP,6
2025-09-16,ALKA,2025-08-19,7.726500000000001,9.61568,0.24450656830388895,TIME_EXIT,20
2025-09-19,SARKY,2025-09-03,12.77508701,13.87428,0.08604191808162098,MODEL_TP,12
2025-09-22,ALKA,2025-09-17,10.386840000000001,12.16089,0.17079785574823525,MODEL_TP,3
2025-09-22,TRENJ,2025-09-22,71.50193999999999,67.92684299999999,-0.050000000000000044,STOP_LOSS,0
2025-09-29,AKSEN,2025-09-23,39.67987,36.661,-0.07608064240129819,STOP_LOSS,4
2025-10-01,MAGEN,2025-09-17,23.000124,21.8501178,-0.050000000000000044,STOP_LOSS,10
2025-10-06,NUHCM,2025-09-30,229.62956,218.148082,-0.050000000000000044,STOP_LOSS,4
2025-10-14,TRENJ,2025-09-23,72.27863,68.064,-0.058310872798779,STOP_LOSS,15
2025-10-17,MAGEN,2025-10-15,22.15536,24.5566,0.10838189945909238,MODEL_TP,2
2025-10-21,FONET,2025-10-07,2.5079075680000003,3.009875,0.2001538806313774,MODEL_TP,10
2025-10-21,BIMAS,2025-09-23,545.76865,526.407735,-0.035474582499379514,TIME_EXIT,20
2025-10-22,ODAS,2025-10-22,5.48834,5.213922999999999,-0.050000000000000155,STOP_LOSS,0
2025-10-24,MAGEN,2025-10-23,24.534920000000003,23.308174,-0.050000000000000044,STOP_LOSS,1
2025-10-27,MAGEN,2025-10-27,24.39251,23.1728845,-0.050000000000000155,STOP_LOSS,0
2025-10-28,CANTE,2025-10-20,2.0099,2.273575,0.1311881188118813,MODEL_TP,6
2025-10-28,MAGEN,2025-10-28,27.96084,26.562798,-0.050000000000000044,STOP_LOSS,0
2025-10-30,TRALT,2025-10-30,26.9064,25.56108,-0.050000000000000044,STOP_LOSS,0
2025-11-04,AKSEN,2025-10-22,49.01429,55.752835,0.137481232514028,MODEL_TP,8
2025-11-11,MGROS,2025-10-31,452.1632034,491.938945,0.08796766588017313,MODEL_TP,7
2025-11-11,GUBRF,2025-11-07,309.85588,294.363086,-0.050000000000000044,STOP_LOSS,2
2025-11-14,TRMET,2025-10-30,88.64063,96.68415,0.09074303736334,MODEL_TP,11
2025-11-19,AKENR,2025-11-12,10.144440000000001,11.25345,0.10932195370074638,MODEL_TP,5
2025-11-25,INDES,2025-11-17,7.60126,7.221196999999999,-0.050000000000000044,STOP_LOSS,6
