date,equity,drawdown,pnl,market_ret,alpha_ret,strategy_equity,market_equity,alpha_equity
2025-03-03,1.2435352833510467,-0.003962737823380746,-0.0039627378233809026,0.0139824439351776,-0.017945181758558502,1.2435352833510467,1.1787469167793028,1.028711204843637
2025-03-04,1.2959789630585572,0.0,0.04217305323752994,-0.0430639678662343,0.08523702110376424,1.2959789630585572,1.127985397432696,1.116395483520573
2025-03-05,1.3418612046423433,0.0,0.03540353886262358,0.0,0.03540353886262358,1.3418612046423433,1.127985397432696,1.1559198344074508
2025-03-06,1.345781010169647,0.0,0.002921170620137818,-0.0218519947787175,0.024773165398855317,1.345781010169647,1.1033366664175273,1.184555627653044
2025-03-07,1.345781010169647,0.0,0.0,0.10255243877068129,-0.10255243877068129,1.345781010169647,1.2164865323437584,1.0630765591776892
2025-03-10,1.3972210329927695,0.0,0.0382231748214652,0.0112538276424702,0.026969347178995,1.3972210329927695,1.2301766621081414,1.0917470399800036
2025-03-11,1.4292915411015308,0.0,0.0229530670892264,0.0185909313608114,0.0043621357284150016,1.4292915411015308,1.253046791995066,1.0965093887494917
2025-03-12,1.4516454202012068,0.0,0.01563983166264891,0.0,0.01563983166264891,1.4516454202012068,1.253046791995066,1.1136586110060478
2025-03-13,1.5066566979589044,0.0,0.03789580912263877,0.0,0.03789580912263877,1.5066566979589044,1.253046791995066,1.1558616051565158
2025-03-14,1.5066566979589044,0.0,0.0,0.0,0.0,1.5066566979589044,1.253046791995066,1.1558616051565158
2025-03-17,1.5380078759304643,0.0,0.020808441640376305,0.0,0.020808441640376305,1.5380078759304643,1.253046791995066,1.1799132839117668
2025-03-18,1.4613366887184822,-0.04985097177450892,-0.04985097177450903,0.0,-0.04985097177450903,1.4613366887184822,1.253046791995066,1.121093460099113
2025-03-19,1.5045941274549217,-0.021725342892231936,0.029601281532440044,0.0,0.029601281532440044,1.5045941274549217,1.253046791995066,1.154279263235684
2025-03-20,1.447050990719415,-0.05913941445587345,-0.038244956354338,0.0,-0.038244956354338,1.447050990719415,1.253046791995066,1.110133903192518
2025-03-21,1.447050990719415,-0.05913941445587345,0.0,0.0,0.0,1.447050990719415,1.253046791995066,1.110133903192518
2025-03-24,1.511840873179039,-0.017013568760559705,0.04477373836523427,0.0,0.04477373836523427,1.511840873179039,1.253046791995066,1.159838748124436
2025-03-25,1.5518530106226793,0.0,0.026465839198740893,0.0,0.026465839198740893,1.5518530106226793,1.253046791995066,1.1905348539287663
2025-03-26,1.5829180695033929,0.0,0.02001804208779343,0.0,0.02001804208779343,1.5829180695033929,1.253046791995066,1.2143670307416974
2025-03-27,1.5995259000306958,0.0,0.010491907855037104,0.0,0.010491907855037104,1.5995259000306958,1.253046791995066,1.2271080577304343
2025-03-28,1.5995259000306958,0.0,0.0,0.0,0.0,1.5995259000306958,1.253046791995066,1.2271080577304343
2025-04-02,1.6679694431686924,0.0,0.04278989364078639,-0.1133133641761274,0.1561032578169138,1.6679694431686924,1.111059844524001,1.4186636232355407
2025-04-03,1.6389882687997404,-0.017375123080130117,-0.017375123080130162,0.0092698147260656,-0.026644937806195763,1.6389882687997404,1.12135916343231,1.3808634192265175
2025-04-04,1.6389882687997404,-0.017375123080130117,0.0,-0.052351937409640906,0.052351937409640906,1.6389882687997404,1.0626538386945743,1.4531542945211267
2025-04-07,1.7010333358639929,0.0,0.037855711505299074,0.0845164517844931,-0.04666074027919403,1.7010333358639929,1.1524655706162108,1.385349039398881
2025-04-08,1.707253021984986,0.0,0.003656416361666462,0.05622363331143719,-0.05256721694977073,1.707253021984986,1.217261372262593,1.3125250958936436
2025-04-09,1.7365667073272768,0.0,0.01717008841970509,-0.00226286659867,0.01943295501837509,1.7365667073272768,1.2145068721614487,1.3380313370426333
2025-04-10,1.7603308421818293,0.0,0.013684550529664039,0.0,0.013684550529664039,1.7603308421818293,1.2145068721614487,1.3563416944846673
2025-04-11,1.7603308421818293,0.0,0.0,0.0078650429913205,-0.0078650429913205,1.7603308421818293,1.2240590209242528,1.345674008746625
2025-04-14,1.7481737288120074,-0.006906152570021362,-0.006906152570021315,0.0,-0.006906152570021315,1.7481737288120074,1.2240590209242528,1.3363805787327085
2025-04-15,1.7292404727502246,-0.017661662618527973,-0.010830305792690984,0.0,-0.010830305792690984,1.7292404727502246,1.2240590209242528,1.32190716840962
2025-04-16,1.8019921183242014,0.0,0.0420714450768498,0.0,0.0420714450768498,1.8019921183242014,1.2240590209242528,1.3775217132420594
2025-04-17,1.779704541034755,-0.012368298985776516,-0.012368298985776557,0.0,-0.012368298985776557,1.779704541034755,1.2240590209242528,1.3604841128332825
2025-04-18,1.779704541034755,-0.012368298985776516,0.0,0.0,0.0,1.779704541034755,1.2240590209242528,1.3604841128332825
2025-04-21,1.7715096930163128,-0.01691595928634604,-0.004604611512469078,0.0,-0.004604611512469078,1.7715096930163128,1.2240590209242528,1.3542196120247991
2025-04-22,1.7715096930163128,-0.01691595928634604,0.0,0.0,0.0,1.7715096930163128,1.2240590209242528,1.3542196120247991
2025-04-24,1.7815799614121293,-0.011327550606078596,0.005684568611459305,0.0,0.005684568611459305,1.7815799614121293,1.2240590209242528,1.3619177663243378
2025-04-25,1.7815799614121293,-0.011327550606078596,0.0,0.0,0.0,1.7815799614121293,1.2240590209242528,1.3619177663243378
2025-04-28,1.7648393706338836,-0.02061759722060752,-0.009396485782752382,0.0,-0.009396485782752382,1.7648393706338836,1.2240590209242528,1.3491205253957932
2025-04-29,1.7614750265602186,-0.0224846109769129,-0.0019063174414885179,0.0,-0.0019063174414885179,1.7614750265602186,1.2240590209242528,1.3465486734075611
2025-04-30,1.7614750265602186,-0.0224846109769129,0.0,0.0,0.0,1.7614750265602186,1.2240590209242528,1.3465486734075611
2025-05-02,1.7614750265602186,-0.0224846109769129,0.0,-0.10942633840628188,0.10942633840628188,1.7614750265602186,1.0901147242713334,1.4938965642243869
2025-05-05,1.808237170600464,0.0,0.026547151299420906,-0.105670414227317,0.1322175655267379,1.808237170600464,0.974921849802284,1.6914159310948933
2025-05-06,1.81494215807841,0.0,0.003708024360388284,0.0410845252348774,-0.03737650087448911,1.81494215807841,1.0149760511425194,1.6281967220672002
2025-05-07,1.8262199199492237,0.0,0.006213840931853265,0.0,0.006213840931853265,1.8262199199492237,1.0149760511425194,1.6383140775038907
2025-05-08,1.880655830903999,0.0,0.02980797129640801,0.1437191141994569,-0.11391114290304889,1.880655830903999,1.160847510146385,1.4516918485012682
2025-05-09,1.880655830903999,0.0,0.0,-0.0111032667401538,0.0111032667401538,1.880655830903999,1.1479583105965863,1.4678103703196848
2025-05-12,1.8819390524209996,0.0,0.0006823266096401262,0.0,0.0006823266096401262,1.8819390524209996,1.1479583105965863,1.4688118963932595
2025-05-13,1.9087419931182408,0.0,0.01424219379621284,0.0,0.01424219379621284,1.9087419931182408,1.1479583105965863,1.4897310000718753
2025-05-14,1.9059334306442508,-0.001471420697043313,-0.0014714206970433573,0.0,-0.0014714206970433573,1.9059334306442508,1.1479583105965863,1.4875389790453426
2025-05-15,1.9503884276658097,0.0,0.023324527660198473,0.0,0.023324527660198473,1.9503884276658097,1.1479583105965863,1.5222351231077091
2025-05-16,1.9503884276658097,0.0,0.0,0.0,0.0,1.9503884276658097,1.1479583105965863,1.5222351231077091
2025-05-20,2.0113370320129125,0.0,0.03124946984024375,0.0,0.03124946984024375,2.0113370320129125,1.1479583105965863,1.569804163677023
2025-05-21,1.9784178238887506,-0.016366828433132752,-0.01636682843313273,0.0,-0.01636682843313273,1.9784178238887506,1.1479583105965863,1.5441114482565037
2025-05-22,1.965630433597178,-0.022724485100337533,-0.006463442725378361,0.0,-0.006463442725378361,1.965630433597178,1.1479583105965863,1.5341311723490967
2025-05-23,1.965630433597178,-0.022724485100337533,0.0,0.0,0.0,1.965630433597178,1.1479583105965863,1.5341311723490967
2025-05-26,1.9560437432114381,-0.027490812291233846,-0.004877158097413014,0.0,-0.004877158097413014,1.9560437432114381,1.1479583105965863,1.5266489720793806
2025-05-27,1.962029756717049,-0.024514675815677456,0.0030602656645004394,0.0,0.0030602656645004394,1.962029756717049,1.1479583105965863,1.53132092351038
2025-05-28,1.985214256023341,-0.012987766631745612,0.011816589033330957,0.0,0.011816589033330957,1.985214256023341,1.1479583105965863,1.549415913541643
2025-05-29,1.9923615644162342,-0.00943425556963362,0.0036002705356398285,0.0,0.0036002705356398285,1.9923615644162342,1.1479583105965863,1.5549942300026185
2025-05-30,1.9923615644162342,-0.00943425556963362,0.0,0.0,0.0,1.9923615644162342,1.1479583105965863,1.5549942300026185
2025-06-02,2.0467051910964433,0.0,0.027275986272166288,-0.0241286996182639,0.051404685890430186,2.0467051910964433,1.1202595693459114,1.6349282199573345
2025-06-03,2.1070148213962305,0.0,0.029466691422949026,0.0626824423525347,-0.033215750929585675,2.1070148213962305,1.1904801752213119,1.580622851415481
2025-06-04,2.137791347933904,0.0,0.014606696747049508,0.0,0.014606696747049508,2.137791347933904,1.1904801752213119,1.6037105300775636
2025-06-05,2.137791347933904,0.0,0.0,-0.1266268161253188,0.1266268161253188,2.137791347933904,1.0397334609727256,1.8067832884879327
2025-06-10,2.1358428235082103,-0.0009114661389085787,-0.0009114661389086297,-0.015240789614907099,0.01432932347599847,2.1358428235082103,1.023887102038461,1.8326732706797044
2025-06-11,2.1133813888756334,-0.011418307535888239,-0.010516426763877259,0.0315234371725041,-0.04203986393638136,2.1133813888756334,1.0561635427713079,1.7556279357404867
2025-06-12,2.0338445097290925,-0.048623472213634056,-0.037634891442313925,0.0,-0.037634891442313925,2.0338445097290925,1.0561635427713079,1.6895550689657999
2025-06-13,2.0338445097290925,-0.048623472213634056,0.0,0.0,0.0,2.0338445097290925,1.0561635427713079,1.6895550689657999
2025-06-16,2.04010788682052,-0.04569363666280679,0.0030795751894827565,0.0,0.0030795751894827565,2.04010788682052,1.0561635427713079,1.6947581808374519
2025-06-17,1.993481832629459,-0.06750402252488985,-0.022854700230450588,0.0,-0.022854700230450588,1.993481832629459,1.0561635427713079,1.6560249906513083
2025-06-18,1.9873346833787033,-0.0703794898882959,-0.003083624415401565,0.0,-0.003083624415401565,1.9873346833787033,1.0561635427713079,1.6509184315576209
2025-06-19,2.0780742482119337,-0.02793401693747366,0.04565892478611723,0.0,0.04565892478611723,2.0780742482119337,1.0561635427713079,1.7262975920521249
2025-06-20,2.0780742482119337,-0.02793401693747366,0.0,0.0,0.0,2.0780742482119337,1.0561635427713079,1.7262975920521249
2025-06-23,2.177214008367665,0.0,0.04770751586043444,0.0,0.04770751586043444,2.177214008367665,1.0561635427713079,1.8086549618047816
2025-06-24,2.2106384508671337,0.0,0.015351932502275394,0.0,0.015351932502275394,2.2106384508671337,1.0561635427713079,1.8364213106983138
2025-06-25,2.2316912928608454,0.0,0.00952342160946923,0.0,0.00952342160946923,2.2316912928608454,1.0561635427713079,1.853910325092708
2025-06-26,2.2306662055812128,-0.00045933202451065025,-0.00045933202451076734,0.0,-0.00045933202451076734,2.2306662055812128,1.0561635427713079,1.8530587647098218
2025-06-27,2.2306662055812128,-0.00045933202451065025,0.0,0.0,0.0,2.2306662055812128,1.0561635427713079,1.8530587647098218
2025-06-30,2.2638319230032287,0.0,0.014868077231382313,0.0,0.014868077231382313,2.2638319230032287,1.0561635427713079,1.8806101855378172
2025-07-01,2.3261648889637585,0.0,0.02753427289683152,-0.0994502978794881,0.1269845707763196,2.3261648889637585,0.9511277638332458,2.1194186627459115
2025-07-02,2.3627847345935997,0.0,0.01574258377107313,-0.0020437162744196,0.01778630004549273,2.3627847345935997,0.9491839285432475,2.1571152790035275
2025-07-03,2.4098332487893797,0.0,0.019912315119926468,0.05581586973014539,-0.03590355461021892,2.4098332487893797,1.002163455048765,2.079667172783287
2025-07-04,2.4098332487893797,0.0,0.0,-0.1046853035706298,0.1046853035706298,2.4098332487893797,0.8972516695295939,2.297377762091979
2025-07-07,2.4062395551861986,-0.0014912623539352632,-0.0014912623539353061,0.1138405795504384,-0.1153318419043737,2.4062395551861986,0.9993953195914413,2.0324169532397627
2025-07-08,2.4257383569577264,0.0,0.00810343331340476,0.0839332072246052,-0.07582977391120044,2.4257383569577264,1.0832777740500104,1.8782992351823007
2025-07-09,2.560390792743397,0.0,0.05550987615768543,0.0,0.05550987615768543,2.560390792743397,1.0832777740500104,1.9825633931143452
2025-07-10,2.6177070223247885,0.0,0.022385734921339218,-0.0129553990717455,0.035341133993084715,2.6177070223247885,1.0692434781816404,2.052629431640184
2025-07-11,2.6177070223247885,0.0,0.0,0.01021073393927,-0.01021073393927,2.6177070223247885,1.080161238853653,2.031670578637791
2025-07-14,2.6177070223247885,0.0,0.0,0.0,0.0,2.6177070223247885,1.080161238853653,2.031670578637791
2025-07-16,2.6691162223562883,0.0,0.019639019795975265,0.0,0.019639019795975265,2.6691162223562883,1.080161238853653,2.071570597350559
2025-07-17,2.728393869996345,0.0,0.02220871730633225,0.0,0.02220871730633225,2.728393869996345,1.080161238853653,2.1175775231272276
2025-07-18,2.728393869996345,0.0,0.0,0.0,0.0,2.728393869996345,1.080161238853653,2.1175775231272276
2025-07-21,2.7396039684902433,0.0,0.0041086804281354975,0.0,0.0041086804281354975,2.7396039684902433,1.080161238853653,2.1262779724515597
2025-07-22,2.7221058485856267,-0.0063870983200027265,-0.006387098320002618,0.0,-0.006387098320002618,2.7221058485856267,1.080161238853653,2.1126972259858556
2025-07-23,2.7427419280534626,0.0,0.007580924701571916,0.0,0.007580924701571916,2.7427419280534626,1.080161238853653,2.128713424573274
2025-07-24,2.759567006304094,0.0,0.006134400790151026,0.0,0.006134400790151026,2.759567006304094,1.080161238853653,2.1417718058869815
2025-07-25,2.759567006304094,0.0,0.0,0.0,0.0,2.759567006304094,1.080161238853653,2.1417718058869815
2025-07-28,2.793089458453723,0.0,0.012147721752379567,0.0,0.012147721752379567,2.793089458453723,1.080161238853653,2.167789453841988
2025-07-29,2.825277092376287,0.0,0.011524025421077397,0.0,0.011524025421077397,2.825277092376287,1.080161238853653,2.1927711146156064
2025-07-30,2.844751023456671,0.0,0.006892750850149222,0.0,0.006892750850149222,2.844751023456671,1.080161238853653,2.2078853395800557
2025-07-31,2.8716392711836205,0.0,0.009451880851870719,0.0,0.009451880851870719,2.8716392711836205,1.080161238853653,2.2287540087443585
2025-08-01,2.8716392711836205,0.0,0.0,-0.0946283272598454,0.0946283272598454,2.8716392711836205,0.9779473876500095,2.439657272465512
2025-08-04,2.925941526280786,0.0,0.018909845551312362,-0.041818828886759,0.06072867443807137,2.925941526280786,0.9370507731856208,2.587814424705543
2025-08-05,2.9906052383496915,0.0,0.022100138190765742,-0.0208849927298742,0.04298513092063994,2.9906052383496915,0.9174804746001161,2.699051966549831
2025-08-06,3.029140471071112,0.0,0.012885429419860669,0.0,0.012885429419860669,3.029140471071112,0.9174804746001161,2.733830410165345
2025-08-07,3.113467817842894,0.0,0.027838704601891192,0.0774839668463158,-0.0496452622444246,3.113467817842894,0.9885705012761736,2.5981086825209037
2025-08-08,3.113467817842894,0.0,0.0,0.0974605428977213,-0.0974605428977213,3.113467817842894,1.084917119023222,2.344895599815133
2025-08-11,3.1104902376803034,-0.0009563548868326555,-0.0009563548868326598,0.0,-0.0009563548868326598,3.1104902376803034,1.084917119023222,2.3426530474491374
2025-08-12,3.1374594220503864,0.0,0.008670396725049807,0.0,0.008670396725049807,3.1374594220503864,1.084917119023222,2.3629647787596686
2025-08-13,3.1316185798014304,-0.0018616471046305483,-0.0018616471046305249,0.0,-0.0018616471046305249,3.1316185798014304,1.084917119023222,2.3585657722209468
2025-08-14,3.2109307568399648,0.0,0.025326257019321813,0.0,0.025326257019321813,3.2109307568399648,1.084917119023222,2.4182994151651895
2025-08-15,3.2109307568399648,0.0,0.0,0.0,0.0,3.2109307568399648,1.084917119023222,2.4182994151651895
2025-08-18,3.1913434175018405,-0.006100206083983317,-0.006100206083983366,0.0,-0.006100206083983366,3.1913434175018405,1.084917119023222,2.4035472903599056
2025-08-19,3.2154473957417973,0.0,0.007552925237618344,0.0,0.007552925237618344,3.2154473957417973,1.084917119023222,2.421701103349074
2025-08-20,3.269434676545975,0.0,0.01678997481833277,0.0,0.01678997481833277,3.269434676545975,1.084917119023222,2.4623614038918333
2025-08-21,3.3227831040608478,0.0,0.016317324795500368,0.0,0.016317324795500368,3.3227831040608478,1.084917119023222,2.5025405546830406
2025-08-22,3.3227831040608478,0.0,0.0,0.0,0.0,3.3227831040608478,1.084917119023222,2.5025405546830406
2025-08-25,3.3651954353624753,0.0,0.012764098640622817,0.0,0.012764098640622817,3.3651954353624753,1.084917119023222,2.5344832291751738
2025-08-26,3.3498550902633406,-0.004558530223217838,-0.004558530223217977,0.0,-0.004558530223217977,3.3498550902633406,1.084917119023222,2.52292971077474
2025-08-27,3.3717718829488543,0.0,0.006542609186055993,0.0,0.006542609186055993,3.3717718829488543,1.084917119023222,2.5394362538762287
2025-08-28,3.3522386748074915,-0.005793158262023201,-0.005793158262023335,0.0,-0.005793158262023335,3.3522386748074915,1.084917119023222,2.524724897761204
2025-08-29,3.3522386748074915,-0.005793158262023201,0.0,0.0,0.0,3.3522386748074915,1.084917119023222,2.524724897761204
2025-09-01,3.22905112072169,-0.042328119214976256,-0.03674784704668311,-0.0702427514370689,0.03349490439038579,3.22905112072169,1.008709555501853,2.609290316823742
2025-09-02,3.3352556338322352,-0.010829988025371162,0.03289031642422814,0.0,0.03289031642422814,3.3352556338322352,1.008709555501853,2.6951107009867497
2025-09-03,3.4352191756508543,0.0,0.029971778116377974,0.0,0.029971778116377974,3.4352191756508543,1.008709555501853,2.7758879609158003
2025-09-04,3.42826434719207,-0.002024566149397611,-0.0020245661493976303,-0.0725167787919269,0.07049221264252928,3.42826434719207,0.9355611878002222,2.971566445328514
2025-09-05,3.42826434719207,-0.002024566149397611,0.0,0.012399331572422,-0.012399331572422,3.42826434719207,0.9471615211740462,2.9347210076834025
2025-09-08,3.5005284248469315,0.0,0.02107891059044186,0.0,0.02107891059044186,3.5005284248469315,0.9471615211740462,2.9965817294122523
2025-09-09,3.5934693950970553,0.0,0.026550554364999354,0.0313584977663599,-0.004807943401360544,3.5934693950970553,0.9768630836201645,2.982174334059687
2025-09-10,3.623268603170699,0.0,0.008292601048530539,0.0229723376396731,-0.014679736591142563,3.623268603170699,0.9993039122048192,2.9383968003668253
2025-09-11,3.5971869593246324,-0.0071983743692760616,-0.0071983743692760095,0.0,-0.0071983743692760095,3.5971869593246324,0.9993039122048192,2.9172451201523018
2025-09-12,3.5971869593246324,-0.0071983743692760616,0.0,0.0,0.0,3.5971869593246324,0.9993039122048192,2.9172451201523018
2025-09-15,3.7668307170243676,0.0,0.04716011695193782,0.0,0.04716011695193782,3.7668307170243676,0.9993039122048192,3.054822741196154
2025-09-16,3.8124356128184975,0.0,0.012106967161549397,0.0,0.012106967161549397,3.8124356128184975,0.9993039122048192,3.0918073798081704
2025-09-17,3.8581999059630667,0.0,0.012003951749557833,0.0,0.012003951749557833,3.8581999059630667,0.9993039122048192,3.1289212864143146
2025-09-18,3.9393158279059186,0.0,0.021024292136206546,0.0,0.021024292136206546,3.9393158279059186,0.9993039122048192,3.194704641611084
2025-09-19,3.9393158279059186,0.0,0.0,0.0,0.0,3.9393158279059186,0.9993039122048192,3.194704641611084
2025-09-22,3.9199886054468798,-0.004906238368126203,-0.004906238368126252,0.0,-0.004906238368126252,3.9199886054468798,0.9993039122048192,3.179030659123581
2025-09-23,3.93869119307205,-0.00015856429419647267,0.004771082140183504,0.0,0.004771082140183504,3.93869119307205,0.9993039122048192,3.194198075524421
2025-09-24,3.915565899253797,-0.006028947586247835,-0.005871314272855184,0.0,-0.005871314272855184,3.915565899253797,0.9993039122048192,3.175443934773268
2025-09-25,3.854329698516967,-0.02157382984804479,-0.01563916999800735,0.0,-0.01563916999800735,3.854329698516967,0.9993039122048192,3.1257826272582077
2025-09-26,3.854329698516967,-0.02157382984804479,0.0,0.0,0.0,3.854329698516967,0.9993039122048192,3.1257826272582077
2025-09-29,3.9214878155550723,-0.004525662102173533,0.017424071704074923,0.0,0.017424071704074923,3.9214878155550723,0.9993039122048192,3.180246487886907
2025-09-30,4.013832842750031,0.0,0.023548467198766077,0.0,0.023548467198766077,4.013832842750031,0.9993039122048192,3.2551364179909026
2025-10-01,4.007967612403744,-0.0014612542614675927,-0.0014612542614676255,-0.0761043648818212,0.07464311062035357,4.007967612403744,0.9232525226425522,3.498109925723339
2025-10-02,3.969696169616488,-0.010996141309986385,-0.009548840332146227,-0.006534411100830301,-0.0030144292313159255,3.969696169616488,0.9172196111097272,3.487565120908882
2025-10-03,3.969696169616488,-0.010996141309986385,0.0,0.0585414159265069,-0.0585414159265069,3.969696169616488,0.9709149458596507,3.283398120594977
2025-10-06,4.103436914217969,0.0,0.033690423369202666,0.0343446219874969,-0.0006541986182942369,4.103436914217969,1.0042606526572115,3.2812501260811744
2025-10-07,4.090516287974784,-0.00314873276068095,-0.0031487327606808313,0.0695701866903537,-0.07271891945103452,4.090516287974784,1.0741272537483502,3.0426411624639806
2025-10-08,4.154215647714806,0.0,0.015572449846315038,0.0,0.015572449846315038,4.154215647714806,1.0741272537483502,3.0900225393667844
2025-10-09,4.227513015833214,0.0,0.017644093213776246,0.024683220230542,-0.007039127016765755,4.227513015833214,1.100640173308248,3.0682714782275124
2025-10-10,4.227513015833214,0.0,0.0,0.0126616236803724,-0.0126616236803724,4.227513015833214,1.114576064990177,3.0294221794209757
2025-10-13,4.218845033650469,-0.0020503738605370803,-0.0020503738605371913,0.0,-0.0020503738605371913,4.218845033650469,1.114576064990177,3.0232107313717593
2025-10-14,4.299298684080166,0.0,0.019070065334939004,0.0,0.019070065334939004,4.299298684080166,1.114576064990177,3.080863557540307
2025-10-15,4.394658688346944,0.0,0.022180362722851905,0.0,0.022180362722851905,4.394658688346944,1.114576064990177,3.149198228746167
