rebalance_date,n_universe,strategy_gross_ret,strategy_net_ret,market_ret,alpha_ret,hit_rate_nominal,alpha_positive,strategy_equity,market_equity,alpha_equity
2025-03-17,109,0.01730359359593466,0.016303593595934657,-0.013226477547355802,0.02953007114329046,0.2,1.0,1.4019308202792047,0.6714570445423936,1.9682509304704547
2025-03-18,110,0.015916436437904965,0.014916436437904964,-0.013226477547355802,0.028142913985260767,0.2,1.0,1.4228426322502392,0.6625760330187398,2.0236432471080943
2025-03-19,102,0.0860432124974445,0.0850432124974445,-0.013226477547355802,0.0982696900448003,0.6,1.0,1.5438457405751196,0.6538124859946013,2.22250604176266
2025-03-20,111,0.09754483956187635,0.09654483956187634,-0.013226477547355802,0.10977131710923214,0.6,1.0,1.6928960799072308,0.6451648498284128,2.466473457250173
2025-03-21,105,0.16459929475194984,0.16359929475194984,-0.0132264775473558,0.17682577229930563,1.0,1.0,1.9698526846683941,0.6366315914278141,2.902609531184173
2025-03-24,111,0.15699907822621575,0.15599907822621575,-0.013226477547355802,0.16922555577357157,1.0,1.0,2.2771478877181,0.6282111979778567,3.3938052422924807
2025-03-25,110,0.11543256505121938,0.11443256505121938,-0.013226477547355802,0.1276590425985752,0.8,1.0,2.5377277615106486,0.6199021766728051,3.8270551702895648
2025-03-26,110,-0.005467899694296342,-0.006467899694296342,-0.013226477547355802,0.00675857785305946,0.4,1.0,2.5213139928977664,0.6117030544514852,3.8529206206059206
2025-03-27,107,-0.0641340687239895,-0.0651340687239895,-0.0132264775473558,-0.0519075911766337,0.0,0.0,2.357090554009607,0.6036123777361336,3.6529247921954866
2025-03-28,109,-0.10817894703374253,-0.10917894703374253,-0.013226477547355802,-0.09595246948638674,0.0,0.0,2.0997458892596574,0.5956287121747006,3.302417637536284
2025-04-02,110,-0.0868202352871663,-0.0878202352871663,-0.0089006943948772,-0.0789195408922891,0.0,0.0,1.9153457112216141,0.5903272030348193,3.041792353747322
2025-04-03,108,-0.010298764846540544,-0.011298764846540545,-0.07939171611263272,0.06809295126609217,0.4,1.0,1.893704670430691,0.5434601133179144,3.2489169722526103
2025-04-04,108,-0.030457343759345716,-0.03145734375934572,0.011378671042012501,-0.04283601480135822,0.2,0.0,1.8341337516342742,0.5496439671718139,3.1097463167408135
2025-04-07,111,0.0696927463356522,0.0686927463356522,-0.07680120672457,0.1454939530602222,0.4,1.0,1.9601254361809455,0.5074306472241386,3.5621956013779004
2025-04-08,108,-0.07414423380076214,-0.07514423380076214,-0.00032524100542780007,-0.07481899279533434,0.0,0.0,1.8128333121257436,0.5072656099702505,3.2956757143428357
2025-04-09,106,-0.06168125505498752,-0.06268125505498752,-0.009182809381905702,-0.05349844567308182,0.2,0.0,1.699202644916212,0.5026074865678976,3.1193621861829706
2025-04-10,107,-0.06101223643018792,-0.06201223643018792,0.013061308919717707,-0.07507354534990562,0.0,0.0,1.5938312887568673,0.5091721982153238,2.8851806076357827
2025-04-11,110,-0.004692041322811845,-0.005692041322811845,0.005155716000403202,-0.010847757323215048,0.4,0.0,1.5847591351996728,0.511797345464623,2.8538828685705036
2025-04-14,111,-0.00795879426650174,-0.00895879426650174,0.005155716000403202,-0.014114510266904943,0.2,0.0,1.5705616041454598,0.5144360272275988,2.8136017095215213
2025-04-15,109,-0.016657989526126595,-0.017657989526126596,0.005155716000403202,-0.0228137055265298,0.2,0.0,1.5428286437893226,0.51708831328436,2.7494130286515563
2025-04-16,110,0.015258077154324479,0.014258077154324478,0.005155716000403202,0.009102361153921275,0.6,1.0,1.5648264136283727,0.5197542737747817,2.7744391789996397
2025-04-17,111,-0.026013882475043743,-0.027013882475043743,0.005155716000403202,-0.032169598475446946,0.2,0.0,1.5225543767967715,0.5224339792003603,2.6851865846166723
2025-04-18,111,0.06034345983211893,0.05934345983211893,0.005155716000403202,0.05418774383171573,1.0,1.0,1.6129080212984277,0.5251275004260779,2.83069078740424
2025-04-21,110,0.022453693526233186,0.021453693526233185,0.005155716000403202,0.016297977525829982,0.6,1.0,1.6475108556733675,0.5278349086822763,2.8768253222399287
2025-04-22,111,-0.03091047482797672,-0.031910474827976716,0.005155716000403202,-0.03706619082837992,0.4,0.0,1.5949380019845842,0.530556275566541,2.770192365865868
2025-04-24,109,-0.0246748150516789,-0.0256748150516789,0.005155716000403202,-0.030830531052082104,0.4,0.0,1.5539882637647358,0.5332916730455937,2.6847858641097995
2025-04-25,108,0.006087692954751436,0.005087692954751436,0.005155716000403202,-6.802304565176574e-05,0.6,0.0,1.561894478906058,0.5360411734571966,2.6846032367984
2025-04-28,106,-0.024756057994036844,-0.025756057994036845,0.005155716000403201,-0.030911773994440048,0.2,0.0,1.5216662341267877,0.5388048495120648,2.601617388277746
2025-04-29,110,-0.02894952866326042,-0.029949528663260422,0.005155716000403202,-0.035105244663663625,0.2,0.0,1.4760930476318919,0.5415827742957889,2.5102869733410142
2025-04-30,109,-0.006777312572619779,-0.007777312572619779,0.005155716000403202,-0.01293302857302298,0.4,0.0,1.4646130106141877,0.5443750212707685,2.4778213601883072
2025-05-02,108,0.021052213611639937,0.020052213611639936,0.012586665788734503,0.0074655478229054325,0.4,1.0,1.4939817435614104,0.5512268877272389,2.49631965404941
2025-05-05,110,-0.042705443824045244,-0.043705443824045245,0.14781188715336271,-0.19151733097740797,0.4,0.0,1.428686608394038,0.6327047742518769,2.0182311766394205
2025-05-06,110,-0.006770410493046062,-0.007770410493046062,0.1025155588537889,-0.11028596934683496,0.6,0.0,1.4175851269808986,0.6975668577737684,1.7956485949577388
2025-05-07,109,0.014247203186567858,0.013247203186567857,-0.03709247609249279,0.05033967927906065,0.8,1.0,1.436364165192271,0.6716923757788795,1.8860409693258073
2025-05-08,110,0.08206894707097265,0.08106894707097265,-0.010607412377557,0.09167635944852964,0.6,1.0,1.552808695674885,0.664567457758132,2.0589463391643736
2025-05-09,111,0.03826138419827204,0.03726138419827204,0.032040665492954486,0.0052207187053175536,0.8,1.0,1.6106684970708447,0.6858606413696635,2.069695518830494
2025-05-12,110,-0.042442136634355226,-0.04344213663435523,0.0093798112552265,-0.05282194788958173,0.2,0.0,1.5406976161484414,0.6922938847330996,1.9603701699875289
2025-05-13,109,-0.05453504715255296,-0.05553504715255296,0.009379811255226498,-0.06491485840777945,0.2,0.0,1.4551349013878117,0.6987874707050437,1.8331130179759538
2025-05-14,110,0.0215515287721331,0.0205515287721331,0.0093798112552265,0.0111717175169066,0.6,1.0,1.4850401481810185,0.7053419652877742,1.8535920387893454
2025-05-15,107,0.03456451844481132,0.03356451844481132,0.009379811255226496,0.024184707189584827,0.6,1.0,1.5348848056259254,0.711957939792564,1.8984206194964115
2025-05-16,110,0.05775227852326579,0.05675227852326579,0.0093798112552265,0.04737246726803929,0.4,1.0,1.6219930156159366,0.7186359708894783,1.9883534881544762
2025-05-20,108,0.005063969244484207,0.004063969244484207,0.009379811255226498,-0.005315842010742291,0.6,0.0,1.628584745346168,0.7253766406576381,1.9777837151499387
2025-05-21,108,-0.03520304604024936,-0.03620304604024936,0.009379811255226498,-0.045582857295475857,0.6,0.0,1.5696250168299528,0.7321805366359571,1.887630682300943
2025-05-22,111,-0.013886232962494399,-0.0148862329624944,0.0093798112552265,-0.024266044217720897,0.6,0.0,1.546259213165663,0.7390482518743529,1.8418253526975015
2025-05-23,109,-0.00889684149093426,-0.009896841490934258,0.009379811255226498,-0.019276652746160756,0.4,0.0,1.5309561308290656,0.7459803849854394,1.8063211249544766
2025-05-26,110,0.11039044973058595,0.10939044973058595,0.0093798112552265,0.10001063847535946,0.6,1.0,1.6984281104982548,0.752977540196704,1.9869724539527032
2025-05-27,110,0.11969512021397424,0.11869512021397424,0.0093798112552265,0.10931530895874775,0.6,1.0,1.9000232392486385,0.760040327403174,2.204178961649064
2025-05-28,111,0.05960324038625644,0.05860324038625644,0.0093798112552265,0.049223429131029936,0.6,1.0,2.0113707578778,0.7671693622205763,2.3126762085599037
2025-05-29,110,0.08458741930977495,0.08358741930977495,0.0093798112552265,0.07420760805454846,0.6,1.0,2.1794960488039514,0.7743652660389979,2.4842943782017963
2025-05-30,106,0.11709349436873684,0.11609349436873684,-0.0910033116476473,0.20709680601638414,1.0,1.0,2.432521361072457,0.7038954624045377,2.9987838091318477
2025-06-02,111,0.06320987540914398,0.06220987540914398,0.011125617878207502,0.051084257530936476,1.0,1.0,2.583848211874856,0.7117267343454547,3.1519744535171417
2025-06-03,109,0.02671352856704644,0.02571352856704644,0.004592182103970901,0.02112134646307554,0.6,1.0,2.650288066683812,0.7149951131178336,3.2185483979926404
2025-06-04,110,0.028760393250402062,0.02776039325040206,-0.10057385544426463,0.1283342486946667,1.0,1.0,2.7238611056418023,0.6430852979677649,3.631598388536449
2025-06-05,111,0.07844848961764245,0.07744848961764245,0.10651714126822177,-0.029068651650579327,0.6,0.0,2.9348200342020014,0.7115849054989138,3.526032720045278
2025-06-10,110,-0.01925981798151622,-0.020259817981516222,0.020603882487631297,-0.040863700469147515,0.2,0.0,2.8753611145005618,0.7262463172717857,3.381945975128934
2025-06-11,110,0.01786546175901966,0.016865461759019658,-0.0105858522369635,0.02745131399598316,0.6,1.0,2.9238554074205427,0.7185583810695076,3.4747848360096496
2025-06-12,111,0.08406559839283667,0.08306559839283667,-0.023404107368464697,0.10646970576130137,1.0,1.0,3.166727206452061,0.7017411635684467,3.8447441550834287
2025-06-13,108,0.10973522274262011,0.10873522274262011,-0.013432346542620098,0.12216756928524021,1.0,1.0,3.511061994610741,0.692315133076174,4.314447203033605
2025-06-16,110,0.09117200775527359,0.09017200775527359,-0.013432346542620096,0.10360435429789369,1.0,1.0,3.8276615040180273,0.6830157162919948,4.761442719656256
2025-06-17,110,0.11704205085799213,0.11604205085799213,-0.013432346542620096,0.12947439740061223,1.0,1.0,4.2718311949344665,0.6738412124967048,5.377927646541282
2025-06-18,110,0.15826943933592114,0.15726943933592114,-0.013432346542620096,0.17070178587854123,1.0,1.0,4.943659691899508,0.6647899438157499,6.295949500131459
2025-06-19,109,0.18925702336646044,0.18825702336646044,-0.013432346542620098,0.20168936990908054,1.0,1.0,5.874338350033262,0.6558602549123678,7.565775587792364
2025-06-20,107,0.1297699939561967,0.1287699939561967,-0.013432346542620098,0.1422023404988168,1.0,1.0,6.630776863863699,0.6470505126848537,8.64164658406525
2025-06-23,109,0.17866579387159529,0.17766579387159528,-0.013432346542620098,0.19109814041421538,1.0,1.0,7.80883909936745,0.6383591059678908,10.293049176396975
2025-06-24,109,0.15900651455597567,0.15800651455597567,-0.013432346542620098,0.17143886109859577,1.0,1.0,9.042686548186925,0.629784445237893,12.05767780443031
2025-06-25,110,0.1614765046419074,0.1604765046419074,-0.013432346542620096,0.1739088511845275,1.0,1.0,10.493825278012357,0.6213249623223059,14.154614699351962
2025-06-26,110,0.1721805573316691,0.1711805573316691,-0.013432346542620096,0.1846129038742892,1.0,1.0,12.290164137643671,0.6129791101128124,16.767739222221028
2025-06-27,111,0.16711574905053328,0.16611574905053328,-0.013432346542620096,0.17954809559315338,1.0,1.0,14.33175395932235,0.6047453622823902,19.778354866973437
2025-06-30,111,0.14724327316934654,0.14624327316934654,-0.013432346542620096,0.15967561971196664,1.0,1.0,16.427676568591394,0.5966222130061708,22.936475937240612
2025-07-01,111,0.1325545888756409,0.1315545888756409,0.09551716150071754,0.03603742737492335,1.0,1.0,18.588812805754433,0.6536098732807967,23.763047523065598
2025-07-02,111,0.12274613673924373,0.12174613673924373,0.09776067285324565,0.02398546388599808,1.0,1.0,20.851928951424018,0.717507214276252,24.333015241251342
2025-07-03,111,0.06727397089492057,0.06627397089492057,-0.058660278611340266,0.12493424950626084,0.8,1.0,22.233869083853644,0.6754180411811604,27.373042238641485
2025-07-04,111,0.0859155140859584,0.0849155140859584,0.007437943611096499,0.07747757047486191,0.8,1.0,24.121869507228972,0.6804417624853831,29.4938390477972
2025-07-07,111,0.17416359737805542,0.17316359737805542,-0.08196440726259642,0.25512800464065183,1.0,1.0,28.29889920658476,0.6246697567465522,37.018543353254245
2025-07-08,111,0.2386905174797434,0.2376905174797434,-0.15305151035272752,0.3907420278324709,1.0,1.0,35.02527920310499,0.5290631070048215,51.48324405050904
2025-07-09,111,0.2226335695323543,0.2216335695323543,-0.08742658166036094,0.30906015119271524,1.0,1.0,42.78805685675649,0.48280892807678016,67.39466324065083
2025-07-10,110,0.2439469019535327,0.2429469019535327,0.014658626553641401,0.2282882753998913,1.0,1.0,53.18328271071709,0.4898862438502216,82.78007468301546
2025-07-11,111,0.1251344552448828,0.12413445524488279,-0.015402035602446993,0.13953649084732977,1.0,1.0,59.78516053814655,0.48234099848129147,94.33091581636332
2025-07-14,110,0.16283124519286418,0.16183124519286418,-0.015402035602446993,0.17723328079531117,1.0,1.0,69.46026751209008,0.47491196525016277,111.0494935069237
2025-07-16,111,0.2194424138810726,0.2184424138810726,-0.015402035602446993,0.2338444494835196,1.0,1.0,84.63333601625608,0.4675973542533517,137.01780118147397
2025-07-17,110,0.228740371639157,0.227740371639157,-0.015402035602446993,0.243142407241604,1.0,1.0,103.9077634136599,0.4603954031555315,170.33263919568904
2025-07-18,111,0.1250912503410438,0.12409125034104379,-0.015402035602446993,0.13949328594349078,0.8,1.0,116.80180769580232,0.4533043767649271,194.09289874052274
2025-07-21,111,0.15431524180331374,0.15331524180331374,-0.015402035602446993,0.16871727740576073,0.8,1.0,134.7093050857484,0.4463225666152486,226.83972417981576
2025-07-22,111,0.15259287933062307,0.15159287933062307,-0.015402035602446993,0.16699491493307006,0.8,1.0,155.13027651632436,0.43944829055406504,264.7208046226652
2025-07-23,110,0.2708357876292614,0.2698357876292614,-0.015402035602446993,0.28523782323170843,1.0,1.0,196.98997686525186,0.43267989233751686,340.2291906973806
2025-07-24,110,0.15691895349627313,0.15591895349627313,-0.015402035602446993,0.17132098909872012,0.8,1.0,227.70444790733697,0.4260157412312715,398.51759216791294
2025-07-25,111,0.22951420681977566,0.22851420681977566,-0.015402035602446993,0.24391624242222265,0.8,1.0,279.738149210217,0.41945423161762463,495.7225057886621
2025-07-28,111,0.1279309168681007,0.1269309168681007,-0.015402035602446993,0.1423329524705477,0.8,1.0,315.24556897245543,0.41299378260865294,566.2801536436605
2025-07-29,109,0.16878789617917206,0.16778789617917206,-0.015402035602446993,0.18318993178161905,1.0,1.0,368.1399597701498,0.4066328376653252,670.0169763589274
2025-07-30,111,0.09985101513228606,0.09885101513228606,-0.015402035602446993,0.11425305073473305,0.6,1.0,404.5309685041881,0.40036986422247983,746.5684599519964
2025-07-31,111,0.15949488836460943,0.15849488836460943,-0.015402035602446993,0.17389692396705642,0.8,1.0,468.6470591972867,0.39420335331957834,876.3944186684711
2025-08-01,110,0.225530961635444,0.224530961635444,0.08750692565586467,0.13702403597957935,1.0,1.0,573.8728340664763,0.42869887685180724,996.4815190244021
2025-08-04,110,0.2531677934441369,0.2521677934441369,0.05524662503666721,0.1969211684074697,0.8,1.0,718.585080350553,0.4523830429548794,1192.7098240471375
2025-08-05,111,0.24050932001883135,0.23950932001883135,0.07775554168943263,0.16175377832939872,0.8,1.0,890.6929043209913,0.48755833151094996,1385.6351445373543
2025-08-06,111,0.13951832746043424,0.13851832746043424,0.07775554168943263,0.06076278577100161,0.8,1.0,1014.0701957084116,0.5254686936827798,1469.8301959816483
2025-08-07,111,0.06772516501746392,0.06672516501746392,-0.07228301094196962,0.13900817595943354,0.4,1.0,1081.7341968563471,0.48748623434764493,1674.148610495154
2025-08-08,110,-0.031621372687193505,-0.032621372687193506,-0.1441878565120667,0.11156648382487319,0.2,1.0,1046.4465424722143,0.417196639137919,1860.9274843683952
2025-08-11,111,-0.008125160244870564,-0.009125160244870565,-0.05475968899999718,0.04563452875512662,0.6,1.0,1036.8975500844647,0.3943510809268825,1945.85003316501
2025-08-12,111,0.05260193845036206,0.05160193845036206,-0.02511837281883031,0.07672031126919238,0.6,1.0,1090.4034736432545,0.38444562345465233,2095.1362533925976
2025-08-13,110,-0.01298737839162047,-0.01398737839162047,-0.0027230629205106005,-0.01126431547110987,0.4,0.0,1075.151587657869,0.3833987538324704,2071.5359776794244
2025-08-14,108,-0.029224110702344718,-0.03022411070234472,-0.0027230629205106,-0.02750104778183412,0.4,0.0,1042.6560870506958,0.3823547349021392,2014.566567775474
2025-08-15,111,-0.09048828531290243,-0.09148828531290243,-0.0027230629205106005,-0.08876522239239183,0.2,0.0,947.2652694753673,0.38131355890104557,1835.7431183626065
2025-08-18,111,-0.010972983751881063,-0.011972983751881064,-0.0027230629205106005,-0.009249920831370464,0.4,0.0,935.9236777952175,0.3802752180877142,1818.7626398510192
2025-08-19,109,0.08808778219273017,0.08708778219273017,-0.0027230629205106005,0.08981084511324076,0.4,1.0,1017.4311951960663,0.37923970474175045,1982.107249596428
2025-08-20,111,0.09237708239276507,0.09137708239276507,-0.0027230629205106005,0.09410014531327567,0.4,1.0,1110.4010893484667,0.3782070111637828,2168.623829809949
2025-08-21,111,0.08537630738517472,0.08437630738517472,-0.0027230629205106005,0.08709937030568532,0.6,1.0,1204.0926329841657,0.37717712967540556,2357.5095998162988
2025-08-22,111,0.08011439438555508,0.07911439438555508,-0.0027230629205106005,0.08183745730606568,0.4,1.0,1299.3536924268162,0.3761500526191218,2550.442191039905
2025-08-25,110,0.05998295890223876,0.05898295890223876,-0.0027230629205106005,0.06170602182274936,0.4,1.0,1375.9934178666995,0.3751257723582866,2707.8198325378744
2025-08-26,111,0.0748065576272399,0.0738065576272399,-0.0027230629205106005,0.07652962054775049,0.2,1.0,1477.5507553571808,0.3741042812770498,2915.0482568336715
2025-08-27,109,-0.05494247993508922,-0.05594247993508922,-0.0027230629205106005,-0.053219417014578614,0.2,0.0,1394.892901872536,0.3730855717803,2759.9110880356197
2025-08-28,111,0.05829937093856432,0.05729937093856432,-0.0027230629205106005,0.06002243385907492,0.2,1.0,1474.8193876765008,0.37206963629360756,2925.567668774165
2025-08-29,111,0.039616445302789814,0.03861644530278981,-0.0027230629205106005,0.04133950822330042,0.2,1.0,1531.7716698922043,0.3710564672631686,3046.5091974752763
2025-09-01,109,-0.07964072399586632,-0.08064072399586632,0.0726207713044662,-0.1532614953003325,0.0,0.0,1408.2484934357399,0.3980028741133303,2579.5966424239996
2025-09-02,111,-0.0259447587158722,-0.0269447587158722,0.0726207713044662,-0.09956553002033841,0.0,0.0,1370.3035775681233,0.4269061498128347,2322.757735482369
2025-09-03,111,-0.032847999440982455,-0.033847999440982456,-0.009010351254709502,-0.024837648186272952,0.2,0.0,1323.9215428406212,0.42305957545022543,2265.0658960265137
2025-09-04,111,-0.06136583443421133,-0.06236583443421133,0.06148994663360468,-0.123855781067816,0.0,0.0,1241.3540710959376,0.44907348616749526,1984.5243903040773
2025-09-05,111,-0.05106170194429246,-0.05206170194429246,0.10986943201167973,-0.1619311339559722,0.0,0.0,1176.7270654392069,0.4984129350242229,1663.1681054188539
2025-09-08,111,0.02543894489961606,0.02443894489961606,-0.04995937941982398,0.07439832431944005,1.0,1.0,1205.4850333533625,0.4735125340955997,1786.9050255235545
