rebalance_date,strategy_net_ret,market_ret,alpha_ret,weighted_hit_rate,strategy_equity,market_equity,alpha_equity
2025-01-02,0.051592076607201116,0.1154819294476485,-0.06388985284044738,0.39695068427766234,1.051592076607201,1.1154819294476486,0.9361101471595527
2025-01-03,0.08917571800582978,0.1154819294476485,-0.026306211441818717,0.45020129888585236,1.1453685550878898,1.2442999349242487,0.9114846356955415
2025-01-06,0.027833747914559868,-0.0096722913557809,0.03750603927034077,0.34661736044847746,1.1772484547194697,1.2322647034196823,0.9456708142362508
2025-01-07,0.01951991040045699,-0.0552599860123905,0.07477989641284749,0.2247199638207575,1.2002282390746704,1.1641697731451481,1.0163879797654907
2025-01-08,0.046109723624110865,-0.146962216362178,0.19307193998628885,0.4171669568324295,1.2555704314642566,0.9930808030618832,1.2126239787975588
2025-01-09,-0.02613516505929032,-0.2013377718872867,0.17520260682799638,0.12692239509056166,1.2227558909943739,0.7931361268693663,1.425078860985028
2025-01-10,-0.031000000000000003,-0.0919055063091454,0.0609055063091454,0.0,1.1848504583735482,0.7202425495573626,1.5118740105437816
2025-01-13,-0.02212557701616216,-0.0122626829063957,-0.009862894109766459,0.0,1.1586349583041693,0.7114104435564467,1.4969625572704803
2025-01-14,-0.015349568741056377,-0.0122626829063957,-0.0030868858346606767,0.35534870965078313,1.1408504113658884,0.7026866428708157,1.4923416047574247
2025-01-15,-0.00453039219137268,-0.0122626829063957,0.00773229071502302,0.3705963900762782,1.1356819115707122,0.6940698193867312,1.503880823891533
2025-01-16,-0.0082359583008303,-0.0122626829063957,0.0040267246055654005,0.5023451236281111,1.1263284827040085,0.6855586612766924,1.509936537808935
2025-01-17,0.012477041446808921,-0.0122626829063957,0.024739724353204623,0.3679679245826557,1.140381729865428,0.6771518727997232,1.5472919515451602
2025-01-20,0.02741669437552821,-0.0122626829063957,0.03967937728192391,0.5188727756582381,1.1716472272245846,0.6688481741041082,1.608687532655805
2025-01-21,0.01859797200361043,-0.0122626829063957,0.030860654910006127,0.34672552922054395,1.1934374895546151,0.6606463010325478,1.658332683459125
2025-01-22,0.005268337745607038,-0.0122626829063957,0.017531020652002738,0.32069667140786756,1.1997249213278582,0.6525450049297025,1.687404947980738
2025-01-23,-0.009126050090820435,-0.0122626829063957,0.0031366328155752656,0.24517126096229003,1.1887761716006147,0.6445430524520971,1.6926977177137386
2025-01-24,0.006048118428833279,-0.0122626829063957,0.018310801335228978,0.43445104452615063,1.1959660306718303,0.6366392253803567,1.72369236934339
2025-01-27,0.02275102144659018,-0.0122626829063957,0.03501370435298588,0.5145690091745265,1.2231754794850385,0.628832320433744,1.7840452243590774
2025-01-28,-0.009310454682831336,-0.0122626829063957,0.0029522282235643644,0.2999510817986834,1.2117871596141425,0.621121149086972,1.7893121330225454
2025-01-29,-0.0007678921574298374,-0.0122626829063957,0.011494790748965863,0.33140341930334166,1.2108566377578007,0.6135045373892624,1.8098799015762252
2025-01-30,-0.00523771634574812,-0.0122626829063957,0.00702496656064758,0.15649985397442714,1.2045145141538591,0.6059813257856229,1.8225942473635866
2025-01-31,-0.014955733758352362,-0.0122626829063957,-0.002693050851956662,0.14247803998374325,1.186500115772103,0.5985503689403165,1.8176859083729526
2025-02-03,0.006886708699968811,-0.0050465098069135,0.011933218506882311,0.5018826456317746,1.1946711964419048,0.5955297786335275,1.839376751494448
2025-02-07,0.06680074942824712,0.0038639633644843006,0.06293678606376282,0.5774085753975637,1.2744761276845649,0.597830883880627,1.9551412125939132
2025-02-10,0.07937090546737077,-0.0202217343717149,0.09959263983908567,0.7878764974908503,1.3756324519354373,0.5857417065475854,2.149858887214332
2025-02-11,0.09075935752030377,-0.0020067438866044,0.09276610140690818,0.7695280324768997,1.5004839694571779,0.5845662729588418,2.349292914756199
2025-02-12,0.12591966380321715,-0.0020067438866044,0.12792640768982155,1.0,1.6894244064333426,0.5833931981642665,2.649829517952109
2025-02-13,0.11413371507178052,-0.0020067438866044,0.11614045895838493,1.0,1.8822446902725176,0.5822224774303638,2.957581934328543
2025-02-14,0.07729640808273855,-0.0020067438866044,0.07930315196934296,0.9999999999999999,2.02773544396339,0.5810541060331368,3.192127503928383
2025-02-17,0.13878255593809544,-0.0020067438866044,0.14078929982469984,1.0,2.309149751642898,0.5798880792580684,3.6415449001576268
2025-02-18,0.12551577808786132,-0.0020067438866044,0.12752252197446573,1.0,2.598984479441748,0.5787243924001025,4.105923889708982
2025-02-19,0.06229639923555064,-0.0020067438866044,0.06430314312215504,0.6507181582031133,2.760891854180051,0.5775630407636247,4.369947701237614
2025-02-20,0.05747964662913137,-0.0020067438866044,0.05948639051573577,0.6713243341858257,2.919586942339568,0.5764040196624437,4.629900116726776
2025-02-21,-0.00391374666941484,-0.0020067438866044,-0.0019070027828104394,0.22094526885975824,2.9081604186679195,0.5752473244197719,4.621070884320043
2025-02-24,-0.005956434624736876,-0.0020067438866044,-0.003949690738132476,0.2517285192594017,2.8908381512558767,0.574092950368207,4.602819083447991
2025-02-25,0.019873268550243628,-0.0020067438866044,0.021880012436848027,0.44548990752415374,2.9482885541710746,0.5729408928497128,4.703528822238395
2025-02-26,0.02739014434833098,-0.0020067438866044,0.02939688823493538,0.5058261258931548,3.029042603250353,0.571791147215601,4.841797933335534
2025-02-27,0.0436114051354074,-0.0020067438866044,0.0456181490220118,0.48007282897475856,3.1611434073931126,0.5706437088265116,5.062671792992903
2025-02-28,0.05431619310336409,-0.0020067438866044,0.056322936989968486,0.5088628935740167,3.332844683136503,0.5694985730523947,5.347816337390533
2025-03-03,0.07390037787732591,-0.0104902901503065,0.08439066802763241,0.8453018770880844,3.579143164626727,0.5635243677808895,5.799122130592007
2025-03-07,0.10327033396537483,0.061114212500696694,0.042156121464678134,0.5986505772319552,3.948762474547618,0.5979637157427716,6.043590627517747
2025-03-10,-0.030148433889550828,-0.0027250490858791,-0.02742338480367173,0.0,3.8297134701381803,0.5963342352657979,5.877854916143464
2025-03-11,-0.026762166751308766,-0.0209269293397429,-0.005835237411565865,0.0,3.7272220396406093,0.5838547908615209,5.843556237237028
2025-03-12,-0.02009659442562236,-0.0132264775473558,-0.006870116878266559,0.17415161681297597,3.6523175699757107,0.5761324485792749,5.803410322902486
2025-03-13,0.12849710482608237,-0.0132264775473558,0.14172358237343818,0.29469158823570196,4.121629803623022,0.568512245683838,6.625890423847218
2025-03-14,0.061824659227678075,-0.0132264775473558,0.07505113677503387,0.17176320743552967,4.376448161694657,0.5609928312309038,7.123171032303763
2025-03-17,-0.019852809188686833,-0.0132264775473558,-0.006626331641331033,0.25053946774612657,4.289563371416354,0.5535728721444007,7.075970538705796
2025-03-18,0.06831387162077177,-0.0132264775473558,0.08154034916812757,0.38519185364766056,4.582600052880456,0.5462510529801574,7.6529476471352496
2025-03-19,0.03632421810697993,-0.0132264775473558,0.04955069565433573,0.12702682661694326,4.749059416698342,0.5390260756926959,8.032156526857012
2025-03-20,0.05134496860013407,-0.0132264775473558,0.06457144614748987,0.34581365779097184,4.9928997233288905,0.5318966594051071,8.550804489479168
2025-03-21,0.08883306809892975,-0.0132264775473558,0.10205954564628555,1.0,5.4364343244624935,0.5248615401819718,9.42349571058563
2025-03-24,0.11047194951696021,-0.0132264775473558,0.12369842706431601,1.0,6.037007822706784,0.5179194708052843,10.589167307432401
2025-03-25,0.06780252546574751,-0.0132264775473558,0.08102900301310331,0.5698110190269282,6.446332199342777,0.5110692205533398,11.447196977092597
2025-03-26,0.013519287641321116,-0.0132264775473558,0.026745765188676916,0.6077167319861672,6.533482018577201,0.5043095749825464,11.753361019510447
2025-03-27,0.026274767529248243,-0.0132264775473558,0.03950124507660405,0.827750530615873,6.705147739771841,0.49763933571212315,12.217633413615934
2025-03-28,-0.0011916375183019167,-0.0132264775473558,0.012034840029053882,0.37586382543530183,6.697157634159372,0.49105732021164566,12.364670677282426
2025-04-07,0.034110724015684525,-0.07680120672457,0.11091193074025452,0.3996531119009109,6.925602529907717,0.4533435254484577,13.736060175067228
2025-04-08,-0.027118006781977084,-0.0003252410054278,-0.026792765776549283,0.0,6.737793993532402,0.4531960795444367,13.368033132104065
2025-04-09,0.05045670787756496,-0.0091828093819057,0.05963951725947066,0.4505178060478524,7.077760896803279,0.44903446633335314,14.16529617481136
2025-04-10,0.07783193264756953,0.013061308919717702,0.06477062372785183,0.7955304759795147,7.628636706218874,0.4548994442137337,15.082791243343644
2025-04-11,0.0020783934894085965,0.0051557160004032,-0.003077322510994604,0.569483523062049,7.644492015082143,0.457244776556841,15.036376630321872
2025-04-14,0.037869507436814887,0.0051557160004032,0.032713791436411684,0.7761039469977351,7.933985162297969,0.45960220076743585,15.528273519365557
2025-04-15,0.04469271236506125,0.0051557160004032,0.039536996364658045,0.5796459875900573,8.288576479065217,0.46197177918775306,16.14221481305013
2025-04-16,0.07729364555694053,0.0051557160004032,0.07213792955653733,1.0,8.929230771609678,0.4643535744814461,17.306680768120437
2025-04-17,0.05670154130789754,0.0051557160004032,0.05154582530749434,0.7811683506511393,9.435531919053854,0.4667476496352445,18.198767911646545
2025-04-18,0.032410665918818575,0.0051557160004032,0.027254949918415376,1.0,9.741343791848658,0.46915406796061954,18.694774419655335
2025-04-21,0.04259112456866711,0.0051557160004032,0.037435408568263905,0.60290868287957,10.156238578753497,0.47157289309545836,19.394620938146662
2025-04-22,0.022635932584373453,0.0051557160004032,0.017480216583970254,0.4247489390763485,10.386134510532974,0.47400418900574703,19.73364311270947
2025-04-24,0.014252383543649529,0.0051557160004032,0.009096667543246329,0.4529573984550307,10.534161683113023,0.4764480199872621,19.913153503522857
2025-04-25,0.004270896147189081,0.0051557160004032,-0.0008848198532141194,0.21008162275848363,10.579151993659298,0.4789044506672709,19.89553394996284
2025-04-28,0.009028752807726682,0.0051557160004032,0.0038730368073234813,0.41398445579534837,10.674668541925417,0.48137354600624044,19.9725900852524
2025-04-29,0.014646298174284332,0.0051557160004032,0.009490582173881133,0.6039262605631087,10.83101292030211,0.48385537129955564,20.16214159268173
2025-04-30,0.02151102796001636,0.0051557160004032,0.01635531195961316,0.7583729008105077,11.063999142066027,0.4863499921792458,20.49189970820393
2025-05-08,0.013699142494786678,-0.010607412377557,0.024306554872343678,0.5142347365212344,11.215566442875389,0.4811910772523789,20.989987192899957
2025-05-09,0.04551765330158135,0.0320406654929545,0.013476987808626849,0.8092028156099182,11.72607270780304,0.4966087595968169,21.272868994401904
2025-05-12,-0.014045576363624124,0.0093798112552265,-0.023425387618850622,0.40201733752040725,11.561373258140183,0.5012668560295273,20.774543792443012
2025-05-13,-0.023473781216763294,0.0093798112552265,-0.032853592471989795,0.19227099588519292,11.289984111713263,0.505968644527585,20.092025396894584
2025-05-14,-0.017701145050579212,0.0093798112552265,-0.02708095630580571,0.19568228361689458,11.090138465333093,0.5107145349143166,19.547914135026144
2025-05-15,-0.019642794438075335,0.0093798112552265,-0.029022605693301833,0.0,10.872297155168761,0.5155049408571137,18.98058273095876
2025-05-16,-0.013735984288416651,0.0093798112552265,-0.023115795543643153,0.1706870220377893,10.722955452266367,0.5203402799034902,18.541831461250712
2025-05-20,-0.031000000000000003,0.0093798112552265,-0.0403798112552265,0.0,10.39054383324611,0.5252209735174767,17.79311580651919
2025-05-21,-0.02785070631868778,0.0093798112552265,-0.03723051757391428,0.0,10.10115984845492,0.530147447116357,17.130668895789885
2025-05-22,-0.018568980647106263,0.0093798112552265,-0.027948791902332765,0.22226992480555718,9.913591606715634,0.5351201301077486,16.65188739567369
2025-05-23,0.003061887339838411,0.0093798112552265,-0.006317923915388089,0.22676572520237587,9.943945907348565,0.5401394559270316,16.54668203806021
2025-05-26,0.013507866564523383,0.0093798112552265,0.0041280553092968835,0.40136572073545845,10.07826740178987,0.5452058620751279,16.614987656698673
2025-05-27,0.0016442186637142947,0.0093798112552265,-0.007735592591512205,0.1877824274265543,10.094838277149794,0.5503197901566357,16.486460881273448
2025-05-28,0.065423159634941,0.0093798112552265,0.056043348379714496,0.6301022195713941,10.755274493244679,0.5554816859183208,17.41041735199119
2025-05-29,0.06261889222069209,0.0093798112552265,0.053239080965465584,1.0,11.428757867541126,0.5606919992879698,18.33733197103639
2025-05-30,0.08510409914280373,-0.0910033116476473,0.17610741079045103,0.9999999999999999,12.401392010179444,0.5096671705384243,21.56667202526057
2025-06-03,0.027771340696146823,0.0045921821039709,0.023179158592175925,1.0,12.745795292800612,0.5120076549979523,22.066569336439528
2025-06-04,0.016997549953783848,-0.1005738554442646,0.11757140539804845,1.0,12.962442584990692,0.46051307111783135,24.6609669056382
2025-06-10,0.012513454690056942,0.0206038824876313,-0.008090427797574358,0.5767104356729861,13.124647522950438,0.47000142831916136,24.461449133469763
2025-06-11,0.02720663043593545,-0.0105858522369635,0.03779248267289895,0.5520522522918444,13.481724957709266,0.46502606264781293,25.385908026000422
2025-06-12,0.05735835954893252,-0.0234041073684647,0.08076246691739722,0.8207595553394644,14.25501458517337,0.45414254274846916,27.43613658311837
2025-06-13,0.10251807169266264,-0.0134323465426201,0.11595041823528274,1.0,15.716411192396125,0.4480423427345251,30.617368094691283
