rebalance_date,n_universe,strategy_gross_ret,strategy_net_ret,market_ret,alpha_ret,hit_rate_nominal,alpha_positive,avg_score_m1,avg_score_m2,avg_score_final,strategy_equity,market_equity,alpha_equity
2025-01-07,23,-0.0487562123449787,-0.0497562123449787,-0.055259986012390516,0.005503773667411817,0.2,1.0,0.7676799879752609,0.7571130888532637,0.5803935274729395,0.9502437876550213,0.9447400139876094,1.0055037736674117
2025-01-08,7,-0.052862675119179234,-0.053862675119179235,-0.146962216362178,0.09309954124299875,0.2,1.0,0.9462709299566419,0.5590893838178699,0.5291264861400702,0.8990611152365405,0.8058989276459553,1.0991157137139518
2025-02-07,22,0.06252167629577714,0.061521676295777136,0.0038639633644843006,0.057657712931292834,0.6,1.0,0.7771512915731782,0.9550812389895578,0.74285249092945,0.9543728621382433,0.8090128915778565,1.1624882120135438
2025-02-10,40,0.023153183127279896,0.022153183127279895,-0.0202217343717149,0.042374917498994795,0.4,1.0,0.797214241705967,0.9769289818942213,0.779013456128103,0.9755152589248981,0.792653247781076,1.2117485540911717
2025-02-11,26,0.054081231652293615,0.053081231652293615,-0.0020067438866044,0.055087975538898014,0.6,1.0,0.7660986220305261,0.9730551188650212,0.7459602512897854,1.0272968103642377,0.7910625957218943,1.2785013287982412
2025-04-11,7,0.07448741862231274,0.07348741862231274,0.0051557160004032,0.06833170262190955,0.8,1.0,0.6982131873715558,0.6889382335301985,0.4819165156151488,1.102790201116841,0.7951410898039781,1.3658635013993987
